Company Name,Executive First Name,Executive Last Name,Address,City,State,Phone Number Combined,Primary SIC Description,SIC Code 1 Description,SIC Code 2 Description,Location Sales Volume Actual,Metro Area 1,Address1,lat,lon
Kim Damian DDS,Damian,Kim,230 New Shckl Is Rd # 170,Hendersonville,TN,(615) 822-8262,Dentists,Dentists,,$0 ,Nashville,230 New Shckl Is Rd,,
Kim Daniel MD,Daniel,Kim,250 Bmh Physicians Office Bldg,Maryville,TN,(865) 980-5244,Physicians & Surgeons,Physicians & Surgeons,,"$623,000 ",Knoxville,250 Bmh Physicians Office Bldg,,
Kim Dong W MD,Dong W,Kim,3601 The Vanderbilt Clinic,Nashville,TN,(615) 936-2000,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Nashville,3601 The Vanderbilt Clinic,,
Kim Elliott Jiwoo MD,Elliott J,Kim,2004 Hayes St # 200,Nashville,TN,(615) 324-1600,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Nashville,2004 Hayes St,36.152351714285714,-86.80032565306122
Kim Eric Sun MD,Eric Sun,Kim,336 22nd Ave N,Nashville,TN,(615) 346-8182,Physicians & Surgeons,Physicians & Surgeons,,"$530,000 ",Nashville,336 22nd Ave N,36.15499683967049,-86.80608838568784
Kim Grace DDS,Grace,Kim,2595 Central Ave,Memphis,TN,(626) 993-5949,Dentists,Dentists,,$0 ,Memphs,2595 Central Ave,35.125607052266844,-89.97550885074972
Kim Janet S MD,Janet S,Kim,1211 Medical Center Dr,Nashville,TN,(615) 936-1830,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Nashville,1211 Medical Center Dr,36.14092375,-86.80163418092431
Kim John S MD,John S,Kim,7268 Jarnigan Rd # 200,Chattanooga,TN,(423) 508-7337,Physicians & Surgeons,Physicians & Surgeons,,"$655,000 ",Chattanooga,7268 Jarnigan Rd,35.029721253638954,-85.16004820335186
Kim Julie Vo,Julie V,Kim,1310 24th Ave S,Nashville,TN,(858) 633-7212,Pharmacists,Pharmacists,,$0 ,Nashville,1310 24th Ave S,36.141127049999994,-86.80394529388875
Kim Lily Yonsoo MD,Lily Y,Kim,3601 The Vanderbilt Clinic,Nashville,TN,(615) 322-3000,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Nashville,3601 The Vanderbilt Clinic,,
Kim Si-ON OD,Si-On,Kim,1689 Nonconnah Blvd # 120,Memphis,TN,(901) 523-8990,Optometrists OD,Optometrists OD,,"$126,000 ",Memphs,1689 Nonconnah Blvd,35.07115046008815,-90.00685219710337
Kim Soo Hyun,Soo H,Kim,3601 The Vanderbilt Clinic,Nashville,TN,(615) 322-3000,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Nashville,3601 The Vanderbilt Clinic,,
Kim Yuri MD,Yuri,Kim,1161 21st Ave S # Ccc-4322,Nashville,TN,(615) 343-6642,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Nashville,1161 21st Ave S,36.14456762360538,-86.79987924541419
Kim's Executive Cleaners Inc,Jin,Kim,10670 Parkside Dr # 101,Concord,TN,(865) 671-4046,Cleaners,Cleaners,,"$101,000 ",Knoxville,10670 Parkside Dr,,
"Kim, Ahlee MD",Ahlee,Kim,51 N Dunlap St # 4,Memphis,TN,(901) 287-7337,Physicians & Surgeons,Physicians & Surgeons,,"$802,000 ",Memphs,51 N Dunlap St,35.143706,-90.033113
"Kim, Aminda",Aminda,Kim,1690 Fort Campbell Blvd,Clarksville,TN,(931) 648-4838,Nurses-Practitioners,Nurses-Practitioners,,"$43,000 ",Clarksvle,1690 Fort Campbell Blvd,36.5817544,-87.4111241
"Kim, Aminda",Aminda,Kim,2545 Murfreesboro Pike,Nashville,TN,(615) 641-2273,Nurses-Practitioners,Nurses-Practitioners,,"$74,000 ",Nashville,2545 Murfreesboro Pike,36.0774356,-86.6420084
"Kim, Brian DDS",Brian,Kim,3030 Covington Pike # 150,Memphis,TN,(901) 310-1441,Dentists,Dentists,,"$551,000 ",Memphs,3030 Covington Pike,35.20806848274615,-89.89447716891694
"Kim, Damian",Damian,Kim,4054 Lebanon Pike,Hermitage,TN,(615) 647-8432,Dentists,Dentists,,$0 ,Nashville,4054 Lebanon Pike,36.198612096567246,-86.62024583756619
"Kim, Daniel",Daniel,Kim,5080 Stage Rd,Memphis,TN,(901) 382-9237,Pharmacists,Pharmacists,,$0 ,Memphs,5080 Stage Rd,35.207045430982426,-89.89393117128532
"Kim, Debora",Debora,Kim,4881 Taylor Cir,Collegedale,TN,(423) 236-2940,Nurses-Practitioners,Nurses-Practitioners,,$0 ,Chattanooga,4881 Taylor Cir,35.048211105719936,-85.0506298942842
"Kim, Elijah MD",Elijah,Kim,6025 Walnut Grove Rd # 508,Memphis,TN,(901) 767-5864,Physicians & Surgeons,Physicians & Surgeons,,"$802,000 ",Memphs,6025 Walnut Grove Rd,35.13175510204081,-89.85679307142857
"Kim, Hejung MD",Hejung,Kim,2001 Laurel Ave # N304,Knoxville,TN,(865) 595-4100,Physicians & Surgeons,Physicians & Surgeons,,"$595,000 ",Knoxville,2001 Laurel Ave,35.957463,-83.938226
"Kim, Jordan L MD",Jordan L,Kim,1100 E 3rd St,Chattanooga,TN,(423) 778-2957,Physicians & Surgeons,Physicians & Surgeons,,"$655,000 ",Chattanooga,1100 E 3rd St,35.04677,-85.288112
"Kim, Sieon",Sieon,Kim,2100 Clinch Ave # 410,Knoxville,TN,(319) 235-5390,Audiologists,Audiologists,,$0 ,Knoxville,2100 Clinch Ave,35.956118,-83.938725
"Kim, Yunho OD",Yunho,Kim,3904 Hillsboro Pike # C,Nashville,TN,(615) 292-2040,Optometrists OD,Optometrists OD,,"$356,000 ",Nashville,3904 Hillsboro Pike,36.105711142622084,-86.81388558187918
Kindly Green,Anthony,Kim,7061 Moores Ln # 100,Brentwood,TN,(615) 619-5463,Cbd Dispensary/Legal Thc,Cbd Dispensary/Legal Thc,,"$260,000 ",Nashville,7061 Moores Ln,35.9674302522295,-86.81455531475957
Knoxville Dry Cleaners,Jang,Kim,4420 N Broadway St,Knoxville,TN,(865) 688-3164,Cleaners,Cleaners,,"$152,000 ",Knoxville,4420 N Broadway St,,
Knoxville Pediatric Assoc,Kimberly,Kim,2201 Clinch Ave,Knoxville,TN,(865) 525-0228,Physicians & Surgeons,Physicians & Surgeons,,"$595,000 ",Knoxville,2201 Clinch Ave,35.955746,-83.940184
Korean Episcopal Church,Puyoung,Kim,5325 Nolensville Pike,Nashville,TN,(615) 333-9979,Churches,Churches,,$0 ,Nashville,5325 Nolensville Pike,36.0516114,-86.7156698
KPMG,Todd,Kim,1201 Demonbreun St # 1100,Nashville,TN,(615) 244-1602,Accountants,Accountants,Accounting & Bookkeeping General Svc,"$14,737,000 ",Nashville,1201 Demonbreun St,36.154485,-86.786308
Kroger,Heeyoung,Kim,7735 Farmington Blvd,Germantown,TN,(901) 758-3400,Grocers-Retail,Grocers-Retail,,"$1,393,000 ",Memphs,7735 Farmington Blvd,35.09576435714286,-89.80462107142857
Kroger,Sofia,Kim,401 S Mount Juliet Rd # 200,Mount Juliet,TN,(615) 758-3300,Grocers-Retail,Grocers-Retail,,"$27,365,000 ",Nashville,401 S Mount Juliet Rd,36.16424335,-86.5101586873952
Kroger Floral Department,Wendy,Kim,2835 Kirby Rd,Memphis,TN,(901) 353-1822,Florists-Retail,Florists-Retail,,"$161,000 ",Memphs,2835 Kirby Rd,35.0717484,-89.844417
Lebanon City Legal Dept,Eve,Kim,200 N Castle Heights Ave # 2,Lebanon,TN,(615) 443-8610,City Government-Legal Counsel,City Government-Legal Counsel,Government Offices-City/Village & Twp,$0 ,Nashville,200 N Castle Heights Ave,36.212945,-86.306645
Madison Haywood Devmnt Svc,Jean,Kim,38 Garland Dr,Jackson,TN,(731) 664-0855,Cognitive Disability-Dev Disability Svcs,Cognitive Disability-Dev Disability Svcs,Developmentally Disabled Info/Svcs,$0 ,Jackson,38 Garland Dr,35.693281,-88.857201231201
Madison Street United Mthdst,Sung N,Kim,319 Madison St,Clarksville,TN,(931) 647-0221,Churches,Churches,Schools-Pre-School/Kindergarten-Academic,$0 ,Clarksvle,319 Madison St,36.52555255257236,-87.35674897052978
Magic Cleaners,Dong,Kim,115 Penn Warren Dr # 100,Brentwood,TN,(615) 309-0952,Cleaners,Cleaners,,"$153,000 ",Nashville,115 Penn Warren Dr,36.0353212,-86.8012122
Master Donuts & Coffee,Sivorn,Kim,507 E Broadway St,Lenoir City,TN,(865) 816-6058,Doughnuts,Doughnuts,Cereals (Mfrs),"$157,000 ",Knoxville,507 E Broadway St,35.793938,-84.26191959311069
Mckay's Cleaners,Jay,Kim,1400 Liberty Pike,Franklin,TN,(615) 791-8808,Cleaners,Cleaners,,"$229,000 ",Nashville,1400 Liberty Pike,35.92387,-86.795985
Memphis Fragrance,Henry,Kim,6630 Winchester Rd,Memphis,TN,(901) 362-1066,Perfume-Retail,Perfume-Retail,,"$306,000 ",Memphs,6630 Winchester Rd,35.0495490952381,-89.84189442857142
Memphis Wholesale Imports,Young,Kim,3475 Summer Ave,Memphis,TN,(901) 324-1662,Importers (Whls),Importers (Whls),,"$1,807,000 ",Memphs,3475 Summer Ave,35.149365093883404,-89.94535533769336
Mi Casa Supermarcados,Semi,Kim,2917 Dickerson Pike,Nashville,TN,(615) 750-2264,Restaurants,Restaurants,Convenience Stores,"$374,000 ",Nashville,2917 Dickerson Pike,36.222152195643595,-86.76141716508299
Moccasin Bend Mental Health,Heaza L,Kim,100 Moccasin Bend Rd,Chattanooga,TN,(423) 265-2271,Physicians & Surgeons,Physicians & Surgeons,,"$655,000 ",Chattanooga,100 Moccasin Bend Rd,35.0254755,-85.33546540649274
Nashville Korean United Mthdst,Jin C,Kim,916 Old Hickory Blvd,Brentwood,TN,(615) 373-0880,Churches,Churches,,$0 ,Nashville,916 Old Hickory Blvd,,
National Seating & Mobility,Wilford,Kim,5959 Shallowford Rd # 443,Chattanooga,TN,(423) 756-2268,Wheel Chairs & Scooters,Wheel Chairs & Scooters,Federal Government Contractors,"$9,457,000 ",Chattanooga,5959 Shallowford Rd,35.05491669387755,-85.19578228571429
New Life Korean Church,Jwa K,Kim,4081 Trinity Rd,Franklin,TN,(615) 896-8264,Churches,Churches,,$0 ,Nashville,4081 Trinity Rd,,
Nexus Title & Escrow LLC,Yon,Kim,279 Germantown Bend Cv,Cordova,TN,(901) 309-7800,Title Companies,Title Companies,Escrow Service,"$317,000 ",Memphs,279 Germantown Bend Cv,,
Nightline Inc,Michael,Kim,300 Industrial Dr,Mountain City,TN,(423) 727-5900,Bakers-Retail,Bakers-Retail,Manufacturers,"$1,370,000 ",,300 Industrial Dr,36.433195,-81.803389
Nissan North America Inc,Joyce,Kim,983 Nissan Dr,Smyrna,TN,(615) 459-1400,Automobile-Manufacturers,Automobile-Manufacturers,Automobile Parts & Supplies-Mfrs,$0 ,Nashville,983 Nissan Dr,35.970497308785454,-86.49392703397426
Nordstrom Rack,Crystal,Kim,4572 Poplar Ave # 101,Memphis,TN,(901) 866-2023,Factory Outlets,Factory Outlets,Department Stores,"$9,914,000 ",Memphs,4572 Poplar Ave,35.11775399015782,-89.91033783098636
Oak Ridge National Laboratory,Seok,Kim,1 Bethel Valley Rd # 7001,Oak Ridge,TN,(865) 576-7658,Laboratories,Laboratories,Alternative Fuels,$0 ,Knoxville,1 Bethel Valley Rd,35.9833,-84.222967
One Stop Shoe Repair,Aeja,Kim,207 Gallatin Pike S # 5,Madison,TN,(615) 612-4003,Shoe & Boot Repairing,Shoe & Boot Repairing,,"$59,000 ",Nashville,207 Gallatin Pike S,,
Oral Surgical Institute P C,Moo Hyun,Kim,324 22nd Ave N,Nashville,TN,(615) 329-4401,Dentists,Dentists,,"$608,000 ",Nashville,324 22nd Ave N,36.1545496,-86.8057488
Oriental Super Mart,Sun,Kim,3800 Sutherland Ave # A,Knoxville,TN,(865) 588-9411,Grocers-Retail,Grocers-Retail,Convenience Stores,"$382,000 ",Knoxville,3800 Sutherland Ave,35.945216,-83.98198
Pegram United Methodist Church,Sung Nam,Kim,479 Thompson Rd,Pegram,TN,(615) 646-6033,Churches,Churches,,$0 ,Nashville,479 Thompson Rd,36.09993353874549,-87.05332791993698
Perry's Cleaners,Jon,Kim,4834 Summer Ave,Memphis,TN,(901) 767-9763,Cleaners,Cleaners,Alterations-Clothing,"$445,000 ",Memphs,4834 Summer Ave,35.14861555104951,-89.89962768349554
Phillip Denistry Iv DDS Pllc,Mary,Kim,4515 Harding Pike,Nashville,TN,(615) 292-4100,Dentists,Dentists,Cosmetic Dentistry,"$911,000 ",Nashville,4515 Harding Pike,36.12443497010531,-86.84826008938151
Pine Construction,Sung,Kim,834 Upper Standing Rock Rd,Dover,TN,Not Available,Construction Companies,Construction Companies,,"$481,000 ",Clarksvle,834 Upper Standing Rock Rd,,
Re Trans,Mardel,Kim,855 Ridge Lake Blvd # 500,Memphis,TN,(901) 312-1001,Transportation,Transportation,Railroads,"$40,949,000 ",Memphs,855 Ridge Lake Blvd,35.108515960792154,-89.86798709794586
Ron Kim Law,Ronald W,Kim,262 German Oak Dr,Cordova,TN,(901) 767-3520,Attorneys,Attorneys,,"$782,000 ",Memphs,262 German Oak Dr,,
S K Cleaning Svc LLC,Seong,Kim,4711 Trousdale Dr # 206,Nashville,TN,Not Available,Janitor Service,Janitor Service,,"$312,000 ",Nashville,4711 Trousdale Dr,36.079445576264376,-86.75868154445529
Samick Music Corp,Peter,Kim,1329 Gateway Dr,Gallatin,TN,(615) 206-0077,Musical Instruments-Dealers,Musical Instruments-Dealers,,"$2,507,000 ",Nashville,1329 Gateway Dr,36.40496981882904,-86.40308152449732
Samurais Kitchen,Christy,Kim,1318 6th Ave N,Nashville,TN,(615) 953-7222,Restaurants,Restaurants,,"$374,000 ",Nashville,1318 6th Ave N,36.17708241160807,-86.79065802391753
Second Harvest Food Bank-Senc,Nk,Kim,331 Great Circle Rd,Nashville,TN,(615) 329-3491,Food Banks,Food Banks,Non-Profit Organizations,"$4,153,000 ",Nashville,331 Great Circle Rd,36.198079941904254,-86.79387518142697
Senior Solutions Mgmt Groun,Olen,Kim,100 W 5th Ave,Lenoir City,TN,(865) 986-7992,Residential Care Homes,Residential Care Homes,,$0 ,Knoxville,100 W 5th Ave,,
Sexy Nails Spa,Thuy,Kim,1016 N Germantown Pkwy,Cordova,TN,Not Available,Manicuring,Manicuring,,"$60,000 ",Memphs,1016 N Germantown Pkwy,35.153002255381175,-89.79506831000846
Smyrna Cleaners,Shin,Kim,1890 Almaville Rd # 120,Smyrna,TN,(615) 220-3466,Cleaners,Cleaners,,"$163,000 ",Nashville,1890 Almaville Rd,35.926941102040814,-86.544063
Smyrna Cleaners,Uncho,Kim,35 S Lowry St,Smyrna,TN,(615) 459-3005,Cleaners,Cleaners,,"$894,000 ",Nashville,35 S Lowry St,35.98184366879752,-86.51830903999785
SOLLINK.NET,Inga,Kim,5214 Maryland Way # 101,Brentwood,TN,(615) 661-9060,Website Design Service,Website Design Service,Graphic Designers,"$2,652,000 ",Nashville,5214 Maryland Way,36.03484456577881,-86.8030674726391
SPTC USA Corp,Jacob,Kim,103 Elza Dr,Oak Ridge,TN,(865) 272-3526,Automobile Parts & Supplies-Retail-New,Automobile Parts & Supplies-Retail-New,,"$788,000 ",Knoxville,103 Elza Dr,36.05020607218554,-84.20479701840242
St8mnt,Jin,Kim,822 3rd Ave S,Nashville,TN,(615) 818-0329,Graphic Designers,Graphic Designers,,"$198,000 ",Nashville,822 3rd Ave S,36.1517483,-86.7694951
Starbucks,Jennifer,Kim,101 S Campbell Station Rd,Knoxville,TN,(865) 337-9717,Coffee Shops,Coffee Shops,Coffee & Tea,"$759,000 ",Knoxville,101 S Campbell Station Rd,,
Stop-N-Shop,Soo Yong,Kim,5100 Indiana Ave,Nashville,TN,(615) 297-0364,Convenience Stores,Convenience Stores,Grocers-Retail,"$241,000 ",Nashville,5100 Indiana Ave,36.156628,-86.848977
Straight Perm Studio,Andy,Kim,99 Seaboard Ln # 600,Brentwood,TN,(615) 373-3832,Beauty Salons,Beauty Salons,,"$309,000 ",Nashville,99 Seaboard Ln,35.956634078264834,-86.8257313202892
Sunny's Alterations,Grace,Kim,116 Royal Oaks Blvd # 130,Franklin,TN,(615) 794-7633,Tailors,Tailors,Alterations-Clothing,"$124,000 ",Nashville,116 Royal Oaks Blvd,35.916181382540834,-86.82853017189662
Sunshine Cleaners,Jehng,Kim,4685 Trousdale Dr # A,Nashville,TN,(615) 333-9996,Cleaners,Cleaners,,"$150,000 ",Nashville,4685 Trousdale Dr,36.08240207442831,-86.75825046400708
Surgical Clinic PLLC,Billy John,Kim,660 S Mount Juliet Rd # 211,Mount Juliet,TN,(615) 932-8346,Physicians & Surgeons,Physicians & Surgeons,,"$1,086,000 ",Nashville,660 S Mount Juliet Rd,36.160810409090914,-86.51547027272727
Surgical Clinic Pllc-Hermitage,Billy,Kim,3901 Central Pike # 555,Hermitage,TN,(615) 874-9667,Physicians & Surgeons,Physicians & Surgeons,Vascular Surgeon,"$530,000 ",Nashville,3901 Central Pike,36.173591,-86.601972
Sushi O Sushi,Nan,Kim,6023 Nolensville Pike,Nashville,TN,(615) 331-7655,Restaurants,Restaurants,,"$107,000 ",Nashville,6023 Nolensville Pike,36.0265243,-86.7133298
T K Electric,Joanne,Kim,2948 International Blvd,Clarksville,TN,(931) 905-4220,Electric Contractors,Electric Contractors,,"$426,000 ",Clarksvle,2948 International Blvd,36.5861846,-87.2581909
Teriyaki House,Chung,Kim,5908 Ringgold Rd,East Ridge,TN,(423) 892-8483,Restaurants,Restaurants,,"$507,000 ",Chattanooga,5908 Ringgold Rd,34.98991505,-85.21702345964349
TJ Beauty Depot,Oo,Kim,3846 Austin Peay Hwy,Memphis,TN,(901) 266-5940,Beauty Salons,Beauty Salons,Beauty Salons-Equipment & Supplies (Whls),"$30,000 ",Memphs,3846 Austin Peay Hwy,35.23209573742332,-89.89814926257668
TLC Nail Spa,Tina,Kim,7401 E Brainerd Rd # 170,Chattanooga,TN,(423) 892-9133,Beauty Salons,Beauty Salons,Manicuring,"$186,000 ",Chattanooga,7401 E Brainerd Rd,35.015207,-85.163496
Unique Nail & Spa,Miyoura,Kim,235 E Main St # 300,Hendersonville,TN,(615) 431-2337,Manicuring,Manicuring,,$0 ,Nashville,235 E Main St,36.308878846153846,-86.6031483846154
University Urology,Edward D,Kim,1928 Alcoa Hwy # 222,Knoxville,TN,(865) 305-9254,Physicians & Surgeons,Physicians & Surgeons,,"$595,000 ",Knoxville,1928 Alcoa Hwy,35.940321031755936,-83.94887609987951
University-Tn Rheumatology,Seunghyun,Kim,956 Court Ave # G326,Memphis,TN,(901) 448-5774,Physicians & Surgeons,Physicians & Surgeons,,"$268,000 ",Memphs,956 Court Ave,35.14162319145199,-90.02922136813842
USA Inc Jatco,Youmoo,Kim,1974 Midway Ln,Smyrna,TN,(615) 751-6116,Marketing Programs & Services,Marketing Programs & Services,,"$541,000 ",Nashville,1974 Midway Ln,35.9306673,-86.5395319
Vanderbilt Medical Arts Pharm,Soo Hyun,Kim,1215 21st Ave S,Nashville,TN,(615) 936-1040,Physicians & Surgeons,Physicians & Surgeons,,"$530,000 ",Nashville,1215 21st Ave S,36.14379397749317,-86.79978641697734
Vanderbilt University Parking,Jennifer,Kim,2800 Vanderbilt Pl,Nashville,TN,(615) 322-2554,Parking Stations & Garages,Parking Stations & Garages,,"$622,000 ",Nashville,2800 Vanderbilt Pl,36.143416,-86.810211
Waste Management,Harville,Kim,137 Lawrence Switch Rd,Jackson,TN,(731) 300-6230,Landfills-Solid Waste,Landfills-Solid Waste,Garbage Collection,"$21,114,000 ",Jackson,137 Lawrence Switch Rd,35.64666799002915,-88.79722452134642
WESCO Distribution Inc,Craig,Kim,1400 Fort Negley Blvd,Nashville,TN,(615) 514-3106,Electric Equipment-Manufacturers,Electric Equipment-Manufacturers,Electric Equipment & Supplies-Wholesale,"$701,000 ",Nashville,1400 Fort Negley Blvd,36.139076,-86.775251
White Stone Jewelers,Jong,Kim,1020 N Germantown Pkwy,Cordova,TN,(901) 753-3385,Jewelers-Retail,Jewelers-Retail,,"$386,000 ",Memphs,1020 N Germantown Pkwy,35.153108110211775,-89.795067
Whitehaven Plaza One Hour,Jiem,Kim,4106 Elvis Presley Blvd,Memphis,TN,(901) 398-0269,Cleaners,Cleaners,,"$167,000 ",Memphs,4106 Elvis Presley Blvd,35.03667342127613,-90.02504246512775
Wild Wasabi,Chris,Kim,209 10th Ave S # 215,Nashville,TN,(615) 251-1441,Restaurants,Restaurants,Foods-Carry Out,"$535,000 ",Nashville,209 10th Ave S,36.15514575,-86.78255850000001
Young's Cleaners,Young,Kim,771 Bell Rd,Antioch,TN,(615) 731-3779,Cleaners,Cleaners,,"$225,000 ",Nashville,771 Bell Rd,,
Cinnabon,Byung,Na,4758 Poplar Ave,Memphis,TN,(901) 763-0741,Bakers-Retail,Bakers-Retail,Foods-Carry Out,"$357,000 ",Memphs,4758 Poplar Ave,35.1154286,-89.9036356
Papa Johns,Jamaal,Na,2316 West End Ave,Nashville,TN,(615) 321-4000,Pizza,Pizza,Foods-Carry Out,"$1,870,000 ",Nashville,2316 West End Ave,36.14872604081633,-86.80501306122449
Schlotzsky's,Paul,Na,4758 Poplar Ave # 322,Memphis,TN,(901) 763-0741,Restaurants,Restaurants,Foods-Carry Out,"$622,000 ",Memphs,4758 Poplar Ave,35.1154286,-89.9036356
Fancy Beauty,Sang,Nam,810 NW Broad St # 214,Murfreesboro,TN,(615) 867-6474,Beauty Salons,Beauty Salons,Cosmetics & Perfumes-Retail,"$47,000 ",Nashville,810 NW Broad St,35.84333792176094,-86.39318078352088
K & J Beauty Supply,Sang,Nam,1203 Murfreesboro Rd # 105,Franklin,TN,(615) 790-0010,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,,"$405,000 ",Nashville,1203 Murfreesboro Rd,35.9177331,-86.83155072748823
Nam Young-JAE MD,Young-Jae,Nam,3601 The Vanderbilt Clinic,Nashville,TN,(615) 322-3000,Physicians & Surgeons,Physicians & Surgeons,,"$530,000 ",Nashville,3601 The Vanderbilt Clinic,,
Farmers Deli & Grill,Jim,Noh,900 Rosa L Parks Blvd # 101,Nashville,TN,(615) 256-4800,Restaurants,Restaurants,,"$161,000 ",Nashville,900 Rosa L Parks Blvd,36.17082551515151,-86.78974147474747
Nashville Software School,Sydney,Noh,301 Plus Park Blvd # 300,Nashville,TN,Not Available,Schools,Schools,Federal Government Contractors,$0 ,Nashville,301 Plus Park Blvd,36.12952426963761,-86.72558252367698
Samurai-Midtown,Joohan,Noh,2215 Elliston Pl,Nashville,TN,(615) 320-5438,Restaurants,Restaurants,,"$161,000 ",Nashville,2215 Elliston Pl,36.15109800166971,-86.8042283130557
Designs By Sylvanye,Sylvanye,Roh,408 Lake Farm Rd,Smyrna,TN,(615) 397-6406,Art Instruction & Schools,Art Instruction & Schools,,$0 ,Nashville,408 Lake Farm Rd,35.97775712049733,-86.48402307024703
Discover Granite Inc,Scott,Rim,1401 Gould Blvd,La Vergne,TN,(615) 837-2075,Granite (Whls),Granite (Whls),Wholesalers,"$4,503,000 ",Nashville,1401 Gould Blvd,,
Modern Granite & Marble,Scott,Rim,1401 Gould Blvd,La Vergne,TN,(615) 837-8672,Granite (Whls),Granite (Whls),Painters,"$21,394,000 ",Nashville,1401 Gould Blvd,,
Wholesale Cabinets Wrhse LLC,Scott,Rim,1401 Gould Blvd,La Vergne,TN,(855) 462-3354,Cabinets-Wholesale,Cabinets-Wholesale,,"$18,694,000 ",Nashville,1401 Gould Blvd,,
Axis Medical Inc,Paul,Yim,128 Raymond Hirsch Pkwy # 1,White House,TN,(615) 672-3027,Clinics,Clinics,Physicians & Surgeons,"$1,021,000 ",Nashville,128 Raymond Hirsch Pkwy,36.467433447695726,-86.66566580561572
Axis Medical Inc,Paul S,Yim,128 Raymond Hirsch Pkwy # 1,White House,TN,(615) 672-3027,Physicians & Surgeons,Physicians & Surgeons,,"$511,000 ",Nashville,128 Raymond Hirsch Pkwy,36.467433447695726,-86.66566580561572
Mca Mike Collins & Assoc,Si,Yim,6048 Century Oaks Dr,Chattanooga,TN,(423) 892-8899,Business Management Consultants,Business Management Consultants,Communications Services-Common Carriers,"$7,215,000 ",Chattanooga,6048 Century Oaks Dr,35.077766381870504,-85.18356402507195
Sekisui Chattanooga,Grace,Yim,1120 Houston St,Chattanooga,TN,(423) 267-4600,Restaurants,Restaurants,,"$355,000 ",Chattanooga,1120 Houston St,35.042490050206354,-85.30683902789823
Sky Cleaners,Grace,Yim,330 Franklin Rd # 106,Brentwood,TN,(615) 373-0232,Cleaners,Cleaners,,"$77,000 ",Nashville,330 Franklin Rd,36.0264897,-86.789878
Sky Cleaners,Grace,Yim,1110 Hillsboro Rd # 100,Franklin,TN,(615) 591-5485,Alterations-Clothing,Alterations-Clothing,,"$124,000 ",Nashville,1110 Hillsboro Rd,35.94821197228043,-86.8818144016024
Alterations By Loann,Liju,Lim,1740 N Germantown Pkwy # 7,Cordova,TN,(901) 754-2005,Clothing-Retail,Clothing-Retail,Alterations-Clothing,"$199,000 ",Memphs,1740 N Germantown Pkwy,35.17299275413448,-89.79281066139465
Asia Cafe Inc,Phillip,Lim,1708 Callahan Dr,Knoxville,TN,(865) 688-8888,Restaurants,Restaurants,Foods-Carry Out,"$405,000 ",Knoxville,1708 Callahan Dr,36.01513823636363,-84.01228609090909
B H Nails,Lily,Lim,4621 Mill Branch Ln,Knoxville,TN,(865) 922-3434,Manicuring,Manicuring,,"$48,000 ",Knoxville,4621 Mill Branch Ln,,
Chick-Fil-A,Linda,Lim,1804 Gunbarrel Rd,Chattanooga,TN,(423) 485-0777,Restaurants,Restaurants,Foods-Carry Out,"$3,545,000 ",Chattanooga,1804 Gunbarrel Rd,35.023765451010696,-85.15894073478046
CVS Pharmacy,Jae,Lim,2800 N Broadway St,Knoxville,TN,(865) 688-0400,Pharmacies,Pharmacies,Variety Stores,"$5,142,000 ",Knoxville,2800 N Broadway St,,
Galbiya,Rachel,Lim,3538 Tom Austin Hwy,Springfield,TN,(615) 380-8152,Restaurants,Restaurants,,"$281,000 ",Nashville,3538 Tom Austin Hwy,36.489952,-86.879565
Hankook Tire America Corp,W H,Lim,333 Commerce St # 600,Nashville,TN,(615) 432-0700,Tire-Distributors (Whls),Tire-Distributors (Whls),Marketing Programs & Services,$0 ,Nashville,333 Commerce St,36.1620757,-86.7771177771809
Inpatient Medical Svc,Rene,Lim,2000 Church St # 102,Nashville,TN,(615) 284-4672,Physicians & Surgeons,Physicians & Surgeons,,"$530,000 ",Nashville,2000 Church St,36.15383885,-86.80245711812793
Kay's Nail Salon,Kay,Lim,5502 Hixson Pike # C,Hixson,TN,(423) 842-7038,Manicuring,Manicuring,,"$149,000 ",Chattanooga,5502 Hixson Pike,,
Legend Fitness,Bob,Lim,5901 Middlebrook Pike,Knoxville,TN,(865) 992-7097,Exercise Equipment-Retail,Exercise Equipment-Retail,Gymnastic Equipment & Supplies (Whls),"$13,495,000 ",Knoxville,5901 Middlebrook Pike,35.952603,-84.012158
Lim Agency Inc,K C,Lim,2874 Shelby St # 188,Bartlett,TN,(901) 440-2818,Insurance,Insurance,,"$625,000 ",Memphs,2874 Shelby St,35.20422411651748,-89.87424371068445
Lim Vision Ctr,Helen,Lim,4064 S Plaza Dr,Memphis,TN,(901) 345-8464,Optometrists OD,Optometrists OD,Optical Goods-Retail,"$627,000 ",Memphs,4064 S Plaza Dr,35.03766213745858,-90.02642496704777
Lim's Shoe Repair,Kang,Lim,3938 Lebanon Pike,Hermitage,TN,(615) 889-4250,Shoe & Boot Repairing,Shoe & Boot Repairing,,"$352,000 ",Nashville,3938 Lebanon Pike,36.1949761327444,-86.62221810648454
