Company Name,Executive First Name,Executive Last Name,Address,City,State,Phone Number Combined,Primary SIC Description,SIC Code 1 Description,SIC Code 2 Description,Location Sales Volume Actual,Metro Area 1,Address1,lat,lon
Timothy Park MD,Timothy,Park,551 N Cherokee Rd,Social Circle,GA,(678) 342-6000,Physicians & Surgeons,Physicians & Surgeons,,"$783,000 ",Atl-Ss-Rswl,551 N Cherokee Rd,33.6637041,-83.71471695
Toro Granite & Cabinetry,Jim,Park,3853 Green Industrial Way,Atlanta,GA,(770) 455-8810,Marble-Natural (Whls),Marble-Natural (Whls),,"$9,914,000 ",Atl-Ss-Rswl,3853 Green Industrial Way,,
Toro Granite Inc,Jim,Park,3853 Green Industrial Way,Atlanta,GA,(770) 455-8810,Granite Products-Manufacturers,Granite Products-Manufacturers,Marble Products-Natural-Manufacturers,"$3,502,000 ",Atl-Ss-Rswl,3853 Green Industrial Way,,
Toro Marble & Granite Inc,Jim,Park,3839 Green Industrial Way,Atlanta,GA,(770) 455-8810,Metal Goods-Manufacturers,Metal Goods-Manufacturers,Quartz (Mfrs),"$973,000 ",Atl-Ss-Rswl,3839 Green Industrial Way,,
Total Solutions Group LLC,Hyun,Park,3525 Mall Blvd # 5aa,Duluth,GA,(404) 542-3355,General Contractors,General Contractors,Federal Government Contractors,"$1,777,000 ",Atl-Ss-Rswl,3525 Mall Blvd,,
Town Cleaners,Kun,Park,814 Juniper St NE # 1,Atlanta,GA,(404) 875-0322,Cleaners,Cleaners,,"$136,000 ",Atl-Ss-Rswl,814 Juniper St NE,33.7767491,-84.3831638
U-Haul Neighborhood Dealer,Jay,Park,41 Paper Mill Rd # 2,Lawrenceville,GA,(678) 407-9088,Truck Renting & Leasing,Truck Renting & Leasing,Storage-Household & Commercial,"$815,000 ",Atl-Ss-Rswl,41 Paper Mill Rd,33.95685051,-83.9760027
UKG,Peony,Park,400 Galleria Pkwy SE # 800,Atlanta,GA,(678) 505-3400,Software/Application/Platform Publishing,Software/Application/Platform Publishing,Computer Services,"$124,423,000 ",Atl-Ss-Rswl,400 Galleria Pkwy SE,,
Ultimate Beauty LLC,Ji W,Park,3483 Satellite Blve # 200,Duluth,GA,Not Available,Beauty Salons,Beauty Salons,,"$129,000 ",Atl-Ss-Rswl,3483 Satellite Blve,,
Uni Worldwide Financial Mktng,Elin,Park,3805 Crestwood Pkwy NW # 260,Duluth,GA,(770) 817-1731,Insurance,Insurance,Business Services NEC,"$16,224,000 ",Atl-Ss-Rswl,3805 Crestwood Pkwy NW,,
Unique Auto Repair,John,Park,5327 Buford Hwy NE,Atlanta,GA,(770) 458-4443,Automotive Glass Coating & Tinting,Automotive Glass Coating & Tinting,Automobile/Trucks Dealers-Used,"$488,000 ",Atl-Ss-Rswl,5327 Buford Hwy NE,,
United Smart E V LLC,Cheol J,Park,6480 Stapleford Ln,Johns Creek,GA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Atl-Ss-Rswl,6480 Stapleford Ln,34.04745995,-84.17333549
UPS Store,John,Park,4480 S Cobb Dr SE # H,Smyrna,GA,(770) 431-9466,Mailing & Shipping Services,Mailing & Shipping Services,Post Offices,"$672,000 ",Atl-Ss-Rswl,4480 S Cobb Dr SE,,
US Foods Distribution Ctr,Joshua,Park,6685 Crescent Dr,Norcross,GA,(770) 263-4300,Food Service-Distributors (Whls),Food Service-Distributors (Whls),Food Products & Manufacturers,"$61,822,000 ",Atl-Ss-Rswl,6685 Crescent Dr,,
Vein Innovations,Alexander D,Park,5673 Ptree Dun Rd NE # 340,Atlanta,GA,(678) 731-9815,Physicians & Surgeons,Physicians & Surgeons,,"$670,000 ",Atl-Ss-Rswl,5673 Ptree Dun Rd NE,,
Vonage Business Solutions,Michelle,Park,3200 Windy Hill Rd SE,Atlanta,GA,(770) 541-0823,Telecommunications Services,Telecommunications Services,Telephone Companies,"$5,600,000 ",Atl-Ss-Rswl,3200 Windy Hill Rd SE,,
Walgreens,Tiffany,Park,595 Piedmont Ave NE # 100,Atlanta,GA,(404) 685-9665,Pharmacies,Pharmacies,Variety Stores,"$15,827,000 ",Atl-Ss-Rswl,595 Piedmont Ave NE,33.7703091,-84.3811626
Ware Forest Inc,Debbie,Park,1299 Thompson Dr,Douglas,GA,(912) 384-9558,Timber & Timberland Companies (Whls),Timber & Timberland Companies (Whls),,"$5,974,000 ",Douglas,1299 Thompson Dr,31.511393,-82.89076
Wells Fargo,Elena,Park,6999 Abercorn St,Savannah,GA,(912) 651-5946,Banks,Banks,Loans,"$2,282,000 ",Savannah,6999 Abercorn St,32.013901,-81.113405
Western Way Chevron,Hyeonthul,Park,111 Mtn Vista Blvd # 160,Canton,GA,(678) 880-6025,Service Stations-Gasoline & Oil,Service Stations-Gasoline & Oil,Convenience Stores,"$4,452,000 ",Atl-Ss-Rswl,111 Mtn Vista Blvd,34.220055,-84.47159218
White Windmill Bakery,Young,Park,3230 Steve Reyn Blvd # 105,Duluth,GA,(770) 622-1181,Bakers-Retail,Bakers-Retail,,"$490,000 ",Atl-Ss-Rswl,3230 Steve Reyn Blvd,,
Wingate By Wyndham Duluth,James,Park,3450 Venture Pkwy,Duluth,GA,(770) 901-2850,Hotels & Motels,Hotels & Motels,,"$1,152,000 ",Atl-Ss-Rswl,3450 Venture Pkwy,,
Wireless A To Z,Jung Ha,Park,6335 Highway 85,Riverdale,GA,(770) 909-7800,Cellular Telephones (Services),Cellular Telephones (Services),,"$1,743,000 ",Atl-Ss-Rswl,6335 Highway 85,,
Wireless Depot,Jungha,Park,6525 Tara Blvd,Jonesboro,GA,(770) 473-9449,Cellular Telephones-Equipment & Supls,Cellular Telephones-Equipment & Supls,,"$120,000 ",Atl-Ss-Rswl,6525 Tara Blvd,33.5311214,-84.3638002
WNB Factory Wing & Burgers,Kim,Park,2200 Duluth Highway 120,Duluth,GA,(678) 580-2439,Restaurants,Restaurants,,"$315,000 ",Atl-Ss-Rswl,2200 Duluth Highway 120,34.0000369,-84.1528853
Wood Environmental-Infrstrctr,Peyton,Park,2677 Buford Hwy NE,Atlanta,GA,(404) 873-4761,Engineers-Consulting,Engineers-Consulting,Contractors-Engineering General,"$27,241,000 ",Atl-Ss-Rswl,2677 Buford Hwy NE,,
Woodlawn Baptist Church,Brad,Park,218 Woodlawn Church Rd,Baxley,GA,(912) 367-2510,Churches,Churches,,$0 ,,218 Woodlawn Church Rd,31.76144933,-82.36241101
Word US,Eun Kyung,Park,470 Banks Crossing Dr,Commerce,GA,(706) 988-3629,Nonclassified Establishments,Nonclassified Establishments,,$0 ,,470 Banks Crossing Dr,,
X O Wash,Jason,Park,11340 Lakefield Dr # 200,Johns Creek,GA,(770) 626-9934,Concrete Consultants,Concrete Consultants,,$0 ,Atl-Ss-Rswl,11340 Lakefield Dr,34.05776218,-84.17086417
Y2 Enterprise,Sung Koo,Park,3697 Windsor Spring Rd # 302,Hephzibah,GA,(706) 798-8200,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Augusta,3697 Windsor Spring Rd,33.3222071,-82.0956167
Yes Acupuncture & Chiropractic,Woojin Park,Park,2005 Boggs Rd # 106,Duluth,GA,(770) 497-0882,Acupuncture,Acupuncture,Chiropractors DC,"$193,000 ",Atl-Ss-Rswl,2005 Boggs Rd,,
Yotta Flea Market,John,Park,3020 Old Atlanta Rd # 600,Cumming,GA,(470) 239-3188,Flea Markets,Flea Markets,Rental Space,$0 ,Atl-Ss-Rswl,3020 Old Atlanta Rd,34.113201,-84.1550158
Young & Jeong Inc,Young H,Park,1239 Watson Blvd,Warner Robins,GA,(478) 328-3328,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,,"$259,000 ",Warner Rbns,1239 Watson Blvd,32.618169,-83.6188055
Young Hwan Corp,Eun Kyung,Park,6281 Factory Shoals Rd SW,Mableton,GA,Not Available,Non-Profit Organizations,Non-Profit Organizations,,$0 ,Atl-Ss-Rswl,6281 Factory Shoals Rd SW,33.80082308,-84.56782606
Young K Park CPA,Young K,Park,3985 Stv Rynlds Blvd # N101,Norcross,GA,(770) 457-1958,Accountants,Accountants,,"$335,000 ",Atl-Ss-Rswl,3985 Stv Rynlds Blvd,,
Yuri Art Glass Tech,Chan H,Park,3910 Suwanee Place Dr,Suwanee,GA,(404) 704-5117,Glass-Stained & Leaded,Glass-Stained & Leaded,,"$872,000 ",Atl-Ss-Rswl,3910 Suwanee Place Dr,,
Zentique,Heang,Park,1863 Enterprise Dr,Norcross,GA,(770) 368-3000,Furniture-Dealers-Retail,Furniture-Dealers-Retail,,"$3,190,000 ",Atl-Ss-Rswl,1863 Enterprise Dr,,
Zion International Mission Ctr,Ho Jung,Park,45 Old Peachtree Rd NE # 300,Suwanee,GA,(678) 629-3822,Organizations,Organizations,,$0 ,Atl-Ss-Rswl,45 Old Peachtree Rd NE,34.034143,-84.039656
Bang Erin PC,Erin,Bang,11775 Northfall Ln # 107,Alpharetta,GA,(770) 455-0466,Dentists,Dentists,,"$768,000 ",Atl-Ss-Rswl,11775 Northfall Ln,,
"Bang, Jenny",Jenny,Bang,455 Grayson Hwy,Lawrenceville,GA,(770) 962-3515,Pharmacists,Pharmacists,,"$49,000 ",Atl-Ss-Rswl,455 Grayson Hwy,33.93962525,-83.98236494
"Bang, Joan Cate Np",Joan Cate,Bang,3824 S Highway 27,La Fayette,GA,(706) 639-9055,Nurses-Practitioners,Nurses-Practitioners,,"$49,000 ",Chattanooga,3824 S Highway 27,,
Beauty Mecca,Syoung,Bang,49 W Montgomery Xrd # 3,Savannah,GA,(912) 961-9979,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,Beauty Salons-Equipment & Supplies (Whls),"$301,000 ",Savannah,49 W Montgomery Xrd,,
Commercial Roofing Specs Inc,Nancy,Bang,2703 Peachtree Sq,Atlanta,GA,(770) 458-0539,Roofing Materials-Wholesale,Roofing Materials-Wholesale,Roofing Contractors,"$53,502,000 ",Atl-Ss-Rswl,2703 Peachtree Sq,,
CT Nails,John,Bang,12050 Highway 92 # 120,Woodstock,GA,(770) 926-4065,Manicuring,Manicuring,,"$83,000 ",Atl-Ss-Rswl,12050 Highway 92,34.08636285,-84.48614131
Hy Beauty Supply Inc,Wonseo,Bang,1177 West Ave SW,Conyers,GA,(770) 922-2318,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,Beauty Salons-Equipment & Supplies (Whls),"$501,000 ",Atl-Ss-Rswl,1177 West Ave SW,33.66629167,-84.02672042
I T Dowoomi LLC,Donghyuk,Bang,6083 Kearny Ln,Johns Creek,GA,(678) 790-8093,Information Technology Services,Information Technology Services,,"$922,000 ",Atl-Ss-Rswl,6083 Kearny Ln,34.04821631,-84.18046998
Ivy Dentistry,Erin,Bang,11775 Northfall Ln # 107,Alpharetta,GA,(770) 619-2909,Dentists,Dentists,,"$615,000 ",Atl-Ss-Rswl,11775 Northfall Ln,,
Ivy Dentistry,Erin L,Bang,11775 Northfall Ln # 107,Alpharetta,GA,(770) 619-2909,Dentists,Dentists,,"$615,000 ",Atl-Ss-Rswl,11775 Northfall Ln,,
Lee Street Elementary,Martha,Bang,178 Lee St,Jonesboro,GA,(770) 473-2815,Schools,Schools,,$0 ,Atl-Ss-Rswl,178 Lee St,33.52421005,-84.35634117
Nail Design,Quay,Bang,2100 Roswell Rd # 2176,Marietta,GA,(770) 578-9966,Manicuring,Manicuring,,"$177,000 ",Atl-Ss-Rswl,2100 Roswell Rd,33.967121,-84.4894728
Nail Pro's,Bon,Bang,5656 Jonesboro Rd # 301,Morrow,GA,(678) 422-8133,Manicuring,Manicuring,,"$103,000 ",Atl-Ss-Rswl,5656 Jonesboro Rd,33.554662,-84.3469811
Riverdale Imports Auto Repair,Jae,Bang,7357 Highway 85,Riverdale,GA,(770) 909-7228,Automobile Repairing & Service,Automobile Repairing & Service,Tire-Dealers-Retail,"$199,000 ",Atl-Ss-Rswl,7357 Highway 85,,
Tony's Neon Signs,Tony,Bang,123 Maison Pl NW,Atlanta,GA,(770) 457-5688,Signs (Mfrs),Signs (Mfrs),,"$280,000 ",Atl-Ss-Rswl,123 Maison Pl NW,33.816301,-84.42501406
Amazing Wings,Kisoo,Bae,5112 Stone Mountain Hwy,Stone Mountain,GA,(770) 982-0779,Restaurants,Restaurants,,"$263,000 ",Atl-Ss-Rswl,5112 Stone Mountain Hwy,,
American Deli,Hyun,Bae,2740 Grnbr Pkwy SW # A1a,Atlanta,GA,(404) 494-9903,Restaurants,Restaurants,Foods-Carry Out,"$599,000 ",Atl-Ss-Rswl,2740 Grnbr Pkwy SW,,
American Deli,Ryan,Bae,1003 Virginia Ave # 100,Hapeville,GA,(404) 766-0038,Restaurants,Restaurants,Foods-Carry Out,"$200,000 ",Atl-Ss-Rswl,1003 Virginia Ave,33.659092,-84.422298
American Deli,Sung,Bae,494 Booth Rd # D,Warner Robins,GA,(478) 449-8200,Restaurants,Restaurants,Foods-Carry Out,"$153,000 ",Warner Rbns,494 Booth Rd,32.5920872,-83.6144014
Bae Coney MD,Coney,Bae,1600 Vernon Rd # A,Lagrange,GA,(706) 880-4143,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Lagrange,1600 Vernon Rd,33.03221228,-85.06799687
Binex Line Corp,Alvin,Bae,2150 Boggs Rd # 120,Duluth,GA,(404) 768-8866,Packaging Service,Packaging Service,Freight-Forwarding,"$989,000 ",Atl-Ss-Rswl,2150 Boggs Rd,,
Bridgeway Financial LLC,Vivian,Bae,3237 Satellite Blvd # 175,Duluth,GA,(404) 729-8879,Financial Advisory Services,Financial Advisory Services,,$0 ,Atl-Ss-Rswl,3237 Satellite Blvd,,
D S Tow,Inja,Bae,3072 Salem Oak Way,Duluth,GA,(678) 437-6666,Wrecker Service,Wrecker Service,,"$95,000 ",Atl-Ss-Rswl,3072 Salem Oak Way,,
Family Hot Wing & Philly,Meehyeesee,Bae,5224 Buford Hwy NE,Doraville,GA,(770) 457-4112,Restaurants,Restaurants,,"$258,000 ",Atl-Ss-Rswl,5224 Buford Hwy NE,,
Farmers Insurance,Lauren,Bae,1291 Old Peachtree Rd NW,Suwanee,GA,(470) 282-1654,Insurance,Insurance,Insurance-Mobile Home,"$487,000 ",Atl-Ss-Rswl,1291 Old Peachtree Rd NW,34.0052865,-84.0839133
Farmers Insurance-Lauren Bae,Lauren,Bae,3775 Venture Dr # M202,Duluth,GA,(470) 282-1654,Insurance,Insurance,Insurance-Property & Casualty,"$325,000 ",Atl-Ss-Rswl,3775 Venture Dr,,
K P I & CO LLC,Sojung,Bae,7130 Buford Hwy NE # A-130,Atlanta,GA,(470) 395-5163,Real Estate,Real Estate,,"$318,000 ",Atl-Ss-Rswl,7130 Buford Hwy NE,,
Knoll Construction LLC,Yoo-Kyung,Bae,3100 Medlock Bridge Rd # 500,Peachtree Corners,GA,(770) 242-3300,Construction Companies,Construction Companies,Federal Government Contractors,"$711,000 ",Atl-Ss-Rswl,3100 Medlock Bridge Rd,33.961352,-84.208359
LG Electronics,Hannah,Bae,990 Hammond Dr # 680,Atlanta,GA,(678) 334-2413,Electronic Equipment & Supplies-Mfrs,Electronic Equipment & Supplies-Mfrs,,"$2,817,000 ",Atl-Ss-Rswl,990 Hammond Dr,33.9202102,-84.3553872
Mavis Tires & Brakes,Jim,Bae,3925 Cherokee St NW,Kennesaw,GA,(770) 544-0130,Tire-Dealers-Retail,Tire-Dealers-Retail,Mufflers & Exhaust Systems-Engine,"$1,571,000 ",Atl-Ss-Rswl,3925 Cherokee St NW,34.0467647,-84.6000796
Perfect Cup,Jee,Bae,112 W Crawford St,Dalton,GA,(706) 270-0669,Restaurants,Restaurants,,"$247,000 ",Dalton,112 W Crawford St,34.77135867,-84.96806519
Promiseone Bank,Steve,Bae,2385 Pleasant Hill Rd,Duluth,GA,(678) 385-0808,Banks,Banks,,"$2,115,000 ",Atl-Ss-Rswl,2385 Pleasant Hill Rd,34.0045308,-84.1700046
Sungwon Georgia Corp,Hyeong Hee,Bae,107 Corporate Park East Dr,Lagrange,GA,(706) 845-7667,Insurance,Insurance,,"$242,000 ",Lagrange,107 Corporate Park East Dr,,
TYM Corp,Tony,Bae,2100 Cedartown Hwy SW,Rome,GA,(706) 290-2500,Tractor-Distributors (Whls),Tractor-Distributors (Whls),,$0 ,Rome,2100 Cedartown Hwy SW,,
Able Painting Co,Jin,Baek,1410 Elm Creek Ln,Norcross,GA,(770) 331-0007,Wallpapers & Wallcoverings-Installation,Wallpapers & Wallcoverings-Installation,,"$128,000 ",Atl-Ss-Rswl,1410 Elm Creek Ln,,
American Deli,Tae Sung,Baek,3642 Flakes Mill Rd # C,Decatur,GA,(770) 323-1114,Restaurants,Restaurants,Foods-Carry Out,"$258,000 ",Atl-Ss-Rswl,3642 Flakes Mill Rd,,
American Panel Corp,Hanwook,Baek,6675 Shiloh Rd E,Alpharetta,GA,(770) 205-9546,Electronic Instruments-Manufacturers,Electronic Instruments-Manufacturers,Electronic Instruments (Whls),"$18,817,000 ",Atl-Ss-Rswl,6675 Shiloh Rd E,,
Baek John MD,John,Baek,1446 Harper St,Augusta,GA,(706) 721-5437,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Augusta,1446 Harper St,33.47153645,-81.98776296
Baek Kyungtaek DMD,Kyungtaek,Baek,2005 Boggs Rd # 104-107,Duluth,GA,(770) 497-0085,Dentists,Dentists,,$0 ,Atl-Ss-Rswl,2005 Boggs Rd,,
"Baek, Rachel N",Rachel N,Baek,7 Dunwoody Park # 104,Atlanta,GA,(404) 991-6807,Physical Therapists,Physical Therapists,,"$48,000 ",Atl-Ss-Rswl,7 Dunwoody Park,,
CMS Logistics,Scott,Baek,4500 Satellite Blvd # 2360,Duluth,GA,(678) 395-5078,Logistics Consulting Services,Logistics Consulting Services,,"$225,000 ",Atl-Ss-Rswl,4500 Satellite Blvd,,
D F Wireless FL Inc,Yeong Danny,Baek,4132 Steve Reynolds Blvd,Norcross,GA,Not Available,Cellular Telephones (Services),Cellular Telephones (Services),,"$2,660,000 ",Atl-Ss-Rswl,4132 Steve Reynolds Blvd,,
Daugherty Business Solutions,Eric,Baek,3438 Peachtree Rd NE # 950,Atlanta,GA,(404) 760-5400,Data Systems Consultants & Designers,Data Systems Consultants & Designers,Computers-System Designers & Consultants,"$27,650,000 ",Atl-Ss-Rswl,3438 Peachtree Rd NE,33.85247635,-84.36035584
Dent First Dental Care,Orson,Baek,3435 Lenox Rd NE,Atlanta,GA,(404) 325-9000,Dentists,Dentists,,"$615,000 ",Atl-Ss-Rswl,3435 Lenox Rd NE,33.8524556,-84.368039
New China Wings,Judy,Baek,1174 Forest Pkwy # A,Lake City,GA,(404) 608-0058,Restaurants,Restaurants,,"$514,000 ",Atl-Ss-Rswl,1174 Forest Pkwy,33.6152032,-84.35056385
Wings 101,James,Baek,2625 Piedmont Rd NE # 54,Atlanta,GA,(404) 467-9989,Restaurants,Restaurants,,"$599,000 ",Atl-Ss-Rswl,2625 Piedmont Rd NE,33.8262131,-84.3659587
Atlanta Onnuri Church,Tae W,Paik,4273 Davis Rd,Buford,GA,(770) 831-2323,Churches,Churches,,$0 ,Atl-Ss-Rswl,4273 Davis Rd,34.08970535,-84.01712088
CRH Internal Medicine,John,Paik,200 Doctors Dr # K,Douglas,GA,(912) 384-4024,Physicians & Surgeons,Physicians & Surgeons,,"$215,000 ",Douglas,200 Doctors Dr,31.5109956,-82.8662411
Dalton Endodontics,Stephen H,Paik,1200 W Waugh St # D,Dalton,GA,(706) 279-2933,Dentists,Dentists,,"$477,000 ",Dalton,1200 W Waugh St,34.78327105,-84.99370819
Home Depot,Josh,Paik,3885 Jonesboro Rd SE,Atlanta,GA,(404) 361-5634,Home Centers,Home Centers,Home Improvements,"$69,068,000 ",Atl-Ss-Rswl,3885 Jonesboro Rd SE,33.6487474,-84.36559489
Home Depot,Josh,Paik,4343 Tilly Mill Rd,Atlanta,GA,(770) 452-8858,Home Centers,Home Centers,Home Improvements,"$87,470,000 ",Atl-Ss-Rswl,4343 Tilly Mill Rd,,
New In Town LLC,Soonhee,Paik,2472 Kings Arms Pt NE,Atlanta,GA,(770) 491-7089,Business Services NEC,Business Services NEC,,"$196,000 ",Atl-Ss-Rswl,2472 Kings Arms Pt NE,,
North Fulton Family Medicine,Jeong Hun,Paik,1800 Northsi Frsyth Dr # 450,Cumming,GA,(770) 442-1911,Physicians & Surgeons,Physicians & Surgeons,,"$493,000 ",Atl-Ss-Rswl,1800 Northsi Frsyth Dr,,
"Paik, Gina W DDS",Gina W,Paik,7101 Hoff St # 9240,Fort Benning,GA,(706) 544-2968,Dentists,Dentists,,"$310,000 ",Columbus,7101 Hoff St,,
Riverbend Tire & Auto Svc Inc,Jae,Byeon,3322 Peachtree Industrial Blvd,Duluth,GA,(770) 623-5940,Tire-Dealers-Retail,Tire-Dealers-Retail,Automobile Repairing & Service,"$996,000 ",Atl-Ss-Rswl,3322 Peachtree Industrial Blvd,34.0134599,-84.16543574
Endodontics Of Atlanta,Young J,Byun,2680 Lawrenceville Hwy # 102,Decatur,GA,(678) 990-8034,Dentists,Dentists,,"$132,000 ",Atl-Ss-Rswl,2680 Lawrenceville Hwy,,
Hitachi Automotive Systems,Heesub,Byun,1000 Unisia Dr,Monroe,GA,(770) 207-0050,Automobile Parts & Supplies-Mfrs,Automobile Parts & Supplies-Mfrs,Manufacturers,"$65,313,000 ",Atl-Ss-Rswl,1000 Unisia Dr,33.812682,-83.6791096
Holic Douglas Inc,John,Byun,6700 Douglas Blvd,Douglasville,GA,(770) 489-9700,Clothing-Retail,Clothing-Retail,,"$216,000 ",Atl-Ss-Rswl,6700 Douglas Blvd,33.72951435,-84.74883341
KCC Transport,Winston,Byun,3145 Northwoods Pkwy # 400,Peachtree Corners,GA,(770) 449-4236,Transportation Consultants,Transportation Consultants,Trucking,"$1,298,000 ",Atl-Ss-Rswl,3145 Northwoods Pkwy,33.96384318,-84.19858283
LG Electronics,Jisoo,Byun,990 Hammond Dr # 680,Atlanta,GA,(678) 334-2413,Electronic Equipment & Supplies-Mfrs,Electronic Equipment & Supplies-Mfrs,,"$2,817,000 ",Atl-Ss-Rswl,990 Hammond Dr,33.9202102,-84.3553872
Sonamoo Auto Repair,Randy,Byun,3568 Buford Hwy NE # 106,Brookhaven,GA,(678) 691-7924,Automobile Repairing & Service,Automobile Repairing & Service,,"$126,000 ",Atl-Ss-Rswl,3568 Buford Hwy NE,,
State Farm Insurance,Simon,Byun,42 Forsyth St NW,Atlanta,GA,(404) 527-4883,Insurance,Insurance,Insurance Consultants & Advisors,"$1,030,000 ",Atl-Ss-Rswl,42 Forsyth St NW,33.75579087,-84.39069613
United CPA,James S,Byun,3235 Satellite Blvd # 160,Duluth,GA,(770) 451-6070,Accountants,Accountants,,"$335,000 ",Atl-Ss-Rswl,3235 Satellite Blvd,,
Wings 101,Ok Nam,Byun,2625 Piedmont Rd NE # 54,Atlanta,GA,(404) 467-9989,Restaurants,Restaurants,,"$599,000 ",Atl-Ss-Rswl,2625 Piedmont Rd NE,33.8262131,-84.3659587
Yummies Cafe,James,Byun,7523 Highway 85,Riverdale,GA,(678) 545-2849,Restaurants,Restaurants,,"$206,000 ",Atl-Ss-Rswl,7523 Highway 85,,
Bok & Assoc LLC,Brian,Bok,4515 Wagon Trl,Cumming,GA,(770) 354-8843,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Atl-Ss-Rswl,4515 Wagon Trl,,
R B Locksmith,Ron,Bok,106 Heritage Oaks Dr,Ball Ground,GA,(706) 253-3338,Locks & Locksmiths,Locks & Locksmiths,Automobile Lock-Out Svc,"$111,000 ",Atl-Ss-Rswl,106 Heritage Oaks Dr,,
Atlantic Buffet,Annie,Bong,7090 Concourse Pkwy,Douglasville,GA,(678) 838-8883,Restaurants,Restaurants,,"$446,000 ",Atl-Ss-Rswl,7090 Concourse Pkwy,33.7300673,-84.76008153
BTWN Exhibits,Kun,Bong,400 Wharton Cir SW,Atlanta,GA,(404) 435-7155,Trade Fairs & Shows,Trade Fairs & Shows,General Contractors,"$2,473,000 ",Atl-Ss-Rswl,400 Wharton Cir SW,33.7557506,-84.55652748
Hope Health Ctr,Martin,Bong,1580 Agape Way,Decatur,GA,(404) 286-7690,Health Services,Health Services,Counseling Services,"$669,000 ",Atl-Ss-Rswl,1580 Agape Way,,
O K Shoe Repair & Alteration,Kyoung,Bong,2100 Riverside Pkwy # 105c,Lawrenceville,GA,(770) 339-4534,Shoe & Boot Repairing,Shoe & Boot Repairing,,"$120,000 ",Atl-Ss-Rswl,2100 Riverside Pkwy,33.9667509,-84.0335718
Best Cleaners,Jin,Seo,2115 Hamilton Crk Pkwy # 100,Dacula,GA,(678) 714-2556,Cleaners,Cleaners,,"$186,000 ",Atl-Ss-Rswl,2115 Hamilton Crk Pkwy,,
Bethel Faith Baptist Church,Seong Bong,Seo,3390 S Puckett Rd,Buford,GA,(678) 334-1115,Churches,Churches,,$0 ,Atl-Ss-Rswl,3390 S Puckett Rd,,
Cachet Cleaners,Hee,Seo,1689 Old Pendergrass Rd # 370,Jefferson,GA,(706) 387-0320,Cleaners,Cleaners,,"$184,000 ",Jefferson,1689 Old Pendergrass Rd,34.123013,-83.605306
Carriage Cleaners,Ken,Seo,210 Johnson Ferry Rd NE,Sandy Springs,GA,(404) 252-4522,Cleaners,Cleaners,Laundries,"$474,000 ",Atl-Ss-Rswl,210 Johnson Ferry Rd NE,33.92615472,-84.38234144
Clothing Care Cleaners,Peter,Seo,2480 Briarcliff Rd NE # 1,Atlanta,GA,(404) 634-5334,Laundries,Laundries,Cleaners,"$615,000 ",Atl-Ss-Rswl,2480 Briarcliff Rd NE,33.8282788,-84.3330076
Dae Han Martial Arts,Min Su,Seo,1755 Dennis Kemp Ln NW,Kennesaw,GA,(770) 919-1112,Martial Arts Instruction,Martial Arts Instruction,Exercise & Physical Fitness Programs,"$308,000 ",Atl-Ss-Rswl,1755 Dennis Kemp Ln NW,,
Esquire Cleaners,Peter,Seo,3974 Peachtree Rd NE # A,Brookhaven,GA,(404) 233-2556,Cleaners,Cleaners,,"$69,000 ",Atl-Ss-Rswl,3974 Peachtree Rd NE,33.85944268,-84.34035817
Europe 2 You,Lisa,Seo,1005 Mansell Rd,Roswell,GA,(770) 998-7175,Importers (Whls),Importers (Whls),,"$5,972,000 ",Atl-Ss-Rswl,1005 Mansell Rd,34.04276298,-84.33079638
Hyundai Construction Eqpt,Kyugn Suk,Seo,6100 Atlantic Blvd,Norcross,GA,(678) 823-7777,Excavation Equipment Manufacturers,Excavation Equipment Manufacturers,General Contractors,"$14,439,000 ",Atl-Ss-Rswl,6100 Atlantic Blvd,33.94101508,-84.23310401
Korean Martyrs Catholic Church,Jeam S,Seo,6003 Buford Hwy NE,Doraville,GA,(770) 455-1380,Churches,Churches,,$0 ,Atl-Ss-Rswl,6003 Buford Hwy NE,,
LG Hausys America Inc,Alex,Seo,900 Circle 75 Pkwy SE # 1500,Atlanta,GA,(678) 486-8250,Federal Government Contractors,Federal Government Contractors,,$0 ,Atl-Ss-Rswl,900 Circle 75 Pkwy SE,33.887458,-84.46796785
Macon Korean Baptist Church,Yong Seok,Seo,4521 Chapel Hill Dr,Macon,GA,(478) 781-5755,Churches,Churches,,$0 ,Macon,4521 Chapel Hill Dr,32.78109431,-83.68138858
Master Seo's Martial Arts,Ju Hyon,Seo,106 Pearl Dr # 102,La Fayette,GA,(706) 638-0502,Martial Arts Instruction,Martial Arts Instruction,Camps,"$118,000 ",Chattanooga,106 Pearl Dr,,
Metro By T-Mobile Auth Rtlr,Carol,Seo,1784 Atlanta Hwy # B6,Gainesville,GA,(770) 536-0060,Cellular Telephones (Services),Cellular Telephones (Services),Mobile Telephone Service,"$432,000 ",Gainesville,1784 Atlanta Hwy,34.26364824,-83.84352804
