Company Name,Executive First Name,Executive Last Name,Address,City,State,Phone Number Combined,Primary SIC Description,SIC Code 1 Description,SIC Code 2 Description,Location Sales Volume Actual,Metro Area 1,Address1,lat,lon
Finishing Touch Alterations,Kyung,Lee,4800 I 55 N # 20,Jackson,MS,(601) 362-5288,Tailors,Tailors,Bridal Couturier,"$556,000 ",Jackson,4800 I 55 N,,
Hair Plus Beauty Supply,Taekyu,Lee,202 Clinton Blvd,Clinton,MS,(601) 924-2992,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,Beauty Salons-Equipment & Supplies (Whls),"$611,000 ",Jackson,202 Clinton Blvd,32.33486429,-90.31457041
Homesafe Inspections,Peng,Lee,1109 Van Buren Ave,Oxford,MS,(662) 236-1232,Real Estate Inspection,Real Estate Inspection,Physicians & Surgeons Equip & Supls-Whls,"$1,351,000 ",Oxford,1109 Van Buren Ave,34.36624024,-89.51968788
Kids & Mom Formal Wear,Ki,Lee,201 Stateline Rd W,Southaven,MS,(662) 280-8244,Formal Wear-Rental,Formal Wear-Rental,Bridal Shops,"$69,000 ",Memphs,201 Stateline Rd W,34.9917609,-89.99393875
Vibe Night Club LLC,Changho,Lee,25980 W Main St,West Point,MS,Not Available,Night Clubs,Night Clubs,,"$197,000 ",West Point,25980 W Main St,33.60703455,-88.65781793
Kim's Beauty Plus,Joe,Yim,2306 W Main St,Tupelo,MS,(662) 844-2883,Beauty Salons,Beauty Salons,Cosmetics & Perfumes-Retail,"$69,000 ",Tupelo,2306 W Main St,34.25603206,-88.73986769
Children's International Med,Jessica T,Jang,618 Blue Meadow Rd,Bay Saint Louis,MS,(228) 467-1320,Physicians & Surgeons,Physicians & Surgeons,,"$325,000 ",Gulfport,618 Blue Meadow Rd,30.31710052,-89.34711774
Korean American Chr Of Jackson,Kiwon,Jang,1659 Springridge Rd,Raymond,MS,(601) 922-8459,Churches,Churches,,$0 ,Jackson,1659 Springridge Rd,,
Mt Fuji Japanese Steakhouse,Ivy,Jang,837 Kings Crossing Dr # 1,Tupelo,MS,(662) 680-5688,Restaurants,Restaurants,Bars,"$1,248,000 ",Tupelo,837 Kings Crossing Dr,,
One Stop Ctr Of Greenwood,Lee,Jang,907 Bowie Ln,Greenwood,MS,(662) 455-9780,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,Convenience Stores,"$258,000 ",Greenwood,907 Bowie Ln,33.5140319,-90.1592195
Pediatrics & Family Practice,Jonathan R,Jang,2 W Lakeview Dr # 2,Columbia,MS,(601) 444-4798,Physicians & Surgeons,Physicians & Surgeons,,"$538,000 ",,2 W Lakeview Dr,31.25615933,-89.78939943
Practice-Columbia Pediatrics,Jonathan R,Jang,2 W Lakeview Dr # 2,Columbia,MS,(601) 444-4798,Clinics,Clinics,Physicians & Surgeons,"$1,076,000 ",,2 W Lakeview Dr,31.25615933,-89.78939943
Best Mart,Jae,Chang,2525 24th St,Gulfport,MS,(228) 863-6320,Women's Apparel-Retail,Women's Apparel-Retail,Wigs Toupees & Hairpieces,"$231,000 ",Gulfport,2525 24th St,30.37881985,-89.0937795
Jeon Philip Jongho DDS,Philip J,Jeon,2311 Jackson Ave W # 302,Oxford,MS,(662) 234-8552,Dentists,Dentists,,$0 ,Oxford,2311 Jackson Ave W,34.3631461,-89.5640003
B & M Cleaners,Chae,Jun,4073 Highway 51 S,Senatobia,MS,(662) 562-4314,Cleaners,Cleaners,Wedding Supplies & Services,"$298,000 ",Memphs,4073 Highway 51 S,,
China Buffet,Sun,Chung,125 Highway 80 E,Clinton,MS,(601) 924-9596,Restaurants,Restaurants,,"$287,000 ",Jackson,125 Highway 80 E,,
"Chung, Sungryung",Sungryung,Chung,220 Mississippi 12 W,Starkville,MS,(662) 323-2129,Pharmacists,Pharmacists,,$0 ,Starkville,220 Mississippi 12 W,,
Jimmy Chu Store,Kent,Chung,2524 Halls Ferry Rd,Vicksburg,MS,(601) 636-3713,Grocers-Retail,Grocers-Retail,,"$167,000 ",Vicksburg,2524 Halls Ferry Rd,32.33475818,-90.87827278
Tupelo Diesel Svc,Terry,Chung,786 Westmoreland Dr,Tupelo,MS,(662) 844-1361,Fuel Injection Equipment (Repairing),Fuel Injection Equipment (Repairing),Engines-Diesel (Whls),"$302,000 ",Tupelo,786 Westmoreland Dr,34.22264165,-88.70762203
Bay Cleaners LLC,Jae H,Cho,603 Highway 90 # 9,Bay Saint Louis,MS,(228) 466-4422,Cleaners,Cleaners,,"$230,000 ",Gulfport,603 Highway 90,,
C & C Beauty,Won,Cho,5228 Highway 51 N,Senatobia,MS,(662) 560-6511,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,Beauty Salons-Equipment & Supplies (Whls),"$209,000 ",Memphs,5228 Highway 51 N,,
C & C Beauty Supply,Sophia,Cho,3966 Goodman Rd W,Horn Lake,MS,(662) 280-3455,Beauty Salons,Beauty Salons,,"$86,000 ",Memphs,3966 Goodman Rd W,34.96273762,-90.060326
Five Happiness,Weiling,Ji,4402 E Aloha Dr # 12,Diamondhead,MS,(228) 255-9800,Restaurants,Restaurants,,"$128,000 ",Gulfport,4402 E Aloha Dr,,
"Ji, Min Sun",Min Sun,Ji,1014 Highway 51,Madison,MS,(601) 856-2021,Pharmacists,Pharmacists,,$0 ,Jackson,1014 Highway 51,,
Library Administration-Jackson,Miao,Jin,300 N State St,Jackson,MS,(601) 968-5810,Libraries-Public,Libraries-Public,,$0 ,Jackson,300 N State St,32.301473,-90.179938
Dryve Cleaners,John,Choi,316 Goodman Rd E,Southaven,MS,(662) 349-6111,Cleaners,Cleaners,,"$96,000 ",Memphs,316 Goodman Rd E,34.96282208,-89.98379864
Goldstar,Ching,Choi,2554 Robinson St,Jackson,MS,(601) 353-6871,General Merchandise-Retail,General Merchandise-Retail,Beauty Salons-Equipment & Supplies (Whls),"$755,000 ",Jackson,2554 Robinson St,32.30549847,-90.22841842
Goldstar Beauty Supply,Euie,Choi,4545 N State St,Jackson,MS,(601) 366-3333,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,Beauty Salons-Equipment & Supplies (Whls),"$306,000 ",Jackson,4545 N State St,32.354395,-90.174604
Boost Mobile,David,Ha,1416 Ellis Ave,Jackson,MS,(601) 398-2621,Cellular Telephones (Services),Cellular Telephones (Services),Authorized Retailer-Cellular Services,"$1,601,000 ",Jackson,1416 Ellis Ave,32.2941112,-90.22772456
Boost Mobile,David,Ha,5735 I 55 N,Jackson,MS,(769) 216-2296,Cellular Telephones (Services),Cellular Telephones (Services),Authorized Retailer-Cellular Services,"$3,201,000 ",Jackson,5735 I 55 N,,
H & H Auto Svc,Larry,Ha,7200 Highway 613,Moss Point,MS,(228) 207-5269,Automobile Repairing & Service,Automobile Repairing & Service,,"$304,000 ",Gulfport,7200 Highway 613,,
"Ha, Michelle",Michelle,Ha,2601 Highway 90,Gautier,MS,(228) 497-8110,Pharmacists,Pharmacists,,$0 ,Gulfport,2601 Highway 90,,
Hibachi Express,Ellen,Han,117 Highway 80 E,Clinton,MS,(601) 488-4068,Restaurants,Restaurants,,"$144,000 ",Jackson,117 Highway 80 E,,
Racks BBQ Burgers & Brews,Aaron,Han,4840 Venture Dr,Southaven,MS,(662) 470-4165,Restaurants,Restaurants,Bars,"$3,192,000 ",Memphs,4840 Venture Dr,34.9322635,-89.997134
