Company Name,Executive First Name,Executive Last Name,Address,City,State,Phone Number Combined,Primary SIC Description,SIC Code 1 Description,SIC Code 2 Description,Location Sales Volume Actual,Metro Area 1,Address1,lat,lon
"Kim, Sarah N MD",Sarah N,Kim,8080 State Highway 121 # 120,Mckinney,TX,(972) 439-3753,Physicians & Surgeons,Physicians & Surgeons,,"$707,000 ",Dallas F Wth,8080 State Highway 121,33.1342254,-96.7087171
"Kim, Se-In",SE-In,Kim,5323 Harry Hines Blvd,Dallas,TX,(214) 648-2483,Speech Pathologists,Speech Pathologists,,"$66,000 ",Dallas F Wth,5323 Harry Hines Blvd,32.811528249999995,-96.84149851063599
"Kim, Sean MD",Sean,Kim,1800 W 26th St # 205,Houston,TX,(832) 831-8655,Physicians & Surgeons,Physicians & Surgeons,,"$659,000 ",Houston,1800 W 26th St,29.8092687,-95.43105697499999
"Kim, Sejoon S DDS",Sejoon S,Kim,12121 Richmond Ave # 316,Houston,TX,(281) 558-0722,Dentists,Dentists,,"$551,000 ",Houston,12121 Richmond Ave,29.7291689,-95.5935997
"Kim, Seobun",Seobun,Kim,,Houston,TX,(281) 772-0386,Nurses-Practitioners,Nurses-Practitioners,,"$74,000 ",Houston,,29.825009,-95.478675
"Kim, Seonsuk",Seonsuk,Kim,710 N Bell Blvd,Cedar Park,TX,(512) 250-0867,Pharmacists,Pharmacists,,"$66,000 ",Austin,710 N Bell Blvd,30.51784588888889,-97.82800280000001
"Kim, Seung Wook MD",Seung Wook,Kim,5005 N Piedras St,El Paso,TX,(915) 742-2121,Physicians & Surgeons,Physicians & Surgeons,,"$516,000 ",El Paso,5005 N Piedras St,31.821386099999998,-106.46224598804551
"Kim, Sharon E DDS",Sharon E,Kim,6300 West Loop S # 650,Bellaire,TX,(713) 457-3445,Dentists,Dentists,,"$551,000 ",Houston,6300 West Loop S,29.7127463,-95.46107042496088
"Kim, Sharon E DDS",Sharon E,Kim,9889 Bellaire Blvd # C315,Houston,TX,(713) 981-1888,Dentists,Dentists,,"$551,000 ",Houston,9889 Bellaire Blvd,29.7026437,-95.5553546
"Kim, Sharon MD",Sharon,Kim,915 Gessner Rd # 950,Houston,TX,(713) 468-2200,Physicians & Surgeons,Physicians & Surgeons,,"$659,000 ",Houston,915 Gessner Rd,29.77987303311465,-95.54458949858079
"Kim, Sharon R MD",Sharon R,Kim,1401 Binz St # 200,Houston,TX,(713) 528-8818,Physicians & Surgeons,Physicians & Surgeons,,"$220,000 ",Houston,1401 Binz St,29.723717,-95.385958
"Kim, Siyong DDS",Siyong,Kim,1615 Truemper St,San Antonio,TX,(210) 292-0123,Dentists,Dentists,,"$530,000 ",San Antonio,1615 Truemper St,,
"Kim, Soonyoung Np",Soonyoung,Kim,10837 Katy Fwy # 250,Houston,TX,(713) 464-8099,Nurses-Practitioners,Nurses-Practitioners,,"$74,000 ",Houston,10837 Katy Fwy,29.783568199999998,-95.56828270018846
"Kim, Soora",Soora,Kim,14990 Northwest Fwy,Houston,TX,(832) 230-1803,Nurses-Practitioners,Nurses-Practitioners,,$0 ,Houston,14990 Northwest Fwy,29.8356016,-95.4864959
"Kim, Stephen H DDS",Stephen H,Kim,4061 Kirkpatrick Ln # 100,Flower Mound,TX,(972) 355-2424,Dentists,Dentists,,"$572,000 ",Dallas F Wth,4061 Kirkpatrick Ln,33.040254,-97.044656
"Kim, Steven",Steven,Kim,7703 Floyd Curl Dr,San Antonio,TX,(210) 567-6220,Physicians Assistants,Physicians Assistants,,$0 ,San Antonio,7703 Floyd Curl Dr,29.5048654,-98.57612786342676
"Kim, Steven MD",Steven,Kim,2301 S Fm 51 # 300,Decatur,TX,(940) 627-0009,Physicians & Surgeons,Physicians & Surgeons,,"$555,000 ",Dallas F Wth,2301 S Fm 51,33.215051,-97.597499
"Kim, Sundra S MD",Sundra S,Kim,2300 Mckinley Ave,El Paso,TX,Not Available,Physicians & Surgeons,Physicians & Surgeons,,"$516,000 ",El Paso,2300 Mckinley Ave,31.8090087,-106.4697212090557
"Kim, Sung DDS",Sung,Kim,1546 Stacy Rd # 130,Allen,TX,(972) 649-6221,Dentists,Dentists,,"$612,000 ",Dallas F Wth,1546 Stacy Rd,33.1299172,-96.6790125
"Kim, Sung DDS",Sung,Kim,11875 Coit Rd # 120,Frisco,TX,Not Available,Dentists,Dentists,,$0 ,Dallas F Wth,11875 Coit Rd,33.1507656,-96.7677731
"Kim, Sung DDS",Sung,Kim,2535 Firewheel Pkwy # 500,Garland,TX,(972) 414-4724,Dentists,Dentists,,"$597,000 ",Dallas F Wth,2535 Firewheel Pkwy,32.93740835,-96.6055601676576
"Kim, Sunhee",Sunhee,Kim,3100 Mccart Ave,Fort Worth,TX,(817) 924-5126,Pharmacists,Pharmacists,,$0 ,Dallas F Wth,3100 Mccart Ave,32.7054112,-97.3542161
"Kim, Sunhee",Sunhee,Kim,507 S Robb St # B,Trinity,TX,(936) 594-3593,Pharmacists,Pharmacists,,"$31,000 ",,507 S Robb St,30.939003204531847,-95.37499189234994
"Kim, Tae Kyong Dc",Tae Kyong,Kim,3740 Colony Dr # 150,San Antonio,TX,(210) 275-4600,Chiropractors DC,Chiropractors DC,,"$325,000 ",San Antonio,3740 Colony Dr,29.5302734,-98.55930293871391
"Kim, Taekeong",Taekeong,Kim,3411 Sycamore School Rd,Fort Worth,TX,(682) 233-9326,Dentists,Dentists,,$0 ,Dallas F Wth,3411 Sycamore School Rd,32.63442465,-97.36847473384539
"Kim, Thomas",Thomas,Kim,3900 Junius St # 300,Dallas,TX,(214) 421-7848,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Dallas F Wth,3900 Junius St,32.791165649999996,-96.77752938983741
"Kim, Tony Do",Tony,Kim,713 E Anderson St,Weatherford,TX,(682) 560-6009,Physicians & Surgeons,Physicians & Surgeons,,"$747,000 ",Dallas F Wth,713 E Anderson St,32.7479923,-97.78575715481713
"Kim, Tony G MD",Tony G,Kim,100 Medical Pkwy,Lakeway,TX,(512) 205-8102,Physicians & Surgeons,Physicians & Surgeons,,"$606,000 ",Austin,100 Medical Pkwy,30.3330267,-97.9716131
"Kim, Tyler",Tyler,Kim,6322 Telephone Rd,Houston,TX,(713) 644-1815,Pharmacists,Pharmacists,,$0 ,Houston,6322 Telephone Rd,29.67370507142857,-95.28898021428571
"Kim, Tyler",Tyler,Kim,325 State Highway 35 S,Port Lavaca,TX,(361) 552-7486,Pharmacists,Pharmacists,,"$73,000 ",Port Lavaca,325 State Highway 35 S,,
"Kim, Unie",Unie,Kim,2111 W Alabama St,Houston,TX,(713) 874-1085,Pharmacists,Pharmacists,,$0 ,Houston,2111 W Alabama St,29.7381741,-95.411472
"Kim, Unmi K MD",Unmi K,Kim,4500 S Lancaster Rd,Dallas,TX,(214) 742-8387,Physicians & Surgeons,Physicians & Surgeons,,"$723,000 ",Dallas F Wth,4500 S Lancaster Rd,32.69461555,-96.7888898369055
"Kim, Won S MD",Won S,Kim,800 W Randol Mill Rd # 1,Arlington,TX,(817) 321-0300,Physicians & Surgeons,Physicians & Surgeons,,"$635,000 ",Dallas F Wth,800 W Randol Mill Rd,32.748553900000005,-97.11605125914541
"Kim, Won S MD",Won S,Kim,108 Denver Trl,Azle,TX,(817) 444-8640,Physicians & Surgeons,Physicians & Surgeons,,"$635,000 ",Dallas F Wth,108 Denver Trl,32.8801593,-97.53285441433675
"Kim, Woo C",Woo C,Kim,31st & Battalion Ave,Fort Hood,TX,(254) 287-0183,Psychologists,Psychologists,,"$60,000 ",Killeen-Tmpl,31st & Battalion Ave,,
"Kim, Woosol Dmd",Woosol,Kim,1100 Wilford Hall Loop # 4554,Lackland AFB,TX,(210) 292-6225,Dentists,Dentists,,"$530,000 ",San Antonio,1100 Wilford Hall Loop,,
"Kim, Yechan",Yechan,Kim,9660 Audelia Rd # 101,Dallas,TX,(972) 979-6577,Physical Therapists,Physical Therapists,,$0 ,Dallas F Wth,9660 Audelia Rd,32.8781832,-96.7166454
"Kim, Yein Dmd",Yein,Kim,7970 Fredericksburg Rd # 105,San Antonio,TX,(210) 248-0395,Dentists,Dentists,,"$530,000 ",San Antonio,7970 Fredericksburg Rd,29.512181765234594,-98.56829155394334
"Kim, Yi Seul",Yi Seul,Kim,4800 Memorial Dr,Waco,TX,(224) 456-9604,Pharmacists,Pharmacists,,"$58,000 ",Waco,4800 Memorial Dr,31.513953,-97.162429
"Kim, Yon S MD",Yon S,Kim,1515 Holcombe Blvd # 1004,Houston,TX,(713) 529-7970,Physicians & Surgeons,Physicians & Surgeons,,"$659,000 ",Houston,1515 Holcombe Blvd,29.7076703,-95.39782993506569
"Kim, Yoo Kon DDS",Yoo Kon,Kim,6295 Bissonnet St,Houston,TX,(713) 777-1313,Dentists,Dentists,,"$138,000 ",Houston,6295 Bissonnet St,29.694847,-95.492749
"Kim, Yoobyung",Yoobyung,Kim,5005 N Piedras St,El Paso,TX,(915) 742-4190,Social Workers,Social Workers,,"$39,000 ",El Paso,5005 N Piedras St,31.821386099999998,-106.46224598804551
"Kim, Yoon H Dmd",Yoon H,Kim,1546 Stacy Rd # 130,Allen,TX,(972) 649-6221,Dentists,Dentists,,"$612,000 ",Dallas F Wth,1546 Stacy Rd,33.1299172,-96.6790125
"Kim, Yoonmi",Yoonmi,Kim,223 W Anderson Ln # A100,Austin,TX,(404) 889-2012,Nurses-Practitioners,Nurses-Practitioners,,"$77,000 ",Austin,223 W Anderson Ln,30.344067,-97.70721299588168
"Kim, Yoonmi",Yoonmi,Kim,7901 Metropolis Dr,Austin,TX,(512) 823-4000,Nurses-Practitioners,Nurses-Practitioners,,"$77,000 ",Austin,7901 Metropolis Dr,30.205596300000003,-97.69055782719137
"Kim, Young Jun MD",Young Jun,Kim,5323 Harry Hines Blvd,Dallas,TX,(214) 648-4588,Physicians & Surgeons,Physicians & Surgeons,,"$723,000 ",Dallas F Wth,5323 Harry Hines Blvd,32.811528249999995,-96.84149851063599
"Kim, Young Ron",Young Ron,Kim,490 Interstate 10 N # 100,Beaumont,TX,(409) 212-9988,Nurses-Practitioners,Nurses-Practitioners,,$0 ,Beaumont,490 Interstate 10 N,30.092137,-94.136476
"Kim, Young Ron",Young Ron,Kim,5601 Warren Pkwy,Frisco,TX,(214) 407-5000,Nurses-Practitioners,Nurses-Practitioners,,$0 ,Dallas F Wth,5601 Warren Pkwy,33.10476425,-96.83796992382858
"Kim, Youngjoon L DDS",Youngjoon L,Kim,2347 TX-35 Bus,Rockport,TX,(361) 727-9897,Dentists,Dentists,,$0 ,Rockport,2347 TX-35 Bus,,
Kim2019 LLC,Yoon J,Kim,3425 Caleche Ct,Plano,TX,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Dallas F Wth,3425 Caleche Ct,33.05398171428572,-96.75935679591836
Kimbooks,Alina,Kim,2830 S Hulen St # 382,Fort Worth,TX,Not Available,Book Dealers-Retail,Book Dealers-Retail,,"$262,000 ",Dallas F Wth,2830 S Hulen St,32.71049407142857,-97.38623671428572
Kimir LLC,Soohwan,Kim,10601 Clarence Dr # 250,Frisco,TX,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Dallas F Wth,10601 Clarence Dr,33.1664173,-96.823502
Kimmen Properties LLC,Jinho,Kim,2800 W Kingsley Rd,Garland,TX,Not Available,Real Estate Management,Real Estate Management,,"$703,000 ",Dallas F Wth,2800 W Kingsley Rd,32.878699433284254,-96.67130113577745
Kimrob LLC,Jin H,Kim,1130 Broadway St # 118,Pearland,TX,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Houston,1130 Broadway St,29.5551835,-95.4154555
Kims Family Dentistry Inc,Soonki,Kim,2216 Royal Ln # 115,Dallas,TX,(972) 243-0365,Dentists,Dentists,,"$597,000 ",Dallas F Wth,2216 Royal Ln,32.8950113,-96.90409005706367
Kims Galbi,Chu Y,Kim,4527 Goldfield,San Antonio,TX,(210) 662-6699,Restaurants,Restaurants,,"$687,000 ",San Antonio,4527 Goldfield,29.482493242424244,-98.40271587878789
Kims USA,Inseon,Kim,2150 Willow Grove Dr,Lewisville,TX,(972) 315-1103,Music & Live Entertainment,Music & Live Entertainment,Party Planning Service,"$223,000 ",Dallas F Wth,2150 Willow Grove Dr,33.00578251020408,-97.009348
Kindred Hospital Houston Med,Bradford J,Kim,6441 Main St,Houston,TX,(713) 790-0500,Physicians & Surgeons,Physicians & Surgeons,,"$659,000 ",Houston,6441 Main St,29.71300415,-95.3990980237079
King Kong Shoe Repair-Altrtns,Kyong,Kim,1301 Justin Rd # 108,Lewisville,TX,(972) 317-1600,Shoe & Boot Repairing,Shoe & Boot Repairing,,"$60,000 ",Dallas F Wth,1301 Justin Rd,33.0718325,-97.0284676
King Spa & Sauna,Hyun,Kim,2154 Royal Ln,Dallas,TX,(214) 420-9070,Spas-Beauty & Day,Spas-Beauty & Day,Health Spas,"$329,000 ",Dallas F Wth,2154 Royal Ln,32.895768,-96.90549468872169
Kiwook Kim-State Farm Ins Agnt,Kiwook,Kim,4003 Mccullough Ave,San Antonio,TX,(210) 828-3304,Insurance-Homeowners,Insurance-Homeowners,Insurance-Life (Agents),"$317,000 ",San Antonio,4003 Mccullough Ave,29.4433309,-98.4918545
KJ Beauty Supply,Joanne,Kim,397 E Southwest Pkwy # 109,Lewisville,TX,(972) 353-8584,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,,"$283,000 ",Dallas F Wth,397 E Southwest Pkwy,33.01697334979484,-96.98495283229192
KMA Tae KWON Do,Hun,Kim,14032 Memorial Dr,Houston,TX,(281) 920-5425,Martial Arts Instruction,Martial Arts Instruction,,"$141,000 ",Houston,14032 Memorial Dr,29.77096825,-95.59036605
Knisf Investment Inc,Byeong H,Kim,3600 Fm 407 E # 100,Bartonville,TX,Not Available,Investments,Investments,,"$2,047,000 ",Dallas F Wth,3600 Fm 407 E,,
Ko MO Ne Restaurant,Soon J,Kim,11407 Emerald St # 107,Dallas,TX,(972) 243-2558,Restaurants,Restaurants,,"$432,000 ",Dallas F Wth,11407 Emerald St,32.896156326530615,-96.8994167142857
Kokio Chicken,Angela,Kim,9006 S Fry Rd,Katy,TX,(281) 396-4121,Restaurants,Restaurants,,$0 ,Houston,9006 S Fry Rd,,
Komicare,Mi,Kim,4221 Old Denton Rd # 3105,Carrollton,TX,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Dallas F Wth,4221 Old Denton Rd,33.025127986346384,-96.91702504086459
Kona Reserve Coffee,Seung H,Kim,6363 Dallas Pkwy # 201,Frisco,TX,(469) 200-5112,Coffee Shops,Coffee Shops,,"$414,000 ",Dallas F Wth,6363 Dallas Pkwy,33.1486605,-96.839177
Kong Ju Rice Bakery,Jungjin,Kim,10082 Long Point Rd,Houston,TX,(713) 935-9500,Bakers-Retail,Bakers-Retail,,"$333,000 ",Houston,10082 Long Point Rd,29.79435712244898,-95.54383585714285
Korea Cafe Dosirak,Youn O,Kim,2105 W Davis St,Conroe,TX,(936) 494-2765,Restaurants,Restaurants,,"$443,000 ",Houston,2105 W Davis St,30.3186749,-95.4801658
Korea Express Dallas Inc,John,Kim,151 Regal Row # 112,Dallas,TX,(972) 986-5500,Logistics Consulting Services,Logistics Consulting Services,,"$469,000 ",Dallas F Wth,151 Regal Row,32.81295955,-96.90177055411463
Korea House,Sung,Kim,2598 Royal Ln,Dallas,TX,(972) 243-0434,Restaurants,Restaurants,,"$247,000 ",Dallas F Wth,2598 Royal Ln,32.8953654,-96.8919522498343
Korea House Restaurant,Myong S,Kim,4601 Hondo Pass Dr # B,El Paso,TX,(915) 755-5885,Restaurants,Restaurants,,"$320,000 ",El Paso,4601 Hondo Pass Dr,31.869833,-106.434514
Korean Aerospace Ind Amer Inc,Im S,Kim,6000 Western Pl,Fort Worth,TX,(817) 732-3309,Aerospace Industries (Mfrs),Aerospace Industries (Mfrs),Manufacturers,"$2,980,000 ",Dallas F Wth,6000 Western Pl,32.73503,-97.414341
Korean Baptist Chr Of Austin,Sung,Kim,3110 Parker Ln,Austin,TX,(512) 443-2448,Churches,Churches,,$0 ,Austin,3110 Parker Ln,30.223692999999997,-97.74324119340659
Korean Baptist Fellowship-TX,Hyoung M,Kim,2312 Great Bear Ln,Denton,TX,Not Available,Religious Organizations,Religious Organizations,,$0 ,Dallas F Wth,2312 Great Bear Ln,33.17863881818182,-97.108096
Korean Central United Mthdst,Joo,Kim,3800 Carbon Rd,Irving,TX,(972) 258-0991,Churches,Churches,,$0 ,Dallas F Wth,3800 Carbon Rd,32.8797124,-96.9921002
Korean Christian Chr-Houston,David,Kim,10410 Clay Rd,Houston,TX,(713) 937-7444,Churches,Churches,,$0 ,Houston,10410 Clay Rd,29.8319289,-95.5696909
Korean Community Ctr,John,Kim,1809 Hollister St,Houston,TX,(713) 463-7770,Organizations,Organizations,,$0 ,Houston,1809 Hollister St,29.8040131,-95.5070596
Korean Open Door Presbyterian,Samuel Moon,Kim,10067 Timberoak Dr,Houston,TX,(713) 594-3373,Churches,Churches,,$0 ,Houston,10067 Timberoak Dr,29.80253326530612,-95.54375736734694
Korean-American Grace Bapt Chr,Taeuk,Kim,401 S Ann Blvd,Harker Heights,TX,(254) 680-4691,Churches,Churches,,$0 ,Killeen-Tmpl,401 S Ann Blvd,31.087243,-97.665556
Kotta Sushi Lounge-Frisco,Kenneth,Kim,6959 Lebanon Rd # 108,Frisco,TX,(214) 705-0090,Restaurants,Restaurants,Bars,"$1,036,000 ",Dallas F Wth,6959 Lebanon Rd,33.121939600000005,-96.8251985306568
Kraton Corp,Kil Su,Kim,15710 J F Kennedy Blvd # 300,Houston,TX,(281) 504-4700,Plastics-Raw Mtrls/Powder/Resin-Mfrs,Plastics-Raw Mtrls/Powder/Resin-Mfrs,Plastics-Plumbing Fixtures (Mfrs),$0 ,Houston,15710 J F Kennedy Blvd,,
Kristie Kim Hair Studio,Kristie,Kim,16742 Southwest Fwy # 2,Sugar Land,TX,Not Available,Beauty Salons,Beauty Salons,,"$97,000 ",Houston,16742 Southwest Fwy,29.5980359,-95.6225979
KSM Corp,Suk,Kim,816 S El Paso St,El Paso,TX,(915) 544-8992,Clothing-Retail,Clothing-Retail,,"$633,000 ",El Paso,816 S El Paso St,31.75138171334034,-106.48699019543896
Kunik Orthodontics,Grace,Kim,11821 Rock Rose Ave,Austin,TX,(512) 327-7575,Dentists,Dentists,,"$923,000 ",Austin,11821 Rock Rose Ave,30.4042524,-97.7211295
Kwi TX Inc,Moses,Kim,2800 Market St,Irving,TX,(972) 393-8037,Logistics Consulting Services,Logistics Consulting Services,,"$15,603,000 ",Dallas F Wth,2800 Market St,,
KWIK Pantry Food Mart,Kenny,Kim,201 S Commerce St,Granger,TX,(512) 859-2300,Service Stations-Gasoline & Oil,Service Stations-Gasoline & Oil,Convenience Stores,"$2,994,000 ",Austin,201 S Commerce St,30.716536,-97.443064
Kyeong Eun Inc,Eunjung,Kim,2625 Old Denton Rd # 413,Carrollton,TX,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Dallas F Wth,2625 Old Denton Rd,32.9870341,-96.9113886
Kys Food Inc,Yongsoo,Kim,308 Mlk Jr Blvd,Wichita Falls,TX,Not Available,Food Products & Manufacturers,Food Products & Manufacturers,,"$2,351,000 ",Wichita Flls,308 Mlk Jr Blvd,,
L A Insurance,Brian,Kim,6500 North Fwy # 100,Houston,TX,(713) 692-8400,Insurance,Insurance,,"$596,000 ",Houston,6500 North Fwy,29.8601862,-95.4020441
L P Donut Shop,Sophia,Kim,1316 Cherry St,Graham,TX,(940) 521-9890,Doughnuts,Doughnuts,,"$160,000 ",,1316 Cherry St,33.093005621411564,-98.58804809884047
L R K Construction LLC,Jason,Kim,3904 Pocosin Dr,Carrollton,TX,Not Available,Construction Companies,Construction Companies,,"$1,925,000 ",Dallas F Wth,3904 Pocosin Dr,33.01927075832818,-96.90020008364095
L V Massage & Spa,Sung,Kim,3345 Western Ctr Blvd # 100,Fort Worth,TX,(817) 887-9556,Massage Therapists,Massage Therapists,Massage,"$84,000 ",Dallas F Wth,3345 Western Ctr Blvd,32.86147525,-97.31028836285596
L'Patricia,Sophia,Kim,3500 Mccann Rd # G01a,Longview,TX,(903) 236-7499,Women's Apparel-Retail,Women's Apparel-Retail,,"$248,000 ",Longview,3500 Mccann Rd,32.538542250000006,-94.75010957514482
L'Patricia L'Patricia,Charles,Kim,1515 S Buckner Blvd # 155,Dallas,TX,(214) 309-7122,Women's Apparel-Retail,Women's Apparel-Retail,,"$748,000 ",Dallas F Wth,1515 S Buckner Blvd,32.7748774,-96.6827841
LA Insurance Houston,Brian,Kim,6500 North Fwy # 100,Houston,TX,(713) 692-8400,Insurance,Insurance,,"$596,000 ",Houston,6500 North Fwy,29.8601862,-95.4020441
Lacozi Inc,Sung H,Kim,5900 Balcones Dr # 100,Austin,TX,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Austin,5900 Balcones Dr,30.341479999999997,-97.7549220299135
Lady World,Sooyoung,Kim,224 Almeda Mall,Houston,TX,(713) 944-9691,Women's Apparel-Retail,Women's Apparel-Retail,,"$705,000 ",Houston,224 Almeda Mall,,
Lakeview Grocery,Casey,Kim,1104 W Eldorado Pkwy # 200,Little Elm,TX,(972) 292-2525,Service Stations-Gasoline & Oil,Service Stations-Gasoline & Oil,Convenience Stores,"$6,863,000 ",Dallas F Wth,1104 W Eldorado Pkwy,33.155007739249235,-96.94970051427048
Lancaster GLH Property LLC,Suk Y,Kim,3410 S Lancaster Rd,Dallas,TX,Not Available,Real Estate Management,Real Estate Management,,"$703,000 ",Dallas F Wth,3410 S Lancaster Rd,32.6479533,-96.7813
Landmark Realty Group,Douglas,Kim,11500 N Stemmons Fwy # 130,Dallas,TX,(972) 241-6718,Real Estate,Real Estate,,"$1,932,000 ",Dallas F Wth,11500 N Stemmons Fwy,32.9013074,-96.89703125844488
Lang's Nail Salon,Tran,Kim,4310 W Illinois Ave,Midland,TX,(432) 520-8786,Beauty Salons,Beauty Salons,Manicuring,"$172,000 ",Midland,4310 W Illinois Ave,31.988458775510207,-102.12994518367347
Las Vegas Bros LLC,Jin B,Kim,2651 Commerce St,Dallas,TX,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Dallas F Wth,2651 Commerce St,32.7832892,-96.78426746950944
Law Office,Won Y,Kim,2030 Royal Ln,Dallas,TX,(972) 247-8424,Attorneys,Attorneys,,"$1,109,000 ",Dallas F Wth,2030 Royal Ln,32.8952212,-96.91047305638327
Law Offices Of Charlie Kim,Charlie,Kim,3960 Fm 2181 # 200,Hickory Creek,TX,(972) 200-0462,Escrow Service,Escrow Service,Real Estate Support Services,"$1,433,000 ",Dallas F Wth,3960 Fm 2181,33.1300626,-97.0606304
Lee's Donuts,Woonho,Kim,18613 Marsh Ln,Dallas,TX,(972) 306-5581,Doughnuts,Doughnuts,,"$122,000 ",Dallas F Wth,18613 Marsh Ln,33.00326632653061,-96.85740869387755
Legacy Christian Academy,Slyman,Kim,5000 Academy Dr,Frisco,TX,(469) 633-1330,Schools,Schools,Religious Schools,$0 ,Dallas F Wth,5000 Academy Dr,33.1285566,-96.846117
Lennox International Inc,Daniel,Kim,2140 Lake Park Blvd,Richardson,TX,(972) 497-5000,Air Conditioning Equipment & Systems-Whls,Air Conditioning Equipment & Systems-Whls,Air Conditioning Contractors & Systems,$0 ,Dallas F Wth,2140 Lake Park Blvd,32.981745950000004,-96.76024084168037
Lewisville Seventh-Day,Leroy,Kim,1471 W Corporate Dr,Lewisville,TX,(972) 436-4846,Churches,Churches,,$0 ,Dallas F Wth,1471 W Corporate Dr,33.020676432900004,-97.03636981819996
Liberty Cleaners,Eric,Kim,3516 Preston Rd # 300,Plano,TX,(972) 599-2461,Cleaners,Cleaners,,"$209,000 ",Dallas F Wth,3516 Preston Rd,33.0448811719515,-96.79420077206908
Liberty Mutual,John,Kim,4407 S Interstate 35 # 201,Georgetown,TX,(517) 347-6722,Insurance,Insurance,Life Insurance (Underwriters),"$1,963,000 ",Austin,4407 S Interstate 35,30.60367215,-97.6852021834313
Life Management Resources,Fred,Kim,5068 W Plano Pkwy # 134,Plano,TX,(972) 985-7565,Drug Abuse & Addiction Info & Treatment,Drug Abuse & Addiction Info & Treatment,Senior Citizens Service,$0 ,Dallas F Wth,5068 W Plano Pkwy,33.01692088149008,-96.79884939975312
Lihan LTD Co,Chris,Kim,432 Loma Alta Dr,Flower Mound,TX,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Dallas F Wth,432 Loma Alta Dr,32.99074533333333,-97.06927133333333
Lillian's Dme,Lillian,Kim,2323 N Ed Carey Dr # 7,Harlingen,TX,(956) 440-1600,Physicians & Surgeons Equip & Supls-Whls,Physicians & Surgeons Equip & Supls-Whls,,"$11,178,000 ",Brownsville,2323 N Ed Carey Dr,26.1636104,-97.6798049
Lily Of The Desert,Jonathan,Kim,1887 Geesling Rd,Denton,TX,(940) 566-9914,Health Food Products-Manufacturers,Health Food Products-Manufacturers,Nutritional Food Supplements-Mfr,"$11,371,000 ",Dallas F Wth,1887 Geesling Rd,33.23001386598952,-97.07323708010591
Lin Television Corp,Soohyung,Kim,701 Brazos St # 800,Austin,TX,(512) 380-4400,Television Stations & Broadcasting Co,Television Stations & Broadcasting Co,,$0 ,Austin,701 Brazos St,30.268971,-97.7406286
Lions Sports Bar,Yon-Ok,Kim,4515 Fredericksburg Rd # 4,San Antonio,TX,(210) 437-3900,Bars,Bars,Foods-Carry Out,"$294,000 ",San Antonio,4515 Fredericksburg Rd,29.516099,-98.57188
Little Donuts,Yung,Kim,5081 Little Rd,Arlington,TX,(817) 483-2107,Doughnuts,Doughnuts,,"$69,000 ",Dallas F Wth,5081 Little Rd,32.663392853044,-97.20756167830369
Little Gym Of Tomball,Caelyn,Kim,28469 State Highway 249 # 8,Tomball,TX,(281) 318-1654,Children's Fitness,Children's Fitness,Dancing Instruction,$0 ,Houston,28469 State Highway 249,,
Living Stone Korean Bapt Chr,Sungho,Kim,3751 Merrell Rd,Dallas,TX,(214) 904-9888,Churches,Churches,,$0 ,Dallas F Wth,3751 Merrell Rd,32.888125450000004,-96.85408132523378
Living World,Chun,Kim,2640 Old Denton Rd # 124,Carrollton,TX,(972) 245-9680,Interior Decorators Design & Consultants,Interior Decorators Design & Consultants,,"$412,000 ",Dallas F Wth,2640 Old Denton Rd,32.990896834164445,-96.91009779833624
Lone Star Automotive,Steve,Kim,5005 Gessner Rd # D,Houston,TX,(713) 849-2200,Automobile Parts-Used & Rebuilt (Whls),Automobile Parts-Used & Rebuilt (Whls),Automobile Parts & Supplies-Retail-New,"$3,610,000 ",Houston,5005 Gessner Rd,29.842892342568387,-95.5451795101365
Lone Star Justice Alliance,Caroline,Kim,3809 S 1st St,Austin,TX,(512) 394-5791,Legal Services,Legal Services,Non-Profit Organizations,$0 ,Austin,3809 S 1st St,30.228052499999997,-97.7682459927226
Loom & Field LLC,Christine,Kim,1313 Rosedale St,Houston,TX,Not Available,Stadiums Arenas & Athletic Fields,Stadiums Arenas & Athletic Fields,,"$2,890,000 ",Houston,1313 Rosedale St,29.728790469387754,-95.38311385714286
Lubbock Korean Calvary Bapt,Josh,Kim,4424 35th St,Lubbock,TX,(806) 784-0040,Churches,Churches,Retreat Houses,$0 ,Lubbock,4424 35th St,33.56237644897959,-101.9057322244898
Lucky Texaco Food Mart,Andy,Kim,17270 State Highway 36 S,Somerville,TX,(979) 596-2073,Service Stations-Gasoline & Oil,Service Stations-Gasoline & Oil,Convenience Stores,"$2,719,000 ",College Stn,17270 State Highway 36 S,,
