Company Name,Executive First Name,Executive Last Name,Address,City,State,Phone Number Combined,Primary SIC Description,SIC Code 1 Description,SIC Code 2 Description,Location Sales Volume Actual,Metro Area 1,Address1,lat,lon
Jubilee Young LLC,Young S,Noh,1170 Waters Edge Cir,Shreveport,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Shreveport,1170 Waters Edge Cir,32.35113304,-93.69328035
Joe Ro Of Hammond LLC,Joe,Ro,1925 SW Railroad Ave,Hammond,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Hammond,1925 SW Railroad Ave,30.48300562,-90.45699909
Joy Beauty & Fashion,Mike,Yim,300 N Main St,Saint Martinville,LA,(337) 394-3393,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,Beauty Salons-Equipment & Supplies (Whls),"$2,285,000 ",Lafayette,300 N Main St,30.126532,-91.828317
Louisiana Dental Ctr,Deborah J,Yim,9020 W Judge Perez Dr,Chalmette,LA,(504) 277-4401,Dentists,Dentists,,"$673,000 ",New Orleans,9020 W Judge Perez Dr,29.94952659,-89.97213653
Milano's Pizza,Donna,Yim,3002 Cleary Ave,Metairie,LA,(504) 780-7500,Pizza,Pizza,Restaurants,"$149,000 ",New Orleans,3002 Cleary Ave,30.0011314,-90.1725634
Yim Michael T MD,Michael T,Yim,1501 Kings Hwy,Shreveport,LA,(318) 675-6262,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Shreveport,1501 Kings Hwy,32.4748575,-93.76614066
"Yim, Deborah J Dmd",Deborah J,Yim,3301 Kingman St # 1,Metairie,LA,Not Available,Dentists,Dentists,,"$514,000 ",New Orleans,3301 Kingman St,30.005229,-90.180619
Acadian Modern Dentistry,Rathana,Lim,3535 Perkins Rd # 345,Baton Rouge,LA,(225) 747-0181,Dentists,Dentists,,"$538,000 ",Baton Rouge,3535 Perkins Rd,30.4237586,-91.1546495
Bossier Internal Medicine Diag,Kennedy Kaw,Lim,2400 Hospital Dr # 420,Bossier City,LA,(318) 212-7910,Physicians & Surgeons,Physicians & Surgeons,,"$569,000 ",Shreveport,2400 Hospital Dr,32.5587927,-93.71799367
Dynasty Chinese Restaurant,Willie,Lim,400 Guilbeau Rd # E,Lafayette,LA,(337) 989-9999,Restaurants,Restaurants,Foods-Carry Out,"$493,000 ",Lafayette,400 Guilbeau Rd,30.19732,-92.06861
Five Star Sew & Press,Rank,Lim,1093 Entrance Rd,Leesville,LA,(337) 537-3040,Cleaners,Cleaners,Alterations-Clothing,"$218,000 ",Ft Polk S,1093 Entrance Rd,,
H F R Properties LLC,Cameron,Lim,13619 Landmark Dr,Baton Rouge,LA,Not Available,Real Estate Management,Real Estate Management,,"$383,000 ",Baton Rouge,13619 Landmark Dr,30.33203924,-91.13167738
HCMC Group,Yee,Lim,1201 Camellia Blvd,Lafayette,LA,(337) 235-5800,Business Management Consultants,Business Management Consultants,,"$350,000 ",Lafayette,1201 Camellia Blvd,30.1728951,-92.04039174
Hungry Wings N Rice,Daniel,Lim,2525 Southside Dr,Shreveport,LA,(318) 946-8174,Restaurants,Restaurants,Foods-Carry Out,"$333,000 ",Shreveport,2525 Southside Dr,32.41287167,-93.79593865
J S M Auto LLC,Jessica,Lim,134 Chad Dr,Leesville,LA,Not Available,Automobile/Trucks Dealers-Used,Automobile/Trucks Dealers-Used,,"$1,429,000 ",Ft Polk S,134 Chad Dr,,
JSM Auto,Jessica,Lim,1302 Pitkin Rd,Leesville,LA,(337) 653-6072,Automobile/Trucks Dealers-Used,Automobile/Trucks Dealers-Used,,"$1,429,000 ",Ft Polk S,1302 Pitkin Rd,,
L Y Brothers LLC,Lyhao,Lim,6574 Highway 3,Benton,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Shreveport,6574 Highway 3,,
Lafourche Medical Group LLC,Stephen C,Lim,4912 Highway 1,Raceland,LA,(985) 532-2387,Physicians & Surgeons,Physicians & Surgeons,,"$473,000 ",Houma-Bayou,4912 Highway 1,,
Lafourche Urgent Care,Stephen,Lim,4912 Highway 1,Raceland,LA,(985) 532-2387,Physicians & Surgeons-Emergency Service,Physicians & Surgeons-Emergency Service,Health Screening & Vaccination Services,"$2,365,000 ",Houma-Bayou,4912 Highway 1,,
Lim Diana Magpayo MD,Diana M,Lim,2400 Hospital Dr # 420,Bossier City,LA,(318) 212-7910,Physicians & Surgeons,Physicians & Surgeons,,"$569,000 ",Shreveport,2400 Hospital Dr,32.5587927,-93.71799367
"Lim, Jordan S MD",Jordan S,Lim,200 Henry Clay Ave,New Orleans,LA,(504) 899-9511,Physicians & Surgeons,Physicians & Surgeons,,"$685,000 ",New Orleans,200 Henry Clay Ave,29.9178692,-90.12764053
"Lim, Maria H Do",Maria H,Lim,7777 Hennessy Blvd,Baton Rouge,LA,(225) 765-5927,Physicians & Surgeons,Physicians & Surgeons,,"$567,000 ",Baton Rouge,7777 Hennessy Blvd,30.40329195,-91.10669675
"Lim, Maria H Do",Maria H,Lim,8300 Constantin Blvd,Baton Rouge,LA,(225) 374-1317,Physicians & Surgeons,Physicians & Surgeons,,"$567,000 ",Baton Rouge,8300 Constantin Blvd,30.40044245,-91.09797599
"Lim, Rathana DDS",Rathana,Lim,14640 Village Market St # 103,Baton Rouge,LA,Not Available,Dentists,Dentists,,"$538,000 ",Baton Rouge,14640 Village Market St,30.3615228,-91.0128012
"Lim, Rathana DDS",Rathana,Lim,4243 Amb Caffery Pkwy # 118,Lafayette,LA,(337) 242-3532,Dentists,Dentists,,"$574,000 ",Lafayette,4243 Amb Caffery Pkwy,,
"Lim, Rathana DDS",Rathana,Lim,2937 Vetrns Meml Blvd # C,Metairie,LA,Not Available,Dentists,Dentists,,"$514,000 ",New Orleans,2937 Vetrns Meml Blvd,,
"Lim, Rathana DDS",Rathana,Lim,420 Town Center Pkwy,Slidell,LA,Not Available,Dentists,Dentists,,"$471,000 ",New Orleans,420 Town Center Pkwy,30.2574411,-89.7682962
"Lim, Rathana MD",Rathana,Lim,3330 Kingman St # 3,Metairie,LA,(504) 887-8480,Physicians & Surgeons,Physicians & Surgeons,,"$462,000 ",New Orleans,3330 Kingman St,30.0062265,-90.1812896
"Lim, Soobin MD",Soobin,Lim,1542 Tulane Ave # 748a,New Orleans,LA,(504) 568-3310,Physicians & Surgeons,Physicians & Surgeons,,"$685,000 ",New Orleans,1542 Tulane Ave,29.955961,-90.0786874
Lucky Palace,Holly,Lim,750 Diamondjacks Blvd,Bossier City,LA,(318) 752-1888,Restaurants,Restaurants,Delivery Service,"$335,000 ",Shreveport,750 Diamondjacks Blvd,,
Magic Touch Massage Spa,Charlie,Lim,4433 Veterans Memorial Blvd,Metairie,LA,(504) 457-2001,Massage Therapists,Massage Therapists,Massage,"$145,000 ",New Orleans,4433 Veterans Memorial Blvd,30.0054854,-90.1829715
New Orleans Airport Hotel,Ivy,Lim,2829 Williams Blvd,Kenner,LA,(504) 467-5611,Hotels & Motels,Hotels & Motels,Federal Government Contractors,"$40,599,000 ",New Orleans,2829 Williams Blvd,30.0069277,-90.24027514
New Orleans Onnuri,Bok Jae,Lim,3810 Power Blvd,Metairie,LA,(504) 300-3400,Churches,Churches,,$0 ,New Orleans,3810 Power Blvd,30.0127381,-90.2231242
Pediatric Associates Lafayette,Susana Q,Lim,437 Heymann Blvd,Lafayette,LA,(337) 289-8989,Physicians & Surgeons,Physicians & Surgeons,,"$623,000 ",Lafayette,437 Heymann Blvd,30.20318608,-92.01594575
Pediatric Associates-Lafayette,Susana Q,Lim,437 Heymann Blvd,Lafayette,LA,(337) 289-8989,Clinics,Clinics,Physicians & Surgeons,"$3,527,000 ",Lafayette,437 Heymann Blvd,30.20318608,-92.01594575
Room 4 LLC,Stephen,Lim,610 City Park Ave,New Orleans,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,New Orleans,610 City Park Ave,29.98372014,-90.10474592
Slidell Memorial Hospital,Joshua,Lim,4100 Canal St,New Orleans,LA,(504) 218-4853,Physicians & Surgeons,Physicians & Surgeons,,$0 ,New Orleans,4100 Canal St,29.974508,-90.100921
Slidell Memorial Hospital Phys,Joshua T,Lim,1001 Gause Blvd,Slidell,LA,(985) 280-2200,Physicians & Surgeons,Physicians & Surgeons,,"$686,000 ",New Orleans,1001 Gause Blvd,30.28367135,-89.77023919
South Louisiana Medical Asscs,Stephen C,Lim,1978 Industrial Blvd,Houma,LA,(985) 873-1234,Physicians & Surgeons,Physicians & Surgeons,,"$1,484,000 ",Houma-Bayou,1978 Industrial Blvd,29.56978545,-90.6882319
St Charles Urgent Care,Stephen,Lim,13100 River Rd # 100,Destrehan,LA,(985) 235-0010,Physicians & Surgeons-Emergency Service,Physicians & Surgeons-Emergency Service,,"$2,219,000 ",New Orleans,13100 River Rd,29.940299,-90.352592
St James Episcopal Day School,Jennifer,Lim,445 Convention St,Baton Rouge,LA,(225) 344-0805,Schools,Schools,Religious Schools,$0 ,Baton Rouge,445 Convention St,30.4483873,-91.18646482
Yummy Donuts,Lyheang,Lim,6574 Highway 3,Benton,LA,(318) 965-3688,Doughnuts,Doughnuts,,"$156,000 ",Shreveport,6574 Highway 3,,
Image Clothing Of Louisiana,Tae H,Yoo,1401 W Esplanade Ave,Kenner,LA,(504) 468-2320,Clothing-Retail,Clothing-Retail,,"$428,000 ",New Orleans,1401 W Esplanade Ave,30.0166715,-90.24934475
Solafide LLC,Kwang,Yoo,1504 Stumpf Blvd,Gretna,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,New Orleans,1504 Stumpf Blvd,29.9122704,-90.04526247
Yoo Daniel MD,Daniel,Yoo,1542 Tulane Ave # 734b,New Orleans,LA,(504) 568-3310,Physicians & Surgeons,Physicians & Surgeons,,"$685,000 ",New Orleans,1542 Tulane Ave,29.955961,-90.0786874
Yoo Janet H MD,Janet H,Yoo,501 Lapalco Blvd,Gretna,LA,(504) 393-4376,Physicians & Surgeons,Physicians & Surgeons,,$0 ,New Orleans,501 Lapalco Blvd,29.8785591,-90.0311977
"Yoo, Aran MD",Aran,Yoo,1542 Tulane Ave,New Orleans,LA,(217) 693-2663,Physicians & Surgeons,Physicians & Surgeons,,"$685,000 ",New Orleans,1542 Tulane Ave,29.955961,-90.0786874
Jaks Donuts,Karen,Mok,3200 Verot School Rd,Lafayette,LA,(337) 856-8867,Doughnuts,Doughnuts,Bakers-Retail,"$131,000 ",Lafayette,3200 Verot School Rd,30.130902,-92.03257
4903 Airline Drive LLC,Scott A,Moon,4903 Airline Dr,Bossier City,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Shreveport,4903 Airline Dr,32.59069675,-93.71491062
Aegis Financial,William,Moon,107 N Trenton St,Ruston,LA,(318) 513-2214,Financial Advisory Services,Financial Advisory Services,,"$839,000 ",Ruston,107 N Trenton St,32.529159,-92.639377
Convention & Visitors Bureau,Nikki,Moon,2020 Saint Charles Ave,New Orleans,LA,(504) 522-2336,Information & Referral Svcs,Information & Referral Svcs,,"$11,871,000 ",New Orleans,2020 Saint Charles Ave,29.9348713,-90.0790672
Dollar General,Jodie,Moon,3146 Louisville Ave,Monroe,LA,(318) 381-8242,Variety Stores,Variety Stores,Department Stores,"$1,374,000 ",Monroe,3146 Louisville Ave,32.52270027,-92.08584592
Extension Service,Donny,Moon,119 W Main St # 108,Winnfield,LA,(318) 628-4528,Government Offices-State,Government Offices-State,,$0 ,,119 W Main St,31.92662537,-92.63886184
First United Methodist Church,William A,Moon,2122 Myrtle St,Arcadia,LA,(318) 263-2860,Churches,Churches,,$0 ,,2122 Myrtle St,,
Hair World Beauty LLC,C,Moon,2120 Oneal Ln,Baton Rouge,LA,(225) 753-9014,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,Beauty Salons,"$294,000 ",Baton Rouge,2120 Oneal Ln,,
Lily Moon Serenity LLC,Lily,Moon,59155 Highway 51,Amite,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Hammond,59155 Highway 51,,
Moon & Brown Enterprises LLC,Breunka,Moon,2422 Melrose Ave,Bossier City,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Shreveport,2422 Melrose Ave,32.547317,-93.715425
Moon & Sons,Melvin,Moon,2850 Highway 154,Elm Grove,LA,(318) 987-3707,Air Conditioning Contractors & Systems,Air Conditioning Contractors & Systems,Heating Contractors,"$125,000 ",Shreveport,2850 Highway 154,32.3524628,-93.5323919
Moon Enterprise Of LA LLC,Chul Su,Moon,1948 Woodchase Blvd,Baton Rouge,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Baton Rouge,1948 Woodchase Blvd,30.40780767,-91.13550733
Moon Insurance Agency,Sidney,Moon,105 Westmark Blvd,Lafayette,LA,(337) 984-1482,Insurance,Insurance,,"$285,000 ",Lafayette,105 Westmark Blvd,30.18409469,-92.07264267
Moon Orthopedics Inc,Linda,Moon,139 Bellemeade Blvd,Gretna,LA,(504) 391-9141,Artificial Breasts,Artificial Breasts,Orthopedic Prosthetic/Srgcl Appl (Mfrs),"$437,000 ",New Orleans,139 Bellemeade Blvd,29.8909916,-90.0367144
Moon Philip M Mai,Philip M,Moon,912 E 70th St,Shreveport,LA,(318) 865-7670,Appraisers,Appraisers,Real Estate Appraisers,"$295,000 ",Shreveport,912 E 70th St,32.4423932,-93.7403676
Moon Tree Svc,Ben,Moon,2205 Beckett St # B4,Bossier City,LA,(318) 868-5044,Tree Service,Tree Service,,"$51,000 ",Shreveport,2205 Beckett St,32.52639136,-93.71762064
"Moon, Eric S DDS",Eric S,Moon,7223 Mississippi Ave,Fort Polk,LA,Not Available,Dentists,Dentists,,"$377,000 ",Ft Polk S,7223 Mississippi Ave,31.038642,-93.211207
New Hair World,Ok Chae,Moon,248 E Main St,Gramercy,LA,(225) 869-4330,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,,"$170,000 ",New Orleans,248 E Main St,30.04779753,-90.68869784
Payroll Rx LLC,Holly,Moon,3636 S I 10 Serv Rd W # 205,Metairie,LA,(504) 520-8368,Payroll Preparation Service,Payroll Preparation Service,Time Recorders,"$453,000 ",New Orleans,3636 S I 10 Serv Rd W,,
Salon Dolce Vita Inc,Kristin,Moon,5720 Corporate Blvd # C,Baton Rouge,LA,(225) 448-3980,Beauty Salons,Beauty Salons,,"$239,000 ",Baton Rouge,5720 Corporate Blvd,30.4245579,-91.1312743
Solarhome,William A,Moon,107 N Trenton St,Ruston,LA,(318) 513-2214,Solar Energy Equipment-Wholesale,Solar Energy Equipment-Wholesale,,"$4,276,000 ",Ruston,107 N Trenton St,32.529159,-92.639377
Solarhome,Will,Moon,1705 Industrial Dr,Ruston,LA,(318) 513-2215,Solar Energy Equipment-Wholesale,Solar Energy Equipment-Wholesale,,"$4,276,000 ",Ruston,1705 Industrial Dr,32.5480942,-92.61511041
St Elizabeth Ann Seton Church,Carole,Moon,522 E Flournoy Lucas Rd,Shreveport,LA,(318) 798-1887,Churches,Churches,,$0 ,Shreveport,522 E Flournoy Lucas Rd,32.4039028,-93.7122326
To The Moon & Back,Pamela,Moon,7522 Beekman Dr,Baton Rouge,LA,(225) 305-4917,House Cleaning,House Cleaning,Janitor Service,"$234,000 ",Baton Rouge,7522 Beekman Dr,30.38329256,-91.00332312
Trinity Presbyterian Church,Phil,Moon,1944 Airline Dr,Bossier City,LA,(318) 746-2951,Churches,Churches,,$0 ,Shreveport,1944 Airline Dr,32.52434776,-93.69815466
Great Wall,Liu,Min,301 Tate Cove Rd,Ville Platte,LA,(337) 363-8689,Restaurants,Restaurants,,"$103,000 ",,301 Tate Cove Rd,30.686774,-92.264974
"Min, Christy",Christy,Min,2050 N Mall Dr,Alexandria,LA,(318) 445-2300,Pharmacists,Pharmacists,,"$58,000 ",Alexandria,2050 N Mall Dr,31.27867375,-92.4517965
Classy Hair & Wigs,Chong K,Pak,410 Columbia St,Bogalusa,LA,(985) 732-7500,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,,"$104,000 ",Bogalusa,410 Columbia St,30.766879,-89.851759
First A National Banking Assn,Sally,Pak,490 Barringer Dr,Ponchatoula,LA,(985) 386-2442,Banks,Banks,Real Estate Loans,"$1,240,000 ",Hammond,490 Barringer Dr,30.44641804,-90.45601588
Pak Beauty Supply,Okchi,Pak,1118 Entrance Rd,Leesville,LA,(337) 537-5444,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,,"$73,000 ",Ft Polk S,1118 Entrance Rd,,
"Pak, KIRK J MD",Kirk J,Pak,1514 Jefferson Hwy,New Orleans,LA,(504) 842-4096,Physicians & Surgeons,Physicians & Surgeons,,"$462,000 ",New Orleans,1514 Jefferson Hwy,29.9610677,-90.14567367
Wig Salon,Daniel,Pak,5151 Plank Rd # 46c,Baton Rouge,LA,(225) 357-8088,Wigs Toupees & Hairpieces,Wigs Toupees & Hairpieces,,"$107,000 ",Baton Rouge,5151 Plank Rd,30.49525188,-91.15473862
Anita Park,Anita,Park,526 W Main St,Broussard,LA,(337) 837-6828,Mobile Homes-Parks & Communities,Mobile Homes-Parks & Communities,,"$96,000 ",Lafayette,526 W Main St,30.14913301,-91.9704229
Beauty Plus,Ilshim,Park,722 Dardeau St,Ville Platte,LA,(337) 506-3099,Beauty Salons-Equipment & Supplies (Whls),Beauty Salons-Equipment & Supplies (Whls),Cosmetics & Perfumes-Retail,"$556,000 ",,722 Dardeau St,30.69931268,-92.2789699
Best Tax Systems,Nannette,Park,2315 12th St,Lake Charles,LA,(337) 436-6939,Tax Return Preparation & Filing,Tax Return Preparation & Filing,,"$186,000 ",Lake Charles,2315 12th St,30.213135,-93.185061
Broadmoor LLC,Michael,Park,2740 N Arnoult Rd,Metairie,LA,(504) 885-5401,General Contractors,General Contractors,Architects,$0 ,New Orleans,2740 N Arnoult Rd,30.0020693,-90.16108862
Calvary Korean Baptist Church,Jung,Park,2403 Farragut St,New Orleans,LA,(504) 427-8155,Churches,Churches,,$0 ,New Orleans,2403 Farragut St,29.92895965,-90.03604656
Coldwell Banker TEC,Patrick,Park,101 Beau Chene Blvd,Mandeville,LA,(985) 845-2001,Real Estate,Real Estate,Real Estate Consultants,"$2,078,000 ",New Orleans,101 Beau Chene Blvd,30.403986,-90.117922
DH Lee Cleaners,Jong,Park,345 Gause Blvd W,Slidell,LA,(985) 649-3090,Cleaners,Cleaners,,"$334,000 ",New Orleans,345 Gause Blvd W,30.28917573,-89.78487537
Elit Geomatics LLC,Joong Yong,Park,1003 Sterling Oaks Blvd,Slidell,LA,Not Available,Surveyors-Aerial,Surveyors-Aerial,,"$816,000 ",New Orleans,1003 Sterling Oaks Blvd,30.2805938,-89.735717
Family Dollar,Bridgette,Park,4894 Highway 182,Houma,LA,(985) 223-2277,Variety Stores,Variety Stores,Department Stores,"$307,000 ",Houma-Bayou,4894 Highway 182,,
Fulcrum Consultants LLC,Timothy,Park,69160 Highway 59 # 1,Mandeville,LA,Not Available,Consultants-Business NEC,Consultants-Business NEC,,"$94,000 ",New Orleans,69160 Highway 59,,
Fuller Center For Housing,Charlie,Park,233 S Main St,Springhill,LA,(318) 539-2122,Associations,Associations,,$0 ,Minden,233 S Main St,33.00179,-93.46113634
George S Park PHD,George S,Park,2285 Benton Rd # 3-401,Bossier City,LA,(318) 415-8755,Physicians & Surgeons,Physicians & Surgeons,Psychologists,"$569,000 ",Shreveport,2285 Benton Rd,32.54254624,-93.72241307
Golden Nugget Casino-Lake,Julie,Park,2550 Golden Nugget Blvd,Lake Charles,LA,(337) 508-7777,Casinos,Casinos,Restaurants,"$243,000 ",Lake Charles,2550 Golden Nugget Blvd,,
H J J & J H C LLC,Young M,Park,2816 S Claiborne Ave # C,New Orleans,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,New Orleans,2816 S Claiborne Ave,29.9418476,-90.09477114
Hair Crown,Jong Mun,Park,3905 Choctaw Dr,Baton Rouge,LA,(225) 358-0664,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,Beauty Salons-Equipment & Supplies (Whls),"$880,000 ",Baton Rouge,3905 Choctaw Dr,30.47039481,-91.15094228
Hair Crown Beauty Supply,Daniel,Park,6112 Plank Rd,Baton Rouge,LA,(225) 355-3538,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,Beauty Salons-Equipment & Supplies (Whls),"$294,000 ",Baton Rouge,6112 Plank Rd,30.5060658,-91.15074347
Hair World Beauty LLC,Sung,Park,2120 Oneal Ln,Baton Rouge,LA,(225) 753-9014,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,Beauty Salons,"$294,000 ",Baton Rouge,2120 Oneal Ln,,
Heetae Park LLC,Heetae,Park,12333 Jefferson Hwy # G,Baton Rouge,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Baton Rouge,12333 Jefferson Hwy,30.39492167,-91.04599648
I-Communication OP LLC,Paul,Park,1116 Creswell Ln,Opelousas,LA,Not Available,Communications,Communications,,"$1,654,000 ",Opelousas,1116 Creswell Ln,,
Inner Parish Security Corp,Patrick,Park,37 23rd St,Kenner,LA,(504) 834-5432,Security Guard & Patrol Service,Security Guard & Patrol Service,Security Systems,"$55,678,000 ",New Orleans,37 23rd St,29.99981833,-90.27326931
Innocence Project-New Orleans,Jee,Park,4051 Ulloa St,New Orleans,LA,(504) 943-1902,Non-Profit Organizations,Non-Profit Organizations,Attorneys,$0 ,New Orleans,4051 Ulloa St,29.9695607,-90.1050057
Jason Park MD,Jason,Park,2500 Belle Chasse Hwy,Terrytown,LA,(504) 392-3131,Physicians & Surgeons,Physicians & Surgeons,,"$462,000 ",New Orleans,2500 Belle Chasse Hwy,29.88431565,-90.02733387
Jios Adventures,Allison,Park,13592 River Rd,Destrehan,LA,(985) 307-1000,Doughnuts,Doughnuts,,$0 ,New Orleans,13592 River Rd,29.940299,-90.352592
K & I Grocery,Sin,Park,1215 Moss St,Lafayette,LA,(337) 231-0070,Grocers-Retail,Grocers-Retail,,"$396,000 ",Lafayette,1215 Moss St,30.242141,-92.006828
Kabbuki Sushi,Sam,Park,2119 Airline Dr,Bossier City,LA,(318) 742-9490,Restaurants,Restaurants,,"$144,000 ",Shreveport,2119 Airline Dr,32.5224117,-93.6971218
Kabuki S C LA Inc,Myong,Park,2119 Airline Dr # 900,Bossier City,LA,Not Available,Restaurants,Restaurants,,"$478,000 ",Shreveport,2119 Airline Dr,32.5224117,-93.6971218
KOOL Smiles,Harold,Park,2820 Louisville Ave,Monroe,LA,(318) 450-4253,Dentists,Dentists,,"$588,000 ",Monroe,2820 Louisville Ave,32.52457344,-92.09147994
Lee Cleaners,Jung,Park,2201 Florida St,Mandeville,LA,(985) 626-9034,Cleaners,Cleaners,Bridal Gown Preservation Service,"$556,000 ",New Orleans,2201 Florida St,30.365233,-90.064837
Little Korea BBQ,Joyce,Park,2240 Magazine St # 103,New Orleans,LA,(504) 821-5006,Restaurants,Restaurants,,"$631,000 ",New Orleans,2240 Magazine St,29.9289598,-90.0775557
Mary Lee Donuts,James,Park,8821 Highland Rd,Baton Rouge,LA,(225) 767-7735,Doughnuts,Doughnuts,,"$126,000 ",Baton Rouge,8821 Highland Rd,30.36952276,-91.12357719
New Cleaners,Stephen,Park,1504 Stumpf Blvd,Gretna,LA,(504) 368-3950,Cleaners,Cleaners,,"$228,000 ",New Orleans,1504 Stumpf Blvd,29.9122704,-90.04526247
Pale Horse Humanitarianism,Timothy,Park,650 Poydras St # 2249,New Orleans,LA,Not Available,Non-Profit Organizations,Non-Profit Organizations,,$0 ,New Orleans,650 Poydras St,29.9492405,-90.070315
Park Joe Young MD,Joe Y,Park,1542 Tulane Ave # 353,New Orleans,LA,(504) 568-4347,Physicians & Surgeons,Physicians & Surgeons,,$0 ,New Orleans,1542 Tulane Ave,29.955961,-90.0786874
Park Rachel DO,Rachel,Park,1430 Tulane Ave # 8050,New Orleans,LA,(504) 988-7809,Physicians & Surgeons,Physicians & Surgeons,,$0 ,New Orleans,1430 Tulane Ave,29.9552192,-90.0767349
"Park, Cynthia A Msn",Cynthia A,Park,PO Box 43,Angola,LA,Not Available,Nurses-Registered Rn,Nurses-Registered Rn,,"$45,000 ",Baton Rouge,PO Box 43,,
"Park, Harrison",Harrison,Park,130 Desiard St,Monroe,LA,(318) 998-3907,Pharmacists,Pharmacists,,$0 ,Monroe,130 Desiard St,32.5267892,-92.07135547
"Park, Harrison",Harrison,Park,2907 Cypress St,West Monroe,LA,(318) 325-3142,Pharmacists,Pharmacists,,$0 ,Monroe,2907 Cypress St,32.5164404,-92.1498869
"Park, Kevin Do",Kevin,Park,1525 Oak Park Blvd,Lake Charles,LA,(337) 494-2023,Physicians & Surgeons,Physicians & Surgeons,,"$203,000 ",Lake Charles,1525 Oak Park Blvd,30.20348067,-93.19970045
"Park, Sea Mi MD",Sea Mi,Park,136 Hospital Dr # 100,Lafayette,LA,(337) 289-8282,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Lafayette,136 Hospital Dr,30.20387031,-92.02020834
PK Beauty Mart,Cecil,Park,2751 W Thomas St,Hammond,LA,(985) 542-9416,Beauty Salons-Equipment & Supplies (Whls),Beauty Salons-Equipment & Supplies (Whls),,"$1,574,000 ",Hammond,2751 W Thomas St,30.5035306,-90.49285173
Quick Lane,Joe,Park,11455 Airline Hwy,Baton Rouge,LA,(225) 293-8901,Tire-Dealers-Retail,Tire-Dealers-Retail,Automobile Parts & Supplies-Retail-New,"$1,336,000 ",Baton Rouge,11455 Airline Hwy,30.3989389,-91.05320718
Rainbow,Debbie,Park,1273 Shreveport Barksdale Hwy,Shreveport,LA,(318) 861-8936,Women's Apparel-Retail,Women's Apparel-Retail,Clothing-Retail,"$605,000 ",Shreveport,1273 Shreveport Barksdale Hwy,32.48779365,-93.70479069
Selah Beauty Corp,No Jin,Park,4011 Lakeside Dr,Alexandria,LA,(318) 442-8950,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,,"$404,000 ",Alexandria,4011 Lakeside Dr,31.2609296,-92.44604001
Sherwin-Williams,Tom,Park,307 N 5th St # 1,Leesville,LA,(337) 239-2423,Paint-Retail,Paint-Retail,Wallpapers & Wallcoverings-Retail,"$988,000 ",Ft Polk S,307 N 5th St,31.1448261,-93.26391741
Shreveport Audit Office,Valencia,Park,505 Travis St # 450,Shreveport,LA,(318) 673-7900,City Government-Finance & Taxation,City Government-Finance & Taxation,Government Offices-City/Village & Twp,$0 ,Shreveport,505 Travis St,32.51352561,-93.7506122
Sunoak Tailor,Sunoak,Park,3126 Johnston St,Lafayette,LA,(337) 988-6565,Alterations-Clothing,Alterations-Clothing,,"$101,000 ",Lafayette,3126 Johnston St,30.20416647,-92.04602716
Surgical Associates-Opelousas,Pierce C,Park,627 E Prudhomme St # 2,Opelousas,LA,(337) 942-7192,Physicians & Surgeons,Physicians & Surgeons,,"$781,000 ",Opelousas,627 E Prudhomme St,30.544486,-92.083437
Walmart Vision & Glasses,Susanne,Park,4001 Behrman Pl,New Orleans,LA,(504) 364-0767,Optical Goods-Retail,Optical Goods-Retail,Opticians,"$515,000 ",New Orleans,4001 Behrman Pl,29.9207997,-90.0173481
Woodshapers,Marvin,Park,1035 Texas Ave,Shreveport,LA,(318) 424-9581,Cabinet Makers,Cabinet Makers,Federal Government Contractors,"$246,000 ",Shreveport,1035 Texas Ave,32.50484808,-93.75349433
Louisiana State Transportation,Jesse,Bang,121 Wakefield Rd,Cameron,LA,(337) 775-7444,Government Offices-State,Government Offices-State,,$0 ,Lake Charles,121 Wakefield Rd,29.8112428,-93.3442921
