Company Name,Executive First Name,Executive Last Name,Address,City,State,Phone Number Combined,Primary SIC Description,SIC Code 1 Description,SIC Code 2 Description,Location Sales Volume Actual,Metro Area 1,Address1,lat,lon
Olympic Cleaners,Kisun,Kim,2061 Bruton Blvd,Orlando,FL,(407) 849-1314,Cleaners,Cleaners,,"$190,000 ",Orlando,2061 Bruton Blvd,28.516293275862072,-81.42590696551724
One Tax Inside LLC,Bong S,Kim,13801 NW 4th St # 104,Pembroke Pines,FL,Not Available,Tax Return Preparation & Filing,Tax Return Preparation & Filing,,"$59,000 ",Miami-Ft Ldr,13801 NW 4th St,26.010013157678653,-80.33026410539281
Optimus Group One LLC,Chul,Kim,4195 S Tamiami Trl # 127,Venice,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,North Port,4195 S Tamiami Trl,27.0950918,-82.4443832
Oriental Food & Gift Mart,Sue,Kim,2212 Gulf Gate Dr,Sarasota,FL,(941) 924-8066,Oriental Goods,Oriental Goods,Convenience Stores,"$290,000 ",North Port,2212 Gulf Gate Dr,27.259034549578583,-82.51990171484053
Oriental Kimchi Of Florida LLC,Dong,Kim,6421 Lake Tern Ln,Coconut Creek,FL,Not Available,Restaurants,Restaurants,,"$157,000 ",Miami-Ft Ldr,6421 Lake Tern Ln,26.307572391221388,-80.19936718146116
Oriental Market,Woon,Kim,4850 N University Dr,Lauderhill,FL,(954) 747-7740,Grocers-Retail,Grocers-Retail,Health Food Products-Manufacturers,"$1,149,000 ",Miami-Ft Ldr,4850 N University Dr,26.185658489398875,-80.25169369910466
Oriental Massage Therapy LLC,Soon H,Kim,3385 S Hwy 17/92 # 237,Casselberry,FL,Not Available,Massage Therapists,Massage Therapists,,"$49,000 ",Orlando,3385 S Hwy 17/92,,
Origami,Rosa,Kim,8911 Daniels Pkwy # 5,Fort Myers,FL,(239) 482-2126,Korean Foods,Korean Foods,Restaurants,"$961,000 ",Cape Coral,8911 Daniels Pkwy,,
Orlando Central Baptist Church,Sun Kuk,Kim,2700 Weston Ln,Orlando,FL,(407) 292-7117,Churches,Churches,,$0 ,Orlando,2700 Weston Ln,,
Orlando Central Korean Seventh,Jonathan H,Kim,2735 Sand Lake Rd,Longwood,FL,(407) 682-6797,Churches,Churches,,$0 ,Orlando,2735 Sand Lake Rd,,
Orlando Pressure Washing Co,Kyo,Kim,1696 N Goldenrod Rd,Orlando,FL,(407) 362-6250,Patio & Deck Cleaning & Restoration,Patio & Deck Cleaning & Restoration,Pressure Washing Equipment (Whls),"$201,000 ",Orlando,1696 N Goldenrod Rd,,
Oya Sushi Inc,Eun Kyung,Kim,10525 Park Blvd # Iii,Seminole,FL,Not Available,Restaurants,Restaurants,,"$300,000 ",Tampa,10525 Park Blvd,27.8394213,-82.7576945
P John Kim MD,P John,Kim,18635 NW US Highway 441,High Springs,FL,(386) 454-2724,Physicians & Surgeons,Physicians & Surgeons,,"$390,000 ",Gainesville,18635 NW US Highway 441,,
Palms West Hospital,Hoon,Kim,13001 Southern Blvd,Loxahatchee,FL,(561) 798-3300,Physicians & Surgeons,Physicians & Surgeons,,"$700,000 ",Miami-Ft Ldr,13001 Southern Blvd,26.683418500000002,-80.2526938023887
Papaya Clothing,Darryl,Kim,27001 US Highway 19 N # 2015,Clearwater,FL,(727) 796-4600,Clothing-Retail,Clothing-Retail,Women's Apparel-Retail,"$2,288,000 ",Tampa,27001 US Highway 19 N,28.0097527,-82.7315689
Papaya Clothing,Dal H,Kim,10801 Corkscrew Rd # 505,Estero,FL,(239) 949-7997,Clothing-Retail,Clothing-Retail,Women's Apparel-Retail,"$361,000 ",Cape Coral,10801 Corkscrew Rd,26.4312089,-81.7997551
Papaya Clothing,Richard,Kim,11401 NW 12th St # 428,Miami,FL,(305) 591-0066,Clothing-Retail,Clothing-Retail,Women's Apparel-Retail,"$3,172,000 ",Miami-Ft Ldr,11401 NW 12th St,25.78774875,-80.38029221177587
Paramount Wigs,Michael,Kim,904 N Franklin St,Tampa,FL,(813) 221-1493,Wigs Toupees & Hairpieces,Wigs Toupees & Hairpieces,Cosmetics & Perfumes-Retail,"$270,000 ",Tampa,904 N Franklin St,27.951515244897962,-82.45971918367347
Parker Projects Inc,Thomas,Kim,460 Glenbrook Dr,Lake Worth,FL,(561) 963-9107,Real Estate,Real Estate,,"$218,000 ",Miami-Ft Ldr,460 Glenbrook Dr,,
Parlour On 1st LLC,Isaac,Kim,111 E 1st St,Sanford,FL,Not Available,Beauty Salons,Beauty Salons,,"$135,000 ",Orlando,111 E 1st St,28.811456149999998,-81.26746514960526
Pensacola Korean Methodist Chr,Sunae,Kim,901 E Gadsden St,Pensacola,FL,(937) 344-2677,Churches,Churches,,$0 ,Pensacola,901 E Gadsden St,30.422078,-87.206714
Pensacola Tattoo Studio,Yong,Kim,6229 N 9th Ave,Pensacola,FL,(850) 477-1155,Tattooing,Tattooing,Body Piercing,"$216,000 ",Pensacola,6229 N 9th Ave,30.486570719467156,-87.19927192126434
Pensky & Kim,Philip,Kim,12550 Biscayne Blvd # 401,North Miami,FL,(305) 571-9800,Attorneys,Attorneys,,"$620,000 ",Miami-Ft Ldr,12550 Biscayne Blvd,25.89224135,-80.16391560506565
People Acting-Cmnty Together,Roy,Kim,9401 Biscayne Blvd # 215,Miami Shores,FL,(305) 572-0602,Non-Profit Organizations,Non-Profit Organizations,Associations,$0 ,Miami-Ft Ldr,9401 Biscayne Blvd,25.8614848,-80.1803249
People Logistics,Chris,Kim,11014 NW 33rd St # 102,Doral,FL,(305) 591-2455,Logistics Consulting Services,Logistics Consulting Services,,"$674,000 ",Miami-Ft Ldr,11014 NW 33rd St,25.8036724,-80.37645242491496
Perfumania,Sun,Kim,5299 Factory Shops Blvd # J605,Ellenton,FL,(941) 729-0827,Perfume-Retail,Perfume-Retail,Cosmetics & Perfumes-Retail,"$673,000 ",North Port,5299 Factory Shops Blvd,,
Pevonia International LLC,Mindy,Kim,300 Fentress Blvd,Daytona Beach,FL,(386) 254-1967,Skin Treatments,Skin Treatments,,"$4,028,000 ",Deltona,300 Fentress Blvd,29.19407475,-81.0803788655796
Pines Podiatry,Ray,Kim,9692 Pines Blvd,Pembroke Pines,FL,(954) 432-6660,Podiatrists,Podiatrists,,"$403,000 ",Miami-Ft Ldr,9692 Pines Blvd,26.008559845010712,-80.2741768246503
Pneumatic Scale Angelus,Paolozzi,Kim,5320 140th Ave N,Clearwater,FL,(727) 535-4100,Machinery-New (Whls),Machinery-New (Whls),,"$94,331,000 ",Tampa,5320 140th Ave N,,
Poiema Enterprises Inc,Hyun C,Kim,1299 NW 40th Ave # F,Lauderhill,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Miami-Ft Ldr,1299 NW 40th Ave,,
Ponte Vedra Family Counseling,Urian,Kim,1100 Swgras Vlg Dr # 100,Ponte Vedra Beach,FL,(904) 285-8588,Physicians & Surgeons,Physicians & Surgeons,,"$474,000 ",Jacksonville,1100 Swgras Vlg Dr,,
Popeyes Louisiana Kitchen Inc,In,Kim,5707 Waterford District Dr,Miami,FL,(877) 767-3937,Restaurant Management,Restaurant Management,Foods-Carry Out,$0 ,Miami-Ft Ldr,5707 Waterford District Dr,,
Power Poly Inc,Edward,Kim,848 Kensinger Rd,Lakeland,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Lakeland,848 Kensinger Rd,28.03342219626118,-82.04758641231139
Presbytery Of Tampa Bay,Keonbae,Kim,4003 S Manhattan Ave,Tampa,FL,(813) 868-4800,Churches,Churches,,$0 ,Tampa,4003 S Manhattan Ave,27.905594046153848,-82.51847975384615
Protek Security & Satellite,David,Kim,1554 Royal Cir,Apopka,FL,(407) 260-8100,Security Control Equip & Systems-Whls,Security Control Equip & Systems-Whls,Security Control Equip & Systems-Mfrs,"$892,000 ",Orlando,1554 Royal Cir,28.5821937,-81.5118586
Publix,Brenda,Kim,503 E Altamonte Dr,Altamonte Springs,FL,(321) 207-7128,Grocers-Retail,Grocers-Retail,Pharmacies,"$24,264,000 ",Orlando,503 E Altamonte Dr,28.6653118,-81.3730704
Publix,Aubrey,Kim,5000 E Bay Dr,Clearwater,FL,(727) 538-8500,Grocers-Retail,Grocers-Retail,Money Order Service,"$26,627,000 ",Tampa,5000 E Bay Dr,,
Qorvo Inc,Tony,Kim,1818 S Orange Blossom Trl,Apopka,FL,(407) 886-8860,Semiconductors & Related Devices (Mfrs),Semiconductors & Related Devices (Mfrs),Electronic Equipment & Supplies-Whls,"$176,573,000 ",Orlando,1818 S Orange Blossom Trl,28.6501355,-81.4667122
Rainbow Beauty Supply,Seung,Kim,611 US Highway 17 92 W,Haines City,FL,(863) 421-8233,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,,"$423,000 ",Lakeland,611 US Highway 17 92 W,,
Ray H Kim DPM,Ray H,Kim,9692 Pines Blvd,Pembroke Pines,FL,(954) 435-8644,Podiatrists,Podiatrists,,"$302,000 ",Miami-Ft Ldr,9692 Pines Blvd,26.008559845010712,-80.2741768246503
Ray H Kim DPM,Ray H,Kim,9692 Pines Blvd # 305,Pembroke Pines,FL,(305) 596-5355,Podiatrists,Podiatrists,,"$269,000 ",Miami-Ft Ldr,9692 Pines Blvd,26.008559845010712,-80.2741768246503
Red Bug Dry Cleaners,Simon,Kim,5275 Red Bug Lake Rd # 101,Winter Springs,FL,(407) 696-4440,Cleaners,Cleaners,Laundries,"$154,000 ",Orlando,5275 Red Bug Lake Rd,,
Red Ginger Asian Bistro,Tai Cheng,Kim,9710 W Sample Rd,Coral Springs,FL,(954) 752-1850,Restaurants,Restaurants,,"$1,043,000 ",Miami-Ft Ldr,9710 W Sample Rd,26.27260706731009,-80.25585829605036
Red Nails,Diep,Kim,4379 Commercial Way,Spring Hill,FL,(352) 592-1221,Manicuring,Manicuring,,"$138,000 ",Tampa,4379 Commercial Way,28.4849373,-82.605064
Regal Nails Salon & Spa,Marco,Kim,6767 103rd St,Jacksonville,FL,(904) 777-9444,Manicuring,Manicuring,Beauty Salons,"$107,000 ",Jacksonville,6767 103rd St,30.250631849999998,-81.75309983467474
Riverview United Methodist Chr,Haksop J,Kim,2253 John Anderson Dr,Ormond Beach,FL,(386) 441-1622,Churches,Churches,,$0 ,Deltona,2253 John Anderson Dr,29.3468477,-81.0723572
Robinson's Restaurant-Apopka,Connie,Kim,301 W Main St,Apopka,FL,(407) 889-4151,Restaurants,Restaurants,,"$388,000 ",Orlando,301 W Main St,28.673096,-81.500773
Royal Spa,Leslie,Kim,6243 14th St W,Bradenton,FL,(941) 782-8069,Health Spas,Health Spas,,"$417,000 ",North Port,6243 14th St W,27.485099,-82.575317
RS & H,Yoo,Kim,1715 N West Shore Blvd,Tampa,FL,(813) 289-0263,Engineers,Engineers,Architects,"$943,000 ",Tampa,1715 N West Shore Blvd,27.9574722,-82.5235309
S F Chiropractic & Rehab,Young,Kim,2312 Crestover Ln # 101,Wesley Chapel,FL,(813) 501-8091,Chiropractors DC,Chiropractors DC,,"$293,000 ",Tampa,2312 Crestover Ln,28.190441,-82.37203
S F Chiropractic & Rehab Ctr,Young,Kim,4121 N Armenia Ave,Tampa,FL,(813) 350-9100,Chiropractors DC,Chiropractors DC,Rehabilitation Services,"$311,000 ",Tampa,4121 N Armenia Ave,27.977445499999998,-82.4846575
Sa Ri One Grill,Lee,Kim,7525 W Hillsborough Ave,Tampa,FL,(813) 280-9558,Restaurants,Restaurants,,"$271,000 ",Tampa,7525 W Hillsborough Ave,27.9961205,-82.4926762
Sage Wellness Ctr,Jin,Kim,321 N Mangoustine Ave # B,Sanford,FL,(407) 539-3950,Acupuncture,Acupuncture,Wellness Programs,"$205,000 ",Orlando,321 N Mangoustine Ave,28.8117098,-81.2826264
Sakura At Doral,Sangki,Kim,9753 NW 41st St,Doral,FL,(305) 477-4477,Restaurants,Restaurants,,"$520,000 ",Miami-Ft Ldr,9753 NW 41st St,25.8130189,-80.3550363
Sam's Discount Food Inc,Sam,Kim,2662 Apopka Blvd,Apopka,FL,(407) 292-4292,Convenience Stores,Convenience Stores,,"$798,000 ",Orlando,2662 Apopka Blvd,28.6598425,-81.4916458
Samurai Blue,Rosa,Kim,13703 N Dale Mabry Hwy,Tampa,FL,(813) 341-6688,Restaurants,Restaurants,,"$1,081,000 ",Tampa,13703 N Dale Mabry Hwy,27.9668665,-82.5055797
Sanko Wholesale Inc,Kyung M,Kim,1109 N Federal Hwy # 2a,Hollywood,FL,Not Available,Wholesalers,Wholesalers,,$0 ,Miami-Ft Ldr,1109 N Federal Hwy,26.021371425531914,-80.143144
Sarasota Korean Baptist Church,Dong H,Kim,3341 Gocio Rd,Sarasota,FL,(941) 928-6682,Churches,Churches,,$0 ,North Port,3341 Gocio Rd,27.36342069620253,-82.50259243037975
SBK Trade LLC,Sunjong B,Kim,3476 Marlinspike Dr,Tampa,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Tampa,3476 Marlinspike Dr,27.97001256868297,-82.56566463776892
Scuderia Auto Group Inc,Wontae,Kim,2354 N Military Trl # 204,West Palm Beach,FL,Not Available,Automobile/Trucks Dealers-Used,Automobile/Trucks Dealers-Used,,"$574,000 ",Miami-Ft Ldr,2354 N Military Trl,26.7119103834008,-80.11067706284649
Senior Helpers,A,Kim,9240 Bonit Bch Rd SE # 2209,Bonita Springs,FL,(239) 330-1403,Home Health Service,Home Health Service,Nursing & Convalescent Homes,"$295,000 ",Cape Coral,9240 Bonit Bch Rd SE,,
Seoul Garden,Jin Chun,Kim,2510 S US Highway 1,Fort Pierce,FL,(772) 462-6588,Restaurants,Restaurants,,"$129,000 ",Prt St Lucie,2510 S US Highway 1,27.4353028,-80.3259251
Seven Seas Yacht Sales Inc,Chung,Kim,1500 W Broward Blvd,Fort Lauderdale,FL,(954) 463-8143,Boat Dealers Sales & Service,Boat Dealers Sales & Service,Generators-Electric (Whls),"$7,651,000 ",Miami-Ft Ldr,1500 W Broward Blvd,26.121768,-80.161757
SF Chiropractic & Rehab Ctr,Yong H,Kim,4121 N Armenia Ave,Tampa,FL,(813) 350-9100,Chiropractors DC,Chiropractors DC,,"$311,000 ",Tampa,4121 N Armenia Ave,27.977445499999998,-82.4846575
Shogun Japanese Steak-Seafood,Kwang,Kim,545 N Congress Ave,Boynton Beach,FL,(561) 733-2226,Restaurants,Restaurants,,"$791,000 ",Miami-Ft Ldr,545 N Congress Ave,26.532439613333334,-80.09066497333333
Sigma Medical Group LLC,Paul,Kim,6909 Old Highway 441 S # 300,Mount Dora,FL,(352) 415-2636,Physicians & Surgeons,Physicians & Surgeons,,"$596,000 ",Orlando,6909 Old Highway 441 S,,
Sil & Kim Inc,Dongseok,Kim,1518 University Blvd W,Jacksonville,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Jacksonville,1518 University Blvd W,30.2606627,-81.6445952
Simple & Good Inc,Dae J,Kim,13700 NW US Hwy,Alachua,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Gainesville,13700 NW US Hwy,,
Simply Juice,John,Kim,4352 N State Road 7,Coconut Creek,FL,(954) 509-2024,Juices-Retail,Juices-Retail,,"$436,000 ",Miami-Ft Ldr,4352 N State Road 7,,
Sky Holding Group LLC,Alice,Kim,1982 NW 82nd Ave,Doral,FL,Not Available,Holding Companies (Non-Bank),Holding Companies (Non-Bank),,"$3,025,000 ",Miami-Ft Ldr,1982 NW 82nd Ave,25.792035606060605,-80.32892123232322
Smile Design Dental Art,Kihwan,Kim,13532 Monticello Blvd,Naples,FL,(239) 596-1117,Laboratories-Dental,Laboratories-Dental,,"$331,000 ",Naples-Marco,13532 Monticello Blvd,,
Sof USA Inc,Tae D,Kim,6843 Point Hancock Dr,Winter Garden,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Orlando,6843 Point Hancock Dr,28.470903917656784,-81.6156829727462
Soi Bistro,Ji H,Kim,234 Miracle Strip Pkwy SW,Fort Walton Beach,FL,(850) 586-7645,Restaurants,Restaurants,,"$323,000 ",Crestview,234 Miracle Strip Pkwy SW,30.407791,-86.6403911
Southeastern Grocers Tech Ctr,Xavier,Kim,5050 Edgewood Ct,Jacksonville,FL,(904) 695-5100,Data Processing Service,Data Processing Service,,"$123,486,000 ",Jacksonville,5050 Edgewood Ct,30.3237881,-81.7351781
Southern Glazer's Wine-Spirits,Deanna,Kim,1600 NW 163rd St,Miami,FL,(305) 625-4171,Liquors-Wholesale,Liquors-Wholesale,Exporters (Whls),$0 ,Miami-Ft Ldr,1600 NW 163rd St,25.92200696969697,-80.22644274747475
Southwest FL Inst Ambulatory,Michael K,Kim,3700 Central Ave # 1,Fort Myers,FL,(239) 275-0665,Physicians & Surgeons,Physicians & Surgeons,,"$640,000 ",Cape Coral,3700 Central Ave,26.608923314041277,-81.86393641319187
Southwest Mega Meats Sprmrkt,Sameng,Kim,4704 S Orange Blossom Trl,Orlando,FL,(407) 859-0066,Grocers-Retail,Grocers-Retail,,"$1,994,000 ",Orlando,4704 S Orange Blossom Trl,28.5063341,-81.3969798
Space Coast Credit Union,Lynn,Kim,20 S Wickham Rd,West Melbourne,FL,(321) 724-6119,Credit Unions,Credit Unions,,"$1,055,000 ",Palm Bay,20 S Wickham Rd,28.10671181303523,-80.67272360927865
St Andrews United Mthdst Chr,Andrew,Kim,100 Saint Andrews Blvd,Winter Park,FL,(407) 647-4516,Churches,Churches,,$0 ,Orlando,100 Saint Andrews Blvd,28.598719,-81.320226
Starbucks,Abigail,Kim,701 S Rosemary Ave # 159,West Palm Beach,FL,(561) 366-8353,Coffee Shops,Coffee Shops,Coffee & Tea,"$1,582,000 ",Miami-Ft Ldr,701 S Rosemary Ave,26.707473,-80.0573478
State College Of Florida,Hyun,Kim,5840 26th St W,Bradenton,FL,(941) 752-5000,Schools-Universities & Colleges Academic,Schools-Universities & Colleges Academic,College Admissions Counselors,$0 ,North Port,5840 26th St W,27.4373052,-82.5908834
Stephen G Nelson MD PA,Jennifer M,Kim,5601 Mlk St N,Saint Petersburg,FL,(727) 525-2161,Physicians & Surgeons,Physicians & Surgeons,,"$626,000 ",Tampa,5601 Mlk St N,,
Stephen G Nelson MD PA,Jennifer,Kim,5601 Mlk St N # 727,Saint Petersburg,FL,(727) 525-2161,Physicians & Surgeons,Physicians & Surgeons,Health Services,"$3,751,000 ",Tampa,5601 Mlk St N,,
Stesuen International LLC,Steve N,Kim,2461 Stone Cross Cir,Orlando,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Orlando,2461 Stone Cross Cir,,
Strox Biopharmaceuticals LLC,Stanley A,Kim,3319 S State Road 7 # 301,Wellington,FL,(561) 227-1530,Research Service,Research Service,,$0 ,Miami-Ft Ldr,3319 S State Road 7,,
Stylish Nails Salon,Sopheap,Kim,3614 Saint Johns Ave,Jacksonville,FL,(904) 384-1330,Manicuring,Manicuring,,"$107,000 ",Jacksonville,3614 Saint Johns Ave,30.2958698,-81.7042846
Sunrise Facial & Oral Surgery,King,Kim,7155 Turner Rd,Rockledge,FL,(321) 255-7724,Dentists,Dentists,Physicians & Surgeons,"$529,000 ",Palm Bay,7155 Turner Rd,,
Sunshine Allergy,Dennis H,Kim,33920 US Highway 19 N # 341,Palm Harbor,FL,(727) 787-6744,Physicians & Surgeons,Physicians & Surgeons,,"$1,459,000 ",Tampa,33920 US Highway 19 N,,
Sunshine Handbags,Joong G,Kim,2900 W Sample Rd # 5221,Pompano Beach,FL,Not Available,Handbags,Handbags,,"$130,000 ",Miami-Ft Ldr,2900 W Sample Rd,26.2726448,-80.1643273
Sushi Inc,Sae,Kim,270 1st Ave N,Saint Petersburg,FL,(727) 800-9977,Restaurants,Restaurants,,"$1,498,000 ",Tampa,270 1st Ave N,27.7719076,-82.63684
Sushi Kabuki,Katherine,Kim,10801 Starkey Rd # 18,Largo,FL,(727) 398-8828,Restaurants,Restaurants,,"$300,000 ",Tampa,10801 Starkey Rd,27.8706937,-82.7602343
Sushi Kabuki Inc,Katherine,Kim,8227 Acadian Ln,Seminole,FL,Not Available,Restaurants,Restaurants,,"$300,000 ",Tampa,8227 Acadian Ln,,
Sweet Grocery,Young,Kim,4624 N Hubert Ave,Tampa,FL,(813) 879-2137,Grocers-Retail,Grocers-Retail,,"$587,000 ",Tampa,4624 N Hubert Ave,27.984711897959183,-82.51579869387756
T & T Mart,Tracy,Kim,218 W Jefferson St,Quincy,FL,(850) 627-1227,Automobile Radio & Stereo Systs-Sls/Svc,Automobile Radio & Stereo Systs-Sls/Svc,Beauty Salons-Equipment & Supplies (Whls),"$578,000 ",Tallahassee,218 W Jefferson St,30.588222,-84.57954151020408
T & T Mart,Daesung,Kim,218 W Jefferson St,Quincy,FL,(850) 627-1227,General Merchandise-Retail,General Merchandise-Retail,,"$1,187,000 ",Tallahassee,218 W Jefferson St,30.588222,-84.57954151020408
T L C Injury Rehab,Jun H,Kim,10205 W Hillsborough Ave # B,Tampa,FL,Not Available,Rehabilitation Services,Rehabilitation Services,,$0 ,Tampa,10205 W Hillsborough Ave,27.9961205,-82.4926762
Taco Taco Pizza Pizza,Hee S,Kim,2025 Pembroke Rd # 2027,Hollywood,FL,(954) 505-3656,Restaurants,Restaurants,Pizza,"$313,000 ",Miami-Ft Ldr,2025 Pembroke Rd,25.9951784,-80.2050526
Taeyang Farms Inc,Her I,Kim,9471 Baymeadows Rd # 204,Jacksonville,FL,Not Available,Farms,Farms,,"$200,000 ",Jacksonville,9471 Baymeadows Rd,30.2215553,-81.563045
Tallahassee Korean Baptist Chr,Daesung,Kim,4225 Crawfordville Rd,Tallahassee,FL,(850) 942-1018,Churches,Churches,,$0 ,Tallahassee,4225 Crawfordville Rd,30.3759422,-84.2926623
Tampa Karaoke VIP Inc,Geun Y,Kim,930 E Fletcher Ave,Tampa,FL,(813) 513-3028,Karaoke,Karaoke,,"$124,000 ",Tampa,930 E Fletcher Ave,28.0691611,-82.3982137
Tampa Korean Seventh-Day,Seon,Kim,7215 Sheldon Rd,Tampa,FL,(813) 886-0909,Churches,Churches,,$0 ,Tampa,7215 Sheldon Rd,,
TBK Motorsports,Tommy,Kim,2354 N Military Trl # 204,West Palm Beach,FL,Not Available,Automobile Repairing & Service,Automobile Repairing & Service,,"$129,000 ",Miami-Ft Ldr,2354 N Military Trl,26.7119103834008,-80.11067706284649
Teriyaki Cafe,Wan,Kim,615 Parker Cir,Pensacola,FL,(850) 912-8838,Restaurants,Restaurants,Exporters (Whls),"$458,000 ",Pensacola,615 Parker Cir,30.49212942161952,-87.21677873659007
Thomas H Kim OD PA,Thomas H,Kim,1625 Cherry Ridge Dr,Lake Mary,FL,(407) 553-4105,Optometrists OD,Optometrists OD,,"$529,000 ",Orlando,1625 Cherry Ridge Dr,,
Town N Country Animal Clinic,Y G,Kim,7513 Paula Dr,Tampa,FL,(813) 885-2791,Veterinarians,Veterinarians,Pet Boarding Sitting & Kennels,"$207,000 ",Tampa,7513 Paula Dr,,
Trail Management LLC,Michael,Kim,350 W Venice Ave # 101,Venice,FL,Not Available,Management Services,Management Services,,"$648,000 ",North Port,350 W Venice Ave,27.100257550000002,-82.4493685278087
Trang's Salon LLC,Dim,Kim,4441 54th Ave N,Saint Petersburg,FL,(727) 525-0608,Beauty Salons,Beauty Salons,,"$124,000 ",Tampa,4441 54th Ave N,27.821169,-82.6393724
Treasure Coast Cmnty Health,Ruth,Kim,1545 9th St SW,Vero Beach,FL,(772) 257-8224,Physicians & Surgeons,Physicians & Surgeons,,"$746,000 ",Sebastian,1545 9th St SW,,
Trivest Partners LP,Edward,Kim,550 S Dixie Hwy # 300,Coral Gables,FL,(305) 858-2200,Private Equity Companies,Private Equity Companies,Financial Advisory Services,$0 ,Miami-Ft Ldr,550 S Dixie Hwy,25.7235678,-80.2649009
Turbo Air Inc,Brian S,Kim,2701 SW 145th Ave # 220,Miramar,FL,(954) 436-0088,Refrigerating Equip-Commercial (Whls),Refrigerating Equip-Commercial (Whls),Engineering,"$8,755,000 ",Miami-Ft Ldr,2701 SW 145th Ave,25.980960591333293,-80.33994974883274
U & I Beauty LLC,Rachel So,Kim,1907 Kings Rd,Jacksonville,FL,Not Available,Beauty Salons,Beauty Salons,,$0 ,Jacksonville,1907 Kings Rd,30.34603457142857,-81.68877971428572
UBM Of Florida LLC,Annie M,Kim,3741 W State Road 84 # 107,Davie,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Miami-Ft Ldr,3741 W State Road 84,,
Ultimate Dental Studio,Jeffrey,Kim,4570 Clyde Morris Blvd # 1,Port Orange,FL,(386) 322-4867,Dentists,Dentists,Laboratories-Dental,"$878,000 ",Deltona,4570 Clyde Morris Blvd,29.1325309,-81.02931285509862
Ultimate Dental Studio,Jeffery M,Kim,4570 Clyde Morris Blvd # 1,Port Orange,FL,(386) 322-4867,Dentists,Dentists,,"$585,000 ",Deltona,4570 Clyde Morris Blvd,29.1325309,-81.02931285509862
Unipro,Paul,Kim,1722 NW 20th St,Miami,FL,(305) 456-3494,Office Buildings & Parks,Office Buildings & Parks,Shirts-Retail,"$1,670,000 ",Miami-Ft Ldr,1722 NW 20th St,25.7944602,-80.2238885
United Merchant Svc FL LLC,Suzie,Kim,26903 Stillbrook Dr,Wesley Chapel,FL,Not Available,Services NEC,Services NEC,,"$257,000 ",Tampa,26903 Stillbrook Dr,,
United States Basketball Lg,Jeff,Kim,8270 Woodland Center Blvd,Tampa,FL,(813) 769-3500,Sports Teams,Sports Teams,Baseball Sports Cards & Memorabilia,$0 ,Tampa,8270 Woodland Center Blvd,28.02494705,-82.52466825
USA Clothing,Young,Kim,2295 NW 20th St # 2,Miami,FL,(305) 573-0213,Exporters (Whls),Exporters (Whls),Cleaners,"$1,870,000 ",Miami-Ft Ldr,2295 NW 20th St,25.7947902,-80.2334299
USF Internal Medicine Rsdncy,Ju Hee,Kim,17 Davis Blvd # 308,Tampa,FL,(813) 259-0661,Physicians & Surgeons,Physicians & Surgeons,,"$215,000 ",Tampa,17 Davis Blvd,27.935921999999998,-82.459623
Vigilant Health LLC,Matthew,Kim,6301 NW 5th Way # 1500,Fort Lauderdale,FL,Not Available,Health Services,Health Services,,"$602,000 ",Miami-Ft Ldr,6301 NW 5th Way,26.205091783551445,-80.1509136047639
VIP Handbags,Jung N,Kim,2900 W Sample Rd,Pompano Beach,FL,(954) 975-5776,Handbags,Handbags,,"$130,000 ",Miami-Ft Ldr,2900 W Sample Rd,26.2726448,-80.1643273
Vogt Solar Development LLC,Timothy C,Kim,1200 Brickell Ave # 1950,Miami,FL,Not Available,Solar Energy Equipment-Wholesale,Solar Energy Equipment-Wholesale,,"$2,756,000 ",Miami-Ft Ldr,1200 Brickell Ave,25.7621035,-80.1922963
Walgreens,P,Kim,3890 Van Dyke Rd,Lutz,FL,(813) 269-2814,Pharmacies,Pharmacies,Variety Stores,"$6,077,000 ",Tampa,3890 Van Dyke Rd,28.1277554,-82.4881384
Warner Music Group Corp,Lisa,Kim,555 Washington Ave # 400,Miami Beach,FL,(305) 702-2200,Recording Studios,Recording Studios,Music Dealers,"$101,000 ",Miami-Ft Ldr,555 Washington Ave,25.7748291,-80.1338474
Way Fashions,Ki,Kim,2300 W Copans Rd # 4,Pompano Beach,FL,(954) 366-1958,Beauty Salons-Equipment & Supplies (Whls),Beauty Salons-Equipment & Supplies (Whls),,"$1,635,000 ",Miami-Ft Ldr,2300 W Copans Rd,26.2599958,-80.165023
We Take It Away LLC,Richard,Kim,50 E 5th St,Apopka,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Orlando,50 E 5th St,28.671699,-81.5098173
