Company Name,Executive First Name,Executive Last Name,Address,City,State,Phone Number Combined,Primary SIC Description,SIC Code 1 Description,SIC Code 2 Description,Location Sales Volume Actual,Metro Area 1,Address1,lat,lon
Monicas Alterations,Monica,Kim,5510 Highway 280 # 110,Birmingham,AL,(205) 980-8565,Tailors,Tailors,Alterations-Clothing,"$217,000 ",Birmingham,5510 Highway 280,,
NACCO Materials Handling,Brandon,Kim,7711 Highway 278,Sulligent,AL,(205) 698-8017,Material Handling Equipment (Whls),Material Handling Equipment (Whls),Truck-Manufacturers,"$428,385,000 ",,7711 Highway 278,,
Ohlman Beomjy Kim MD,Beomjy,Kim,625 19th St S,Birmingham,AL,(205) 975-0208,Physicians & Surgeons,Physicians & Surgeons,,"$586,000 ",Birmingham,625 19th St S,33.505282,-86.8013356
One-Day Auto Restyling Inc,John,Kim,4450 University Dr NW,Huntsville,AL,(256) 837-7804,Automotive Glass Coating & Tinting,Automotive Glass Coating & Tinting,Signs (Mfrs),"$293,000 ",Huntsville,4450 University Dr NW,34.73491465625,-86.63619419375
P D G Cleaners,Charles,Kim,4764 Eastern Valley Rd # 100,Mc Calla,AL,(205) 477-4232,Cleaners,Cleaners,Alterations-Clothing,"$173,000 ",Birmingham,4764 Eastern Valley Rd,,
Panda Express,Jami,Kim,6125 University Dr NW,Huntsville,AL,(256) 971-6992,Restaurants,Restaurants,Foods-Carry Out,"$610,000 ",Huntsville,6125 University Dr NW,34.7415503,-86.6767372
Peacehealth Medical Group-Or,Myung,Kim,601 Providence Park Dr E,Mobile,AL,(541) 222-7600,Physicians & Surgeons,Physicians & Surgeons,Physician & Surgeon Recruitment,"$503,000 ",Mobile,601 Providence Park Dr E,,
Phifer Inc,Sung,Kim,4400 Kauloosa Ave,Tuscaloosa,AL,(205) 345-2120,Textiles-Retail,Textiles-Retail,Aluminum Extruded Products (Mfrs),$0 ,Tuscaloosa,4400 Kauloosa Ave,33.167728,-87.557466
Pristine Cleaners,Charles,Kim,1103 Greystone Cove Dr,Birmingham,AL,(205) 991-0052,Cleaners,Cleaners,,"$160,000 ",Birmingham,1103 Greystone Cove Dr,,
Pro Clean,Josephine,Kim,2801 John Hawkins Pkwy,Hoover,AL,(205) 982-1117,Cleaners,Cleaners,Patio & Deck Cleaning & Restoration,"$115,000 ",Birmingham,2801 John Hawkins Pkwy,33.3655533,-86.8242823
Prolink,Guam,Kim,792 Commerce Dr # 101,Alexander City,AL,(256) 234-7005,Employment Service-Govt Co Fraternal,Employment Service-Govt Co Fraternal,Employment Agencies & Opportunities,"$232,000 ",Alexandr Cty,792 Commerce Dr,32.93780337617791,-85.96853241187392
Pyung Hwa America Inc,Tae H,Kim,620 Fox Run Pkwy,Opelika,AL,(334) 364-2912,Automobile & Truck Brokers (Whls),Automobile & Truck Brokers (Whls),,"$7,074,000 ",Auburn-Oplka,620 Fox Run Pkwy,32.6524049,-85.3556061
Realty South,Julie,Kim,109 Inverness Plz,Birmingham,AL,(205) 222-9000,Real Estate,Real Estate,,"$237,000 ",Birmingham,109 Inverness Plz,,
Salvation Army Bessemer Svc,Yong,Kim,1309 6th Ave N,Bessemer,AL,(205) 425-4303,Social Service & Welfare Organizations,Social Service & Welfare Organizations,,"$244,000 ",Birmingham,1309 6th Ave N,33.39802608163266,-86.96200240816326
Satsuki,T K,Kim,6534 Atlanta Hwy,Montgomery,AL,(334) 239-7450,Restaurants,Restaurants,,"$93,000 ",Montgomery,6534 Atlanta Hwy,32.38229794685286,-86.18359799662026
Sca Inc,Hana,Kim,764 W Veterans Blvd,Auburn,AL,(334) 887-6720,Plastics-Products-Retail,Plastics-Products-Retail,,"$298,000 ",Auburn-Oplka,764 W Veterans Blvd,32.561259,-85.509341
Sja Inc,Gyudong,Kim,274 Thweatt Industrial Blvd,Dadeville,AL,(256) 825-2290,Plastics-Mold-Manufacturers,Plastics-Mold-Manufacturers,Automobile Parts & Supplies-Wholesale,"$101,714,000 ",Alexandr Cty,274 Thweatt Industrial Blvd,,
Smart Alabama LLC,Jaemyung,Kim,121 Shin Young Dr,Luverne,AL,(334) 335-5800,Metal Goods-Manufacturers,Metal Goods-Manufacturers,Automobile-Manufacturers,"$1,312,000 ",,121 Shin Young Dr,,
Smith's Cleaners,Young,Kim,3101 Shannon Oxmoor Rd,Birmingham,AL,(205) 943-0004,Cleaners,Cleaners,Alterations-Clothing,"$251,000 ",Birmingham,3101 Shannon Oxmoor Rd,33.4343382,-86.843585
Soon Tailoring & Alterations,Eun,Kim,151 Hughes Rd,Madison,AL,(256) 772-1991,Cleaners,Cleaners,Laundries-Drop Off Service,"$272,000 ",Huntsville,151 Hughes Rd,34.69288826989744,-86.734337812352
Southeastern Meats & Veggies,Joseph,Kim,1751 Pinson Valley Pkwy,Birmingham,AL,(205) 808-9923,Grocers-Retail,Grocers-Retail,Meat-Retail,"$682,000 ",Birmingham,1751 Pinson Valley Pkwy,33.6387641,-86.7264781
Southern Shirt Co,Angelina,Kim,3722 Palisades Dr # A,Tuscaloosa,AL,(205) 533-8808,Office Buildings & Parks,Office Buildings & Parks,,"$8,966,000 ",Tuscaloosa,3722 Palisades Dr,33.174315,-87.49808414285714
Southview Medical Group,Edward M,Kim,833 Saint Vincents Dr # 300,Birmingham,AL,(205) 939-4500,Physicians & Surgeons,Physicians & Surgeons,,"$586,000 ",Birmingham,833 Saint Vincents Dr,,
Sprout Daphne LLC,Charles,Kim,5363 Highway 280 # 105,Birmingham,AL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Birmingham,5363 Highway 280,,
Sun's Tailor & Alterations,Rachel,Kim,8000 Madison Blvd,Madison,AL,(256) 461-4118,Alterations-Clothing,Alterations-Clothing,,"$272,000 ",Huntsville,8000 Madison Blvd,34.691981049999995,-86.71760209544883
Sunny Alterations,Chris,Kim,1775 Opelika Rd # 9,Auburn,AL,(334) 826-0081,Alterations-Clothing,Alterations-Clothing,,"$269,000 ",Auburn-Oplka,1775 Opelika Rd,32.6268475,-85.4437941
Sunny Beauty Supply,Sunny,Kim,111 Southland Vlg,Troy,AL,(334) 670-0070,Women's Apparel-Retail,Women's Apparel-Retail,Cosmetics & Perfumes-Retail,"$462,000 ",Troy,111 Southland Vlg,,
Surgical Dermatology Group,Anna,Kim,1940 Stonegate Dr # 130,Vestavia Hills,AL,(205) 977-9876,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Birmingham,1940 Stonegate Dr,,
Sys-CON LLC,Sung,Kim,4444 Park Blvd,Montgomery,AL,(334) 281-1520,General Contractors,General Contractors,,"$33,025,000 ",Montgomery,4444 Park Blvd,32.33477535816901,-86.23199134139021
T J Tires,Jimmy,Kim,1708 Crestwood Blvd,Irondale,AL,(205) 956-9984,Tire Service,Tire Service,Tire-Distributors (Whls),"$261,000 ",Birmingham,1708 Crestwood Blvd,33.53186130612245,-86.7067296122449
T1 Automotive,Jack,Kim,50 Hanil Dr,Tallassee,AL,(334) 252-8000,Automobile Parts & Supplies-Retail-New,Automobile Parts & Supplies-Retail-New,,"$61,590,000 ",Montgomery,50 Hanil Dr,,
Today's Family Dentistry,David Y,Kim,506 1st Ave SE,Cullman,AL,(256) 297-3448,Dentists,Dentists,Denturists,"$1,825,000 ",Cullman,506 1st Ave SE,34.17340793877551,-86.84045806122448
Todays Family Dentistry,David,Kim,506 1st Ave SE,Cullman,AL,(256) 734-1400,Dentists,Dentists,,"$487,000 ",Cullman,506 1st Ave SE,34.17340793877551,-86.84045806122448
Tonki Donkatsu,V,Kim,96 Old Highway 134,Daleville,AL,(334) 709-9111,Restaurants,Restaurants,Foods-Carry Out,"$260,000 ",Ozark,96 Old Highway 134,,
Uncle Buds Mini Mart,Young,Kim,20024 AL Highway 127,Athens,AL,(256) 230-0450,Convenience Stores,Convenience Stores,Service Stations-Gasoline & Oil,"$339,000 ",Huntsville,20024 AL Highway 127,,
Univerity Alabama Medical Ctr,Wesley,Kim,1900 University Blvd,Birmingham,AL,(205) 934-2536,Physicians & Surgeons,Physicians & Surgeons,,"$586,000 ",Birmingham,1900 University Blvd,33.504182,-86.80043
UPS Store,Angelina,Kim,1105 Southview Ln # 103,Tuscaloosa,AL,(205) 345-5345,Mailing & Shipping Services,Mailing & Shipping Services,Post Offices,"$366,000 ",Tuscaloosa,1105 Southview Ln,33.12471214075898,-87.55253019882608
USA Orthopaedics,Daniel,Kim,3421 Medical Park Dr # 2,Mobile,AL,(251) 665-8200,Physicians & Surgeons,Physicians & Surgeons,,"$503,000 ",Mobile,3421 Medical Park Dr,30.61895904651163,-88.17030481395349
Utopia Cleaners & Laundry,Il,Kim,3129 Cahaba Heights Rd # A,Vestavia,AL,(205) 969-2350,Cleaners,Cleaners,,"$58,000 ",Birmingham,3129 Cahaba Heights Rd,33.454765369849895,-86.73513803666563
Vision Baptist Church,Hanusp,Kim,136 Old Highway 134,Daleville,AL,(334) 503-0369,Churches,Churches,,$0 ,Ozark,136 Old Highway 134,,
Wig World,Yang,Kim,2205 University Dr NW # E,Huntsville,AL,(256) 536-1212,Wigs Toupees & Hairpieces,Wigs Toupees & Hairpieces,,"$136,000 ",Huntsville,2205 University Dr NW,34.73849,-86.603978
Wing Master,Ji,Kim,1 W Fairview Ave,Montgomery,AL,(334) 263-5030,Restaurants,Restaurants,,"$185,000 ",Montgomery,1 W Fairview Ave,32.351676,-86.30855
Wiz Tech,Lucy,Kim,2214 Marvyn Pkwy,Opelika,AL,(334) 742-0030,Energy Conservation & Mgmt Consultants,Energy Conservation & Mgmt Consultants,,"$284,000 ",Auburn-Oplka,2214 Marvyn Pkwy,32.625286589380835,-85.37153580516583
Minako Japanese Restaurant,John,Na,2704 S US Highway 231,Ozark,AL,(334) 443-0888,Restaurants,Restaurants,,"$260,000 ",Ozark,2704 S US Highway 231,,
Sushi Hero,Youngdae,Na,1642 S College St,Auburn,AL,(334) 209-2988,Restaurants,Restaurants,,"$305,000 ",Auburn-Oplka,1642 S College St,32.5762558,-85.4988731
Hingetech USA Inc,Chan,Nam,2280 W Fairview Ave,Montgomery,AL,(334) 239-7806,Manufacturers,Manufacturers,,"$1,179,000 ",Montgomery,2280 W Fairview Ave,32.35143602040816,-86.33064006122449
Hwashin America Corp,Juhyun,Nam,661 Montgomery Hwy,Greenville,AL,(334) 382-1100,Manufacturers,Manufacturers,,"$1,251,000 ",,661 Montgomery Hwy,31.8666663,-86.5787827
Shinsung NVH USA,Michael,Nam,201 Smothers Rd,Montgomery,AL,(334) 676-3344,Chemical Plant-Equipment & Supls (Whls),Chemical Plant-Equipment & Supls (Whls),,$0 ,Montgomery,201 Smothers Rd,32.36559562397162,-86.12132543141898
Shinsung Petro Chemical,Michael,Nam,1965 Mitchell Young Rd,Montgomery,AL,(334) 386-4496,Service Stations-Gasoline & Oil,Service Stations-Gasoline & Oil,Engineering Equipment & Supplies (Whls),"$3,318,000 ",Montgomery,1965 Mitchell Young Rd,32.3256246,-86.4395164
Medical Park OB/Gyn,Richard A,Roh,150 S Ingleside St # 6,Fairhope,AL,(251) 928-1222,Physicians & Surgeons,Physicians & Surgeons,,"$555,000 ",Daphne-Frhp,150 S Ingleside St,30.52040144897959,-87.89044844897958
Robertsdale High,Joseph D,Roh,1 Golden Bear Dr,Robertsdale,AL,(251) 947-4154,Schools,Schools,,$0 ,Daphne-Frhp,1 Golden Bear Dr,,
"Ro, Daniel I MD",Daniel I,Ro,2451 University Hospital Dr,Mobile,AL,(251) 445-8261,Physicians & Surgeons,Physicians & Surgeons,,"$503,000 ",Mobile,2451 University Hospital Dr,,
Lickin' Good Donuts,Vibol,Yim,3915 Government Blvd,Mobile,AL,(251) 219-7922,Doughnuts,Doughnuts,,"$58,000 ",Mobile,3915 Government Blvd,30.638206891891894,-88.13954112162162
"Yim, Deborah",Deborah,Yim,118 E Choccolocco St,Oxford,AL,(256) 831-4601,Counselors,Counselors,,"$48,000 ",Anniston,118 E Choccolocco St,33.615072,-85.831712
42nd Medical Group,Mercy B,Lim,300 Twining St # 760,Montgomery,AL,(334) 953-3368,Physicians & Surgeons,Physicians & Surgeons,,"$653,000 ",Montgomery,300 Twining St,32.3757239,-86.3463074
Airbus Americas Engineering,Terence,Lim,1801 S Broad St,Mobile,AL,(251) 434-7200,Airline Companies,Airline Companies,Engineers-Professional,"$117,711,000 ",Mobile,1801 S Broad St,30.6459473,-88.06314589669162
Alabama Symphony Orchestra,Sodam,Lim,3621 6th Ave S,Birmingham,AL,(205) 251-6929,Organizations,Organizations,Orchestras & Bands,$0 ,Birmingham,3621 6th Ave S,33.51786581035263,-86.77849194702596
Auburn University,Alvin,Lim,307 Samford Hall,Auburn University,AL,(334) 844-4438,Schools & Educational Services NEC,Schools & Educational Services NEC,,$0 ,Auburn-Oplka,307 Samford Hall,,
China Dragon,Aijiao,Lim,322 Washington St,Livingston,AL,(205) 652-2558,Restaurants,Restaurants,,"$221,000 ",,322 Washington St,32.58284999791761,-88.18894831094542
Cseng Inc,Jungim,Lim,1551 Jackson Ferry Rd,Montgomery,AL,(334) 481-0164,General Contractors,General Contractors,Pallets & Skids (Whls),"$2,434,000 ",Montgomery,1551 Jackson Ferry Rd,32.40410331505197,-86.30772585674556
Family Practice Clinic-Dothan,Suh Y,Lim,1812 E Main St,Dothan,AL,(334) 792-5184,Physicians & Surgeons,Physicians & Surgeons,,"$754,000 ",Dothan,1812 E Main St,31.21834214111208,-85.36461012539975
Hyundai Motor Mfg-Alabama,Hye,Lim,700 Hyundai Blvd,Montgomery,AL,(334) 387-8000,Automobile-Manufacturers,Automobile-Manufacturers,Automobile & Truck Brokers (Whls),"$416,511,000 ",Montgomery,700 Hyundai Blvd,32.277645667256245,-86.33812842951598
Jackson Hospitalist Group,Gerald,Lim,1725 Pine St,Montgomery,AL,(334) 293-4040,Physicians & Surgeons,Physicians & Surgeons,,"$653,000 ",Montgomery,1725 Pine St,32.3665644,-86.28477423871117
Lim Jordan Spidle MD,Jordan S,Lim,1600 7th Ave S,Birmingham,AL,(205) 638-9922,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Birmingham,1600 7th Ave S,33.50468945,-86.80563534772864
"Lim, James T OD",James T,Lim,540 Hughes Rd # 7,Madison,AL,(256) 772-4005,Optometrists OD,Optometrists OD,Optical Goods-Retail,"$377,000 ",Huntsville,540 Hughes Rd,34.7133682244898,-86.74193946938776
"Lim, Whei Ying MD",Whei Ying,Lim,1601 Center St,Mobile,AL,(251) 410-5437,Physicians & Surgeons,Physicians & Surgeons,,"$503,000 ",Mobile,1601 Center St,30.6949301,-88.0762479235957
New China,Ximcai,Lim,5361 Highway 280 # 104,Birmingham,AL,(205) 995-2228,Restaurants,Restaurants,,"$100,000 ",Birmingham,5361 Highway 280,,
Premier Eyecare,James T,Lim,540 Hughes Rd # 7,Madison,AL,(256) 772-4005,Optometrists OD,Optometrists OD,Optical Goods-Retail,"$377,000 ",Huntsville,540 Hughes Rd,34.7133682244898,-86.74193946938776
Yamato Steak House Of Japan,Jessica,Lim,105 Mountain St NW,Jacksonville,AL,(256) 782-0588,Restaurants,Restaurants,,"$244,000 ",Anniston,105 Mountain St NW,33.8188639,-85.7622348
Hanwha,S J,Ryu,4400 N Park Dr,Opelika,AL,(334) 741-7725,Importers-Automotive-Parts & Supplies,Importers-Automotive-Parts & Supplies,Automobile Parts & Supplies-Mfrs,"$138,686,000 ",Auburn-Oplka,4400 N Park Dr,,
Pha Body Systems,Christina,Ryu,139 Folmar Pkwy,Montgomery,AL,(334) 284-9972,Motorcycles & Motor Scooters-Accessories,Motorcycles & Motor Scooters-Accessories,,"$1,198,000 ",Montgomery,139 Folmar Pkwy,32.264879,-86.364791
Pro Alterations,Angela,Ryu,1003 S Broad St,Scottsboro,AL,(256) 594-1704,Alterations-Clothing,Alterations-Clothing,,"$74,000 ",Scottsboro,1003 S Broad St,34.591915,-86.092244
Mobis Alabama LLC,Young,Ryoo,1395 Mitchell Young Rd,Montgomery,AL,(334) 387-4800,Automobile Parts & Supplies-Retail-New,Automobile Parts & Supplies-Retail-New,Automobile Body Shop Equip/Supls (Whls),"$668,000 ",Montgomery,1395 Mitchell Young Rd,32.3256246,-86.4395164
Another Broken Egg Cafe,Min,Yoo,2722 Carl T Jones Dr SE # D,Huntsville,AL,(256) 883-2915,Restaurants,Restaurants,Foods-Carry Out,"$2,033,000 ",Huntsville,2722 Carl T Jones Dr SE,34.67971670276147,-86.55089649089449
Dauphin Island Med Group LLC,Jun,Yoo,1008 Alabama Ave,Dauphin Island,AL,(843) 424-4818,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Mobile,1008 Alabama Ave,30.253278375,-88.1136913125
LG Electronics,Hwayoung,Yoo,201 James Record Rd SW,Huntsville,AL,(256) 772-8860,Electronic Equipment & Supplies-Mfrs,Electronic Equipment & Supplies-Mfrs,Warehouses-Private & Public,"$42,407,000 ",Huntsville,201 James Record Rd SW,34.661471352507625,-86.77692973076469
Professional Glass Tinting,Yong,Yoo,492 W Fairview Ave,Montgomery,AL,(334) 262-8111,Automotive Glass Coating & Tinting,Automotive Glass Coating & Tinting,,"$262,000 ",Montgomery,492 W Fairview Ave,32.35175099871909,-86.31486054073689
Providence Medical Group-Nrlgy,Jun,Yoo,6801 Airport Blvd,Mobile,AL,(251) 266-3580,Physicians & Surgeons,Physicians & Surgeons,,"$503,000 ",Mobile,6801 Airport Blvd,30.679321,-88.19853998167432
Thomas Hospital,Jun,Yoo,750 Morphy Ave,Fairhope,AL,(251) 928-2375,Physicians & Surgeons,Physicians & Surgeons,,"$555,000 ",Daphne-Frhp,750 Morphy Ave,30.51903605,-87.88835174705152
University Of Al Dental Group,Joseph J,Yoo,1919 7th Ave S,Birmingham,AL,(205) 934-2340,Dentists,Dentists,,"$132,000 ",Birmingham,1919 7th Ave S,33.523587,-86.765832
Yoo Jun DO,Jun,Yoo,3099 Loop Rd # 4,Orange Beach,AL,(251) 981-2377,Physicians & Surgeons,Physicians & Surgeons,,"$555,000 ",Daphne-Frhp,3099 Loop Rd,30.2698522,-87.593299
Alabama Aquarium & Pond Svc,Kyle,Moon,5924 Chelsea Rd,Columbiana,AL,(205) 663-6888,Aquariums & Aquarium Supls,Aquariums & Aquarium Supls,Ponds & Pond Supplies,"$1,905,000 ",Birmingham,5924 Chelsea Rd,33.26912389329521,-86.62068008521081
Alabama Forestry Assn,Joel,Moon,555 Alabama St,Montgomery,AL,(334) 265-8733,Associations,Associations,Non-Profit Organizations,$0 ,Montgomery,555 Alabama St,32.374317795918365,-86.30166208163266
American Red Cross,Misty,Moon,2130 Paul W Bryant Dr # B,Tuscaloosa,AL,(205) 758-3608,Social Service & Welfare Organizations,Social Service & Welfare Organizations,Clinics,"$200,000 ",Tuscaloosa,2130 Paul W Bryant Dr,33.20615644897959,-87.56284453061225
Anniston Korean Presbyterian,Hak,Moon,440 Noah Medders Pkwy,Anniston,AL,(256) 820-1193,Churches,Churches,,$0 ,Anniston,440 Noah Medders Pkwy,33.725434500000006,-85.8223215
Audrey Moon-State Farm Ins,Audrey,Moon,302 E Church St,Atmore,AL,(251) 368-8191,Insurance,Insurance,Insurance Consultants & Advisors,"$208,000 ",Atmore,302 E Church St,31.022613,-87.49030391831285
Batteries Plus Bulbs,Pat,Moon,5951 Valley Rd,Trussville,AL,(205) 655-0002,Batteries-Storage-Retail,Batteries-Storage-Retail,Light Bulbs & Tubes (Whls),"$907,000 ",Birmingham,5951 Valley Rd,33.633106,-86.623094
Beauty World Inc,Chuck,Moon,706 Douglas Ave,Brewton,AL,(251) 867-7016,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,,"$396,000 ",Atmore,706 Douglas Ave,31.11545687755102,-87.06851402040817
Best Buy,Melissa,Moon,5201 Highway 280 # 200,Birmingham,AL,(205) 437-8966,Electronic Equipment & Supplies-Retail,Electronic Equipment & Supplies-Retail,Cellular Telephones (Services),"$23,448,000 ",Birmingham,5201 Highway 280,33.4192291,-86.6856597
Birmingham Fire-Rescue Svc Dpt,Cory,Moon,1808 7th Ave N,Birmingham,AL,(205) 254-2052,Fire Departments,Fire Departments,,$0 ,Birmingham,1808 7th Ave N,33.5194397,-86.8103199
Blount County Sheriff's Office,Mark,Moon,225 Industrial Park Rd,Oneonta,AL,(205) 625-4127,Sheriff,Sheriff,Government Offices-County,$0 ,Birmingham,225 Industrial Park Rd,33.92914926181468,-86.4896460057845
Blue Cross & Blue Shield Of Al,William A,Moon,450 Riverchase Pkwy E,Hoover,AL,(205) 220-2100,Insurance,Insurance,Child Care Service,$0 ,Birmingham,450 Riverchase Pkwy E,33.367902150000006,-86.78913199838547
Burger King,Cassandra,Moon,8670 Highway 72 W,Madison,AL,(256) 325-1587,Restaurants,Restaurants,Foods-Carry Out,"$1,271,000 ",Huntsville,8670 Highway 72 W,,
Checkmate Cash Advance,Rochelle,Moon,100 E Meighan Blvd,Gadsden,AL,(256) 546-9040,Loans,Loans,Check Cashing Service,"$991,000 ",Gadsden,100 E Meighan Blvd,34.011697,-85.992746
Cherokee County High School,Wendy,Moon,910 Warrior Dr,Centre,AL,(256) 927-3625,Schools,Schools,,$0 ,,910 Warrior Dr,34.1634619,-85.6591785
Children's Place,Skyla,Moon,90 Oxford Exchange Blvd # 90,Oxford,AL,(256) 831-1875,Childrens & Infants Wear-Retail,Childrens & Infants Wear-Retail,,"$1,404,000 ",Anniston,90 Oxford Exchange Blvd,33.6109397,-85.780081
Choice Restaurant,Joel,Moon,531 Broad St,Gadsden,AL,(256) 546-9055,Restaurants,Restaurants,,"$213,000 ",Gadsden,531 Broad St,34.013940615786225,-86.00520357627475
Civil Consultants Inc,David,Moon,3528 Vann Rd # 105,Birmingham,AL,(205) 655-1991,Engineers-Civil,Engineers-Civil,Consultants-Business NEC,"$2,108,000 ",Birmingham,3528 Vann Rd,,
Cody Moon Processing,Cody,Moon,88 Whipporwill Ln,Calera,AL,(205) 690-8526,Taxidermists,Taxidermists,Butchering (Whls),"$624,000 ",Birmingham,88 Whipporwill Ln,,
Corporate Health Systems Of AL,Ronald T,Moon,820 University Blvd,Birmingham,AL,(205) 327-5030,Physicians & Surgeons,Physicians & Surgeons,Occupational Therapists,"$196,000 ",Birmingham,820 University Blvd,33.49840051020408,-86.8154187755102
Daryl W Moon Law Offices,Daryl W,Moon,102 S Court St # 502,Florence,AL,(256) 767-5309,Attorneys,Attorneys,,"$614,000 ",Flrnc-Msc Sh,102 S Court St,34.799664,-87.67597725812708
F & B Law Firm,Stacy L,Moon,213 Greene St NE,Huntsville,AL,(256) 536-0095,Attorneys,Attorneys,,"$288,000 ",Huntsville,213 Greene St NE,34.73361475,-86.58595706216815
Fas Systems Inc,Charles,Moon,129 Hicks Industrial Blvd,Union Springs,AL,(334) 738-4180,Gps Navigation Systems & Services (Mfrs),Gps Navigation Systems & Services (Mfrs),Business Services NEC,"$1,175,000 ",,129 Hicks Industrial Blvd,32.14465601467771,-85.69771899882579
Forestry Application Svc,Charles,Moon,129 Hicks Industrial Blvd,Union Springs,AL,(334) 738-4180,Foresters-Consulting,Foresters-Consulting,Gps Navigation Systems & Services (Mfrs),"$193,000 ",,129 Hicks Industrial Blvd,32.14465601467771,-85.69771899882579
Gadsden Fabrication,Larry,Moon,601 Industrial Pkwy,Gadsden,AL,(256) 494-9313,Metal Fabricators,Metal Fabricators,,"$2,127,000 ",Gadsden,601 Industrial Pkwy,33.98927873023349,-85.95714760503556
Goshen United Methodist Church,Deborah,Moon,625 AL Highway 9 S,Piedmont,AL,(256) 447-6039,Churches,Churches,,$0 ,,625 AL Highway 9 S,,
Greens At Auburn Golf-Athletic,Leslie,Moon,4315 Golf Club Dr,Auburn,AL,(334) 821-4061,Apartments,Apartments,Football Clubs,"$439,000 ",Auburn-Oplka,4315 Golf Club Dr,,
H&R Block,Judy,Moon,1110 N Brindlee Mountain Pkwy,Arab,AL,(256) 586-6862,Tax Return Preparation & Filing,Tax Return Preparation & Filing,,"$40,000 ",Albertville,1110 N Brindlee Mountain Pkwy,34.333846071428574,-86.50316435714286
Hampton Inn-Alexander City,Laurie,Moon,1551 Elkahatchee Rd,Alexander City,AL,(256) 234-2244,Hotels & Motels,Hotels & Motels,,"$911,000 ",Alexandr Cty,1551 Elkahatchee Rd,32.92541729216512,-85.96724116535545
Haney Equipment Co,Adam,Moon,1702 US Highway 72 E,Athens,AL,(256) 232-5850,Farm Equipment (Whls),Farm Equipment (Whls),Trailers-Equipment & Parts-Manufacturers,"$7,866,000 ",Huntsville,1702 US Highway 72 E,34.78169359698563,-86.93448512453449
Hanna Steel Corp,Brent,Moon,3812 Commerce Ave,Fairfield,AL,(205) 783-8200,Trucking-Heavy Hauling,Trucking-Heavy Hauling,Trucking,"$182,019,000 ",Birmingham,3812 Commerce Ave,33.4962620044426,-86.91481234062482
Hanna Steel Corp,Brent,Moon,1701 Boone Blvd,Northport,AL,(205) 333-4444,Steel Pipe & Tubes (Mfrs),Steel Pipe & Tubes (Mfrs),Welding & Steel Fabrication,"$23,640,000 ",Tuscaloosa,1701 Boone Blvd,33.2340638,-87.6385617
Hanon Systems Alabama Corp,Hee S,Moon,676 Hala Bama Dr,Shorter,AL,(334) 466-5049,Heating Equipment-Manufacturers,Heating Equipment-Manufacturers,,"$133,924,000 ",,676 Hala Bama Dr,,
Hazel Green Chiropractic,Danny,Moon,13971 Highway 231 431 N,Hazel Green,AL,(256) 828-4288,Chiropractors DC,Chiropractors DC,,"$822,000 ",Huntsville,13971 Highway 231 431 N,,
Heritage Christian University,Pat,Moon,3625 Helton Dr,Florence,AL,(256) 766-6610,Schools-Universities & Colleges Academic,Schools-Universities & Colleges Academic,College Admissions Counselors,$0 ,Flrnc-Msc Sh,3625 Helton Dr,34.8561422,-87.66300054696758
Highlands Publications,Randy,Moon,312 Lorna Sq,Hoover,AL,(205) 824-9793,Publishers-Periodical (Mfrs),Publishers-Periodical (Mfrs),Publishers (Mfrs),"$8,434,000 ",Birmingham,312 Lorna Sq,33.396495991967875,-86.80300589156627
Joe's Plumbing,Joe,Moon,,Rogersville,AL,(256) 810-2568,Plumbing Contractors,Plumbing Contractors,,"$196,000 ",Flrnc-Msc Sh,,,
K & S Plumbing Svc LLC,Gary,Moon,467 Oxford Way,Pelham,AL,Not Available,Plumbing Contractors,Plumbing Contractors,,"$353,000 ",Birmingham,467 Oxford Way,33.24580586645508,-86.78388263373778
Lanier Environmental Conslnts,Cheri,Moon,6777 Taylor Cir,Montgomery,AL,(334) 430-1130,Environmental & Ecological Services,Environmental & Ecological Services,Federal Government Contractors,$0 ,Montgomery,6777 Taylor Cir,32.34681280749682,-86.17621154306515
Lockheed Martin Corp,Tom,Moon,7 Frankford Ave,Anniston,AL,(256) 741-5240,Aircraft-Manufacturers,Aircraft-Manufacturers,Aerospace Industries (Mfrs),"$11,454,000 ",Anniston,7 Frankford Ave,,
Lockheed Martin Corp,Beth,Moon,200 Lockheed Martin Way,Courtland,AL,(678) 761-6687,Aircraft-Manufacturers,Aircraft-Manufacturers,Aerospace Industries (Mfrs),"$5,784,000 ",Decatur,200 Lockheed Martin Way,34.669561,-87.353234
Lockheed Martin Corp,Beth,Moon,133 W Park Loop NW,Huntsville,AL,(256) 722-0175,Aerospace Industries (Mfrs),Aerospace Industries (Mfrs),Contractors,"$7,291,000 ",Huntsville,133 W Park Loop NW,34.74557916228648,-86.68958371223633
Lowe's Home Improvement,Beverly,Moon,3505 Memorial Pkwy NW,Huntsville,AL,(256) 859-0735,Home Centers,Home Centers,Home Improvements,"$6,927,000 ",Huntsville,3505 Memorial Pkwy NW,34.77119673469387,-86.5860124489796
Marshall County Retired-Senior,Jean Ann,Moon,19272 US Highway 431,Guntersville,AL,(256) 571-7734,Government Offices-County,Government Offices-County,Mailing & Shipping Services,$0 ,Albertville,19272 US Highway 431,,
